# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,131283262,-0.8193,-0.1982,-0.3657,1.65,-1.71,4.27
1,131288694,-0.8154,-0.2017,-0.3633,-0.12,-1.89,4.51
2,131293262,-0.8086,-0.2046,-0.3623,-1.83,-2.13,4.70
3,131298263,-0.8071,-0.2046,-0.3706,-4.09,-2.32,5.06
4,131303681,-0.8101,-0.2061,-0.3706,-6.34,-2.32,5.43
5,131308262,-0.8101,-0.2109,-0.3721,-8.60,-2.26,5.67
6,131313262,-0.8198,-0.2080,-0.3726,-11.10,-2.32,5.91
7,131318665,-0.8218,-0.2100,-0.3667,-13.41,-2.13,6.16
8,131323393,-0.8242,-0.2129,-0.3721,-15.67,-1.95,6.40
9,131328263,-0.8311,-0.2119,-0.3804,-17.93,-1.71,6.46
10,131333262,-0.8340,-0.2109,-0.3833,-20.00,-1.59,6.71
11,131338261,-0.8315,-0.2070,-0.3755,-21.95,-1.59,6.83
12,131343262,-0.8325,-0.2114,-0.3843,-23.84,-1.46,6.89
13,131348262,-0.8359,-0.2100,-0.3857,-25.43,-1.22,6.83
14,131353262,-0.8354,-0.2109,-0.3857,-26.95,-1.16,6.89
15,131358262,-0.8384,-0.2168,-0.3809,-28.41,-1.10,6.95
16,131363265,-0.8350,-0.2134,-0.3804,-29.51,-0.91,6.95
17,131368262,-0.8408,-0.2163,-0.3867,-30.55,-0.98,6.89
18,131373262,-0.8364,-0.2183,-0.3857,-31.40,-0.91,6.83
19,131378262,-0.8330,-0.2188,-0.3848,-32.01,-0.98,6.71
20,131383261,-0.8286,-0.2168,-0.3848,-32.38,-0.98,6.65
21,131388262,-0.8242,-0.2168,-0.3784,-32.68,-0.79,6.59
22,131393260,-0.8232,-0.2231,-0.3804,-32.68,-0.79,6.52
23,131398260,-0.8218,-0.2222,-0.3794,-32.38,-0.91,6.40
24,131403264,-0.8213,-0.2231,-0.3784,-32.01,-0.91,6.40
25,131408727,-0.8208,-0.2207,-0.3721,-31.28,-0.98,6.28
26,131413262,-0.8188,-0.2197,-0.3765,-30.30,-0.91,6.34
27,131418263,-0.8164,-0.2192,-0.3730,-29.15,-1.04,6.22
28,131423262,-0.8159,-0.2188,-0.3726,-27.68,-1.04,6.28
29,131428262,-0.8140,-0.2158,-0.3784,-26.22,-1.22,6.10
30,131433260,-0.8164,-0.2163,-0.3765,-24.63,-1.46,5.98
31,131438263,-0.8149,-0.2158,-0.3657,-22.87,-1.65,5.85
32,131443262,-0.8193,-0.2148,-0.3716,-21.16,-1.71,5.79
33,131448262,-0.8223,-0.2144,-0.3721,-19.45,-2.01,5.73
34,131453262,-0.8232,-0.2192,-0.3784,-17.56,-2.32,5.55
35,131458262,-0.8208,-0.2158,-0.3784,-15.85,-2.44,5.24
36,131463263,-0.8252,-0.2188,-0.3750,-14.09,-2.62,5.24
37,131468263,-0.8242,-0.2188,-0.3784,-12.56,-2.87,5.06
38,131473262,-0.8267,-0.2202,-0.3853,-11.16,-3.05,4.82
39,131478337,-0.8276,-0.2153,-0.3765,-9.76,-3.17,4.57
40,131483263,-0.8276,-0.2144,-0.3833,-8.54,-3.35,4.33
41,131488739,-0.8291,-0.2139,-0.3726,-7.44,-3.54,3.84
42,131493262,-0.8262,-0.2168,-0.3745,-6.46,-3.78,3.54
43,131498262,-0.8311,-0.2153,-0.3779,-5.55,-3.72,3.11
44,131503262,-0.8286,-0.2183,-0.3760,-4.88,-3.96,2.62
45,131508262,-0.8281,-0.2134,-0.3711,-4.39,-3.96,2.13
46,131513262,-0.8257,-0.2144,-0.3730,-3.90,-4.02,1.65
47,131518263,-0.8286,-0.2134,-0.3696,-3.72,-3.96,1.22
48,131523262,-0.8286,-0.2129,-0.3730,-3.66,-4.09,0.67
49,131528262,-0.8271,-0.2104,-0.3735,-3.60,-4.09,0.12
50,131533263,-0.8262,-0.2129,-0.3696,-3.60,-4.09,-0.43
51,131538262,-0.8276,-0.2148,-0.3774,-3.66,-4.09,-0.85
52,131543264,-0.8306,-0.2173,-0.3779,-3.84,-4.15,-1.46
53,131548264,-0.8345,-0.2144,-0.3765,-4.02,-4.21,-1.95
54,131553262,-0.8389,-0.2178,-0.3828,-4.27,-4.51,-2.38
55,131558262,-0.8433,-0.2124,-0.3784,-4.51,-4.51,-2.74
56,131563262,-0.8467,-0.2144,-0.3794,-4.82,-4.39,-3.17
57,131568262,-0.8496,-0.2114,-0.3770,-5.18,-4.51,-3.72
58,131573262,-0.8530,-0.2139,-0.3755,-5.49,-4.76,-4.33
59,131578265,-0.8560,-0.2114,-0.3843,-5.98,-4.88,-5.00
