# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,341966984,-0.5771,-0.5356,-0.4893,5.55,1.10,7.56
1,341971989,-0.5737,-0.5381,-0.4854,4.51,1.04,7.26
2,341976984,-0.5732,-0.5396,-0.4912,3.41,1.10,7.01
3,341981984,-0.5742,-0.5376,-0.4888,2.32,0.98,6.71
4,341986984,-0.5684,-0.5391,-0.4868,1.04,1.10,6.40
5,341991983,-0.5679,-0.5386,-0.4961,0.06,1.10,6.10
6,341996986,-0.5723,-0.5415,-0.4839,-1.04,1.10,5.79
7,342001984,-0.5698,-0.5352,-0.4883,-1.83,1.10,5.61
8,342006984,-0.5669,-0.5381,-0.4868,-2.80,1.16,5.30
9,342011984,-0.5679,-0.5405,-0.4897,-3.66,1.16,4.94
10,342016984,-0.5679,-0.5366,-0.4863,-4.21,1.22,4.76
11,342021984,-0.5703,-0.5391,-0.4834,-4.88,1.22,4.45
12,342026984,-0.5698,-0.5342,-0.4893,-5.37,1.28,4.21
13,342031984,-0.5718,-0.5381,-0.4951,-5.73,1.10,3.96
14,342036984,-0.5737,-0.5376,-0.4951,-6.04,1.22,3.60
15,342041983,-0.5728,-0.5376,-0.4829,-6.28,1.22,3.41
16,342046982,-0.5737,-0.5391,-0.4888,-6.40,1.04,3.17
17,342051982,-0.5742,-0.5405,-0.4951,-6.46,0.98,2.93
18,342056983,-0.5688,-0.5391,-0.4917,-6.52,0.91,2.80
19,342061982,-0.5713,-0.5396,-0.4868,-6.40,0.73,2.44
20,342067003,-0.5649,-0.5371,-0.4927,-6.22,0.49,2.26
21,342071984,-0.5703,-0.5420,-0.4951,-6.28,0.49,2.13
22,342076984,-0.5713,-0.5425,-0.4907,-5.91,0.43,1.95
23,342081984,-0.5688,-0.5444,-0.4883,-5.79,0.06,1.89
24,342086984,-0.5732,-0.5391,-0.4883,-5.49,0.18,1.77
25,342091984,-0.5718,-0.5420,-0.4893,-5.18,-0.18,1.65
26,342096988,-0.5708,-0.5396,-0.4927,-4.94,-0.37,1.59
27,342101983,-0.5728,-0.5366,-0.4902,-4.57,-0.49,1.46
28,342106984,-0.5693,-0.5347,-0.4927,-4.02,-0.61,1.22
