# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,92727982,-0.9355,0.3633,0.0732,3.41,-10.37,3.48
1,92732985,-0.9326,0.3574,0.0771,3.84,-10.55,3.29
2,92737981,-0.9326,0.3628,0.0752,4.15,-10.98,3.29
3,92742982,-0.9312,0.3535,0.0825,4.57,-11.28,3.23
4,92747980,-0.9321,0.3569,0.0752,4.82,-11.59,2.99
5,92752980,-0.9312,0.3535,0.0732,5.00,-11.89,2.93
6,92757984,-0.9287,0.3564,0.0757,5.49,-12.07,2.87
7,92762982,-0.9253,0.3589,0.0737,5.79,-12.50,2.80
8,92767982,-0.9263,0.3633,0.0815,6.16,-12.74,2.62
9,92772983,-0.9238,0.3623,0.0811,6.34,-13.11,2.56
10,92777982,-0.9189,0.3525,0.0859,6.40,-13.17,2.38
11,92782982,-0.9238,0.3589,0.0737,6.65,-13.54,2.20
12,92787982,-0.9189,0.3652,0.0771,6.89,-13.96,2.13
13,92792982,-0.9155,0.3657,0.0845,7.13,-14.09,1.89
14,92797982,-0.9165,0.3672,0.0918,7.50,-14.33,1.65
15,92802983,-0.9165,0.3701,0.0923,7.80,-14.70,1.34
16,92807982,-0.9150,0.3687,0.0884,7.99,-14.63,1.16
17,92812981,-0.9165,0.3691,0.0869,8.11,-14.76,0.85
18,92817981,-0.9214,0.3652,0.0942,8.60,-15.12,0.55
19,92822982,-0.9136,0.3701,0.0928,8.78,-15.18,0.24
20,92827983,-0.9097,0.3721,0.0894,9.02,-15.24,-0.18
21,92832984,-0.9062,0.3716,0.0874,9.27,-15.49,-0.55
22,92837980,-0.9043,0.3721,0.1006,9.57,-15.49,-0.79
23,92842984,-0.8979,0.3691,0.0957,9.76,-15.49,-1.16
24,92847992,-0.8975,0.3677,0.0972,9.94,-15.49,-1.46
25,92852982,-0.9004,0.3672,0.1016,10.12,-15.55,-1.77
26,92857980,-0.9028,0.3730,0.0859,10.30,-15.61,-2.07
27,92862984,-0.9043,0.3701,0.0938,10.49,-15.61,-2.32
28,92867981,-0.9033,0.3760,0.0981,10.49,-15.79,-2.62
29,92872980,-0.9058,0.3726,0.0962,10.61,-15.61,-2.87
30,92877982,-0.9072,0.3711,0.0981,10.67,-15.43,-3.11
31,92882980,-0.9072,0.3755,0.0996,10.67,-15.61,-3.35
32,92887983,-0.9033,0.3750,0.1001,10.61,-15.49,-3.72
33,92892982,-0.9023,0.3755,0.0986,10.49,-15.43,-4.02
34,92897982,-0.9023,0.3745,0.0977,10.55,-15.24,-4.15
35,92902984,-0.9067,0.3760,0.0977,10.37,-15.00,-4.27
36,92907980,-0.9058,0.3755,0.0957,10.24,-15.06,-4.51
37,92912981,-0.9019,0.3740,0.1050,10.24,-14.88,-4.70
38,92918083,-0.9004,0.3755,0.1001,10.06,-14.70,-4.88
39,92922983,-0.8999,0.3750,0.1055,10.00,-14.51,-5.06
40,92927982,-0.8989,0.3735,0.1030,9.94,-14.39,-5.12
41,92932981,-0.8965,0.3730,0.1011,9.76,-14.09,-5.24
42,92937982,-0.8989,0.3745,0.1011,9.70,-13.90,-5.30
43,92942982,-0.9019,0.3726,0.0972,9.57,-13.60,-5.24
44,92947983,-0.9043,0.3730,0.1011,9.51,-13.23,-5.24
45,92952980,-0.9019,0.3726,0.1030,9.33,-13.11,-5.30
46,92957982,-0.9019,0.3735,0.1025,9.27,-12.87,-5.24
47,92962982,-0.8999,0.3730,0.0986,9.15,-12.62,-5.06
48,92968048,-0.9043,0.3726,0.1011,8.90,-12.26,-5.00
49,92972985,-0.9067,0.3691,0.0996,8.78,-11.95,-4.94
50,92977981,-0.9072,0.3765,0.0957,8.54,-11.65,-4.82
51,92982982,-0.9102,0.3735,0.0903,8.54,-11.22,-4.70
52,92987980,-0.9062,0.3745,0.1001,8.41,-11.04,-4.39
53,92993039,-0.9092,0.3726,0.0967,8.17,-10.61,-4.21
54,92997983,-0.9058,0.3760,0.1001,8.11,-10.12,-4.09
55,93002981,-0.9043,0.3750,0.0977,7.87,-9.88,-3.84
56,93007982,-0.9053,0.3760,0.0923,7.74,-9.51,-3.66
57,93012981,-0.9053,0.3755,0.1001,7.62,-9.02,-3.41
58,93017982,-0.9072,0.3750,0.1030,7.26,-8.72,-3.17
59,93023115,-0.9053,0.3784,0.1050,7.01,-8.41,-2.93
60,93027982,-0.9053,0.3789,0.1064,6.77,-8.05,-2.68
61,93033151,-0.9038,0.3770,0.1035,6.40,-7.56,-2.44
62,93037982,-0.9009,0.3799,0.0977,6.10,-7.20,-2.26
63,93042982,-0.9043,0.3779,0.0996,5.73,-6.77,-1.95
64,93047982,-0.9019,0.3823,0.1064,5.30,-6.40,-1.65
65,93053156,-0.9014,0.3799,0.1045,4.94,-5.85,-1.46
66,93057982,-0.9014,0.3828,0.1025,4.45,-5.55,-1.16
67,93062983,-0.9019,0.3813,0.1021,3.90,-5.00,-0.85
68,93067982,-0.9048,0.3853,0.1089,3.29,-4.63,-0.49
69,93072982,-0.8984,0.3882,0.0986,2.62,-4.09,0.00
70,93077982,-0.9004,0.3848,0.1030,1.89,-3.78,0.24
71,93082981,-0.9023,0.3887,0.1064,1.28,-3.35,0.61
72,93087982,-0.8984,0.3896,0.1079,0.43,-2.87,1.04
73,93092983,-0.9014,0.3901,0.1064,-0.30,-2.26,1.46
74,93097982,-0.9009,0.3955,0.1025,-1.04,-1.95,1.83
75,93102981,-0.9028,0.3950,0.1094,-1.59,-1.59,2.20
76,93107982,-0.9058,0.3984,0.0986,-2.62,-0.85,2.74
77,93112981,-0.9106,0.4019,0.1069,-3.54,-0.43,3.17
78,93117983,-0.9146,0.4019,0.1040,-4.21,0.06,3.66
79,93123571,-0.9165,0.4072,0.0967,-5.30,0.55,4.33
80,93127982,-0.9180,0.4106,0.0952,-5.98,0.91,4.63
81,93132981,-0.9189,0.4062,0.1030,-6.83,1.40,5.30
82,93137982,-0.9180,0.4121,0.0957,-7.74,2.07,5.73
83,93142982,-0.9097,0.4150,0.0947,-8.72,2.38,6.28
84,93147982,-0.9072,0.4194,0.0981,-9.57,3.11,6.89
85,93152983,-0.9043,0.4209,0.0986,-10.49,3.66,7.44
86,93157982,-0.8994,0.4170,0.0957,-11.40,4.27,8.05
87,93162981,-0.8950,0.4229,0.0938,-12.38,4.76,8.48
88,93167982,-0.8926,0.4243,0.0991,-13.41,5.37,9.02
89,93172983,-0.8877,0.4277,0.0923,-14.39,6.10,9.51
90,93177982,-0.8838,0.4316,0.0864,-15.24,6.83,10.12
91,93182981,-0.8813,0.4375,0.0869,-16.28,7.50,10.67
92,93187981,-0.8765,0.4370,0.0903,-17.20,8.29,11.22
93,93192982,-0.8770,0.4409,0.0874,-18.11,8.84,11.77
94,93197983,-0.8789,0.4429,0.0840,-19.27,9.63,12.44
95,93203074,-0.8818,0.4482,0.0850,-20.73,10.79,13.35
