# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,79328846,-0.8555,0.4375,0.1484,-22.38,-6.77,-11.34
1,79333851,-0.8545,0.4365,0.1450,-21.77,-6.83,-11.65
2,79338846,-0.8530,0.4360,0.1494,-20.85,-6.95,-11.89
3,79344114,-0.8501,0.4419,0.1514,-19.88,-7.07,-12.20
4,79348845,-0.8511,0.4409,0.1470,-19.02,-7.13,-12.32
5,79353846,-0.8481,0.4429,0.1489,-17.99,-7.26,-12.44
6,79359079,-0.8481,0.4360,0.1479,-16.52,-7.20,-12.50
7,79363845,-0.8535,0.4370,0.1436,-15.67,-7.38,-12.50
8,79368846,-0.8462,0.4380,0.1421,-14.33,-7.50,-12.62
9,79373847,-0.8481,0.4395,0.1489,-12.99,-7.80,-12.62
10,79378846,-0.8516,0.4404,0.1548,-11.71,-7.99,-12.44
11,79383846,-0.8545,0.4360,0.1436,-10.37,-7.99,-12.44
12,79388847,-0.8545,0.4399,0.1494,-9.09,-8.17,-12.32
13,79393846,-0.8594,0.4365,0.1514,-7.87,-8.29,-12.32
14,79398846,-0.8564,0.4380,0.1489,-6.71,-8.54,-12.13
15,79403848,-0.8540,0.4399,0.1489,-5.67,-8.66,-12.13
16,79408845,-0.8628,0.4409,0.1562,-4.76,-8.84,-11.95
17,79413847,-0.8599,0.4434,0.1489,-3.96,-8.96,-11.89
18,79418845,-0.8618,0.4438,0.1475,-3.35,-9.21,-11.95
19,79423847,-0.8594,0.4453,0.1465,-2.80,-9.45,-12.01
20,79428846,-0.8647,0.4448,0.1406,-2.44,-9.51,-11.89
21,79433847,-0.8618,0.4453,0.1489,-1.89,-9.57,-11.95
22,79438846,-0.8643,0.4448,0.1489,-1.77,-9.76,-12.01
23,79443847,-0.8643,0.4409,0.1445,-1.46,-9.76,-12.13
24,79448970,-0.8652,0.4473,0.1436,-1.52,-9.94,-12.26
25,79453845,-0.8677,0.4468,0.1382,-1.52,-10.00,-12.38
26,79458995,-0.8643,0.4458,0.1392,-1.65,-10.30,-12.56
27,79463845,-0.8701,0.4507,0.1426,-1.77,-10.30,-12.68
28,79468846,-0.8682,0.4531,0.1372,-2.01,-10.43,-12.99
29,79473847,-0.8691,0.4561,0.1299,-2.07,-10.43,-13.35
30,79478845,-0.8745,0.4536,0.1309,-2.38,-10.61,-13.78
31,79483847,-0.8760,0.4551,0.1387,-2.62,-10.85,-14.02
