# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,37416665,0.5903,0.4351,0.7485,68.35,49.45,25.98
1,37421840,0.5830,0.4219,0.7632,67.32,49.51,26.04
2,37426664,0.5723,0.4141,0.7695,66.16,49.27,26.10
3,37431666,0.5693,0.4067,0.7778,65.24,49.15,26.28
4,37436666,0.5601,0.3965,0.7822,64.39,48.90,26.59
5,37441662,0.5615,0.3906,0.7822,63.72,48.72,27.01
6,37446662,0.5508,0.4053,0.6938,63.35,48.29,27.44
7,37451662,0.5820,0.3647,0.9062,63.96,47.93,27.74
8,37456662,0.5562,0.3765,0.8301,64.39,47.99,28.23
9,37461662,0.5674,0.3730,0.7749,64.70,48.29,28.60
10,37466664,0.5767,0.3931,0.8135,64.15,48.11,28.66
11,37471664,0.5884,0.4019,0.8369,62.93,47.20,28.66
12,37476975,0.5908,0.4106,0.7896,61.40,46.52,28.41
13,37482059,0.5962,0.4009,0.8052,59.76,45.85,28.17
14,37486664,0.6079,0.3945,0.8604,57.99,45.43,28.11
15,37491664,0.6182,0.3877,0.8711,55.85,45.18,27.87
16,37496665,0.6299,0.3823,0.8613,53.60,45.12,27.80
17,37501664,0.6304,0.3892,0.8750,50.98,45.12,27.87
18,37507012,0.6367,0.3984,0.9214,47.62,45.18,27.80
19,37511945,0.6377,0.4082,0.9106,43.66,45.12,27.74
20,37517046,0.6187,0.4194,0.9189,39.09,45.37,27.68
21,37521664,0.6250,0.4165,0.9414,33.90,45.30,27.56
22,37526663,0.6528,0.4478,0.9668,27.87,45.00,27.44
23,37531822,0.6792,0.4531,0.9482,21.22,45.12,27.01
24,37537139,0.6968,0.4546,0.9478,14.33,44.76,26.77
25,37541664,0.6938,0.4570,1.0347,6.83,44.27,26.40
26,37546666,0.7085,0.4521,1.1582,-1.71,44.15,25.73
27,37551663,0.7725,0.3818,1.3032,-12.44,43.72,25.24
28,37557025,0.7939,0.3286,1.3882,-24.57,42.13,24.94
29,37561969,0.7856,0.3018,1.4854,-37.13,39.88,24.70
30,37566664,0.7905,0.3203,1.4531,-49.63,37.80,23.96
31,37571664,0.7900,0.3765,1.4019,-61.52,34.82,22.87
32,37576996,0.7827,0.4097,1.3345,-71.95,31.71,21.89
33,37582061,0.7554,0.4277,1.2417,-79.88,28.84,21.52
34,37587090,0.7178,0.4351,1.1831,-85.30,26.52,21.34
35,37592162,0.6743,0.4448,1.1382,-88.54,24.51,21.77
36,37597024,0.6499,0.4438,1.1147,-89.94,22.93,22.32
37,37601664,0.6265,0.4478,1.0781,-89.57,21.59,23.11
38,37606664,0.6074,0.4692,1.0566,-88.29,20.12,23.84
39,37611929,0.6035,0.4688,1.0518,-86.04,18.90,24.57
40,37616664,0.6060,0.4644,1.0498,-82.99,17.38,25.37
41,37621664,0.6021,0.4697,1.0552,-79.33,15.98,26.22
42,37626665,0.6128,0.4565,1.0493,-75.37,14.45,27.07
43,37631665,0.6221,0.4204,1.0620,-70.49,12.99,27.93
44,37636664,0.6235,0.3940,1.0884,-65.00,11.46,28.96
45,37641664,0.6133,0.3745,1.1001,-59.51,9.94,30.06
46,37646663,0.6309,0.3457,1.1489,-53.90,8.11,30.91
47,37651664,0.6582,0.3115,1.1958,-48.72,6.40,31.77
48,37656665,0.6963,0.2852,1.2651,-44.27,4.21,32.38
49,37661664,0.7305,0.2627,1.3164,-40.73,1.65,32.87
50,37666664,0.7485,0.2603,1.3496,-38.41,-0.98,33.17
51,37671664,0.7476,0.2441,1.3403,-37.38,-4.15,33.23
52,37676666,0.7207,0.2500,1.3281,-37.44,-7.26,32.87
53,37681663,0.6914,0.2500,1.3032,-38.41,-10.55,32.38
54,37686729,0.6548,0.2642,1.2725,-40.49,-14.09,32.01
55,37692020,0.6240,0.2930,1.2222,-42.93,-17.38,31.59
56,37696669,0.5952,0.3203,1.1792,-45.98,-20.85,31.22
57,37701664,0.5693,0.3496,1.1172,-49.15,-24.33,31.22
58,37706745,0.5898,0.3594,1.1138,-51.89,-27.74,31.16
59,37711665,0.6011,0.3794,1.0718,-54.57,-30.55,31.22
60,37716664,0.6016,0.4194,1.0562,-57.38,-33.41,31.22
61,37721663,0.6025,0.4375,1.0278,-60.43,-36.16,30.91
62,37726664,0.6040,0.4360,1.0127,-62.93,-38.96,30.61
63,37731662,0.6401,0.4531,0.9917,-64.82,-41.40,30.30
64,37736664,0.6626,0.4468,1.0117,-65.85,-44.09,30.00
65,37741664,0.6631,0.4180,1.0137,-65.91,-46.16,29.88
66,37746664,0.6621,0.3804,0.9995,-65.00,-48.17,29.88
67,37751664,0.6602,0.3555,0.9990,-63.41,-50.00,29.70
68,37756995,0.6602,0.3330,0.9927,-61.04,-51.40,29.57
69,37761908,0.6567,0.3052,0.9941,-58.72,-52.93,29.39
70,37766664,0.6592,0.2812,0.9888,-56.22,-54.09,29.15
71,37771664,0.6694,0.2695,0.9790,-53.72,-54.88,28.84
72,37776662,0.6870,0.2573,0.9614,-51.52,-55.67,28.41
73,37781662,0.6875,0.2441,0.9561,-49.57,-56.04,28.05
74,37786663,0.6812,0.2388,0.9375,-47.93,-56.40,27.38
75,37791664,0.6772,0.2358,0.9141,-46.52,-56.59,26.95
76,37797013,0.6709,0.2285,0.8955,-45.12,-56.46,26.10
77,37802005,0.6826,0.2231,0.8911,-43.96,-56.28,25.49
78,37806664,0.6841,0.2192,0.8726,-43.05,-55.79,24.82
79,37811898,0.6885,0.2144,0.8545,-42.38,-55.24,23.96
80,37816886,0.6860,0.2134,0.8413,-42.01,-54.39,23.17
81,37821666,0.6812,0.2168,0.8135,-42.26,-53.48,22.26
82,37826663,0.6792,0.2119,0.8042,-42.44,-52.56,21.59
83,37831662,0.6680,0.2085,0.7822,-43.17,-51.46,20.24
84,37836664,0.6523,0.2061,0.7607,-44.09,-50.18,19.33
85,37841665,0.6543,0.1997,0.7603,-45.06,-48.96,18.29
86,37846664,0.6562,0.1904,0.7505,-46.10,-47.74,17.32
87,37851664,0.6519,0.1973,0.7446,-47.07,-46.59,16.65
88,37856664,0.6504,0.1851,0.7236,-48.29,-45.24,15.61
89,37861664,0.6460,0.1772,0.7378,-49.39,-43.78,14.63
90,37866664,0.6509,0.1655,0.7344,-50.30,-42.38,13.78
91,37871664,0.6338,0.1460,0.7349,-51.16,-40.30,12.87
92,37876662,0.6260,0.1367,0.7373,-51.59,-38.84,12.32
93,37881666,0.6187,0.1221,0.7480,-51.89,-37.07,11.77
94,37886662,0.6162,0.1108,0.7500,-52.07,-35.30,11.22
95,37891685,0.6069,0.1064,0.7539,-52.20,-33.05,10.85
96,37896662,0.6011,0.1074,0.7588,-52.13,-31.28,10.43
97,37901662,0.5889,0.1060,0.7559,-52.07,-29.21,10.00
98,37906662,0.5913,0.1030,0.7710,-52.26,-27.20,9.45
99,37911662,0.5835,0.1118,0.7798,-52.26,-25.18,9.02
100,37916662,0.5425,0.1313,0.7803,-52.01,-23.35,8.54
101,37921662,0.5898,0.1216,0.8179,-51.89,-21.46,7.87
102,37926662,0.5923,0.1196,0.8467,-51.71,-19.33,7.32
103,37931662,0.4067,0.0962,0.8560,-51.71,-17.20,6.77
104,37936662,0.4873,0.1069,0.8647,-51.52,-15.30,6.22
105,37941662,0.5508,0.1167,0.8892,-51.34,-13.17,5.61
106,37946662,0.5605,0.1035,0.9277,-51.40,-11.16,5.00
107,37951662,0.5542,0.1030,0.9180,-51.83,-8.60,4.51
108,37956666,0.5493,0.1016,0.8857,-52.87,-6.83,3.72
109,37961734,0.5571,0.0850,0.8828,-53.96,-5.18,3.11
110,37966662,0.4961,0.0625,0.8784,-55.55,-3.60,2.62
111,37971662,0.5078,0.0654,0.8789,-57.13,-2.32,2.07
112,37976664,0.5444,0.0693,0.8755,-59.33,-1.10,1.28
113,37981666,0.5654,0.0767,0.8647,-61.16,-0.06,0.49
114,37987081,0.5835,0.0796,0.8701,-63.41,0.73,-0.37
115,37991664,0.6055,0.0781,0.8608,-65.37,1.28,-1.16
116,37996664,0.6289,0.0591,0.8574,-67.93,1.65,-2.20
117,38001666,0.6641,0.0459,0.8691,-70.91,2.20,-3.11
118,38006664,0.7002,0.0366,0.8647,-74.21,2.56,-4.02
119,38011663,0.7319,0.0264,0.8613,-77.38,2.68,-5.12
120,38016916,0.7661,0.0249,0.8584,-80.98,2.74,-6.28
121,38021663,0.7915,0.0249,0.8589,-83.17,2.74,-6.83
122,38026664,0.8257,0.0312,0.8486,-85.43,2.56,-7.68
123,38031663,0.8721,0.0400,0.8359,-86.95,2.07,-8.35
124,38036662,0.8989,0.0527,0.8228,-87.74,1.40,-8.96
125,38041662,0.8838,0.0688,0.8130,-87.50,0.67,-9.51
126,38046664,0.8018,0.0811,0.7969,-86.71,-0.55,-10.06
127,38051663,0.7256,0.0815,0.7998,-84.70,-1.83,-10.55
128,38056662,0.6953,0.0786,0.8306,-82.20,-2.99,-11.04
129,38061662,0.6880,0.0806,0.8560,-79.02,-4.15,-11.59
130,38066662,0.6836,0.0693,0.8599,-75.73,-5.06,-12.07
131,38071664,0.6753,0.0586,0.8579,-72.62,-6.10,-12.50
132,38076662,0.6641,0.0518,0.8525,-69.94,-7.50,-12.87
133,38081662,0.6470,0.0444,0.8374,-67.99,-9.15,-13.17
134,38086714,0.6313,0.0342,0.8276,-66.65,-10.85,-13.48
135,38091662,0.6221,0.0293,0.8228,-65.98,-12.87,-13.72
136,38096662,0.6187,0.0210,0.8281,-65.73,-15.00,-13.90
137,38101675,0.6221,0.0117,0.8315,-66.10,-16.89,-14.33
138,38106662,0.6343,0.0132,0.8428,-66.83,-19.09,-14.63
139,38111662,0.6475,0.0166,0.8462,-67.87,-21.04,-15.37
140,38116663,0.6655,0.0225,0.8447,-69.45,-23.05,-16.04
141,38121662,0.6895,0.0312,0.8472,-71.28,-24.94,-17.13
142,38126662,0.7070,0.0288,0.8535,-73.54,-26.65,-18.29
143,38131662,0.7236,0.0244,0.8608,-76.16,-28.41,-19.63
144,38136662,0.7344,0.0215,0.8623,-78.96,-30.18,-20.91
145,38141662,0.7432,0.0190,0.8657,-82.20,-31.65,-22.32
146,38146662,0.7544,0.0122,0.8799,-85.43,-33.35,-23.84
147,38151662,0.7666,0.0166,0.8906,-88.84,-34.88,-25.49
148,38156662,0.7764,0.0210,0.9028,-92.26,-36.46,-27.13
149,38161662,0.7861,0.0239,0.9126,-95.37,-38.05,-29.02
150,38166662,0.7920,0.0273,0.9131,-98.41,-39.94,-30.73
151,38171662,0.7910,0.0215,0.9263,-101.34,-41.95,-32.38
152,38176662,0.7852,0.0264,0.9321,-103.78,-44.09,-34.09
153,38181662,0.7793,0.0264,0.9365,-106.28,-46.22,-35.79
154,38186662,0.7666,0.0269,0.9438,-108.23,-48.66,-37.38
155,38191662,0.7642,0.0176,0.9429,-110.18,-51.10,-39.15
156,38196662,0.7539,0.0127,0.9473,-111.83,-53.35,-40.85
157,38201662,0.7412,0.0029,0.9473,-113.54,-55.85,-42.50
158,38206662,0.7314,-0.0098,0.9458,-114.94,-58.29,-44.09
159,38211662,0.7148,-0.0161,0.9380,-116.40,-60.61,-45.79
160,38216662,0.6992,-0.0283,0.9409,-117.68,-63.29,-47.44
161,38221662,0.6860,-0.0317,0.9419,-118.84,-65.79,-49.09
162,38226662,0.6807,-0.0371,0.9375,-119.82,-68.17,-50.85
163,38231662,0.6709,-0.0430,0.9326,-120.73,-70.49,-52.87
164,38236662,0.6597,-0.0420,0.9277,-121.34,-72.62,-54.76
165,38241664,0.6509,-0.0425,0.9258,-121.89,-75.18,-56.59
166,38246662,0.6382,-0.0391,0.9204,-122.07,-77.38,-58.72
167,38251662,0.6304,-0.0293,0.9150,-122.01,-79.82,-60.73
168,38256662,0.6177,-0.0239,0.9126,-121.59,-82.20,-62.80
169,38261662,0.6094,-0.0098,0.9028,-120.91,-84.39,-65.06
170,38266662,0.6035,0.0054,0.8931,-119.82,-86.83,-67.26
171,38271662,0.5933,0.0205,0.8789,-118.90,-89.02,-69.45
172,38276662,0.5815,0.0366,0.8608,-117.62,-91.34,-71.71
173,38281662,0.5718,0.0503,0.8359,-116.40,-93.72,-73.78
174,38286662,0.5508,0.0630,0.8174,-115.00,-96.10,-75.79
175,38291662,0.5444,0.0718,0.7910,-113.48,-98.54,-77.87
176,38296662,0.5352,0.0859,0.7798,-112.07,-101.04,-79.94
177,38301662,0.5156,0.1021,0.7539,-110.61,-103.60,-81.95
178,38306662,0.5020,0.1128,0.7324,-109.15,-106.10,-83.90
179,38311662,0.4888,0.1245,0.7144,-107.93,-108.66,-85.91
180,38316662,0.4780,0.1353,0.6860,-106.65,-111.04,-88.05
181,38321662,0.4565,0.1465,0.6538,-105.79,-113.72,-90.00
182,38326662,0.4492,0.1567,0.6294,-104.88,-116.28,-92.13
183,38331662,0.4277,0.1636,0.6021,-104.09,-118.96,-94.45
184,38336662,0.4097,0.1748,0.5703,-103.41,-121.65,-96.65
185,38341662,0.3882,0.1816,0.5396,-102.68,-124.39,-98.78
186,38346662,0.3687,0.1851,0.5068,-102.01,-127.20,-101.16
187,38351662,0.3530,0.1934,0.4766,-101.34,-129.94,-103.60
188,38356662,0.3335,0.1958,0.4409,-100.61,-132.93,-106.16
189,38361662,0.3179,0.2051,0.4048,-99.76,-135.79,-108.66
190,38366662,0.3145,0.2036,0.3774,-98.66,-138.84,-111.40
191,38371662,0.2856,0.2183,0.3394,-97.44,-141.83,-114.09
192,38376662,0.2773,0.2256,0.3008,-96.10,-145.00,-116.89
193,38381662,0.2603,0.2393,0.2622,-94.45,-148.35,-119.70
194,38386662,0.2412,0.2466,0.2188,-92.80,-151.83,-122.68
195,38391662,0.2246,0.2583,0.1826,-91.04,-155.30,-125.79
196,38396662,0.2119,0.2764,0.1387,-88.90,-159.02,-129.21
197,38401662,0.1792,0.2998,0.1011,-86.83,-162.80,-132.68
198,38406662,0.1562,0.3101,0.0552,-84.51,-166.52,-136.40
199,38411662,0.1392,0.3457,0.0000,-82.38,-170.37,-140.24
200,38416662,0.1216,0.3726,-0.0420,-80.00,-174.27,-144.63
201,38421662,0.0923,0.4097,-0.0942,-77.50,-178.11,-148.90
202,38426662,0.0601,0.4561,-0.1543,-74.88,-181.83,-153.72
203,38431662,0.0303,0.5068,-0.2109,-72.32,-185.55,-158.54
204,38436662,-0.0269,0.5732,-0.2925,-69.45,-189.39,-163.96
205,38441662,-0.0859,0.6338,-0.3594,-66.65,-192.99,-169.82
206,38446662,-0.1562,0.7026,-0.4180,-63.23,-196.52,-176.16
207,38451662,-0.2031,0.7456,-0.5269,-59.70,-199.82,-182.87
208,38456662,-0.2383,0.7935,-0.6353,-55.73,-202.99,-189.88
209,38461662,-0.2749,0.8267,-0.7168,-51.28,-206.34,-197.38
210,38466662,-0.3579,0.8818,-0.8120,-46.40,-209.33,-204.88
211,38471662,-0.5142,0.9141,-0.9702,-40.30,-211.52,-212.74
212,38476662,-0.5132,0.9746,-1.0801,-33.05,-213.72,-221.10
213,38481662,-0.4121,1.0327,-1.1880,-23.66,-215.00,-229.51
214,38486662,-0.3784,1.0698,-1.2686,-13.78,-215.24,-236.04
215,38491662,-0.3618,1.1133,-1.3760,1.95,-214.27,-243.78
216,38496662,-0.4194,1.1626,-1.4536,22.01,-211.71,-251.40
217,38501662,-0.4346,1.2109,-1.5415,46.65,-207.56,-258.78
218,38506662,-0.4302,1.2642,-1.6333,75.12,-201.28,-266.16
219,38511662,-0.4258,1.3311,-1.7544,106.77,-193.11,-273.48
220,38516662,-0.4678,1.3740,-1.8716,140.06,-183.72,-280.67
221,38521662,-0.5024,1.3940,-2.0356,174.70,-173.11,-287.74
222,38526662,-0.5356,1.4409,-2.2476,210.30,-161.59,-294.57
223,38531662,-0.5508,1.4648,-2.4609,246.34,-149.63,-301.22
224,38536662,-0.5034,1.4961,-2.6582,281.83,-136.59,-307.62
225,38541662,-0.4526,1.5190,-2.8379,314.94,-121.77,-314.39
226,38546662,-0.4688,1.5278,-3.0229,343.11,-104.39,-322.13
227,38551662,-0.4878,1.5376,-3.1851,363.54,-84.57,-331.46
228,38556662,-0.4985,1.5571,-3.3975,374.02,-61.83,-342.38
229,38561662,-0.5469,1.6162,-3.6035,374.39,-37.01,-355.79
230,38566662,-0.6553,1.6475,-3.7754,367.07,-9.94,-371.04
231,38571662,-0.6758,1.7319,-3.9224,353.90,19.09,-387.80
232,38576662,-0.8008,1.7983,-4.0117,337.26,50.79,-405.30
233,38581662,-0.8687,1.8457,-4.0352,320.79,84.27,-422.68
234,38586662,-0.9424,1.9082,-4.0649,307.56,121.40,-439.39
235,38591662,-1.0293,1.9990,-4.1260,299.70,159.82,-455.06
236,38596662,-1.1108,2.1260,-4.1543,297.93,199.33,-469.76
237,38601662,-1.1997,2.2593,-4.1533,302.56,238.90,-483.29
238,38606662,-1.3008,2.4106,-4.1260,312.87,279.21,-495.49
239,38611662,-1.4277,2.5737,-4.0728,327.87,319.57,-506.46
240,38616662,-1.5615,2.7368,-3.9683,345.55,359.39,-515.55
241,38621662,-1.7168,2.8916,-3.8179,362.44,398.72,-522.74
242,38626662,-1.9131,3.1201,-3.6475,375.85,436.95,-528.29
243,38631662,-2.1519,3.4414,-3.5195,385.61,473.41,-532.50
