# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,188976725,-0.3433,-0.7686,-0.3809,4.45,3.29,-21.89
1,188981697,-0.3438,-0.7715,-0.3843,3.05,3.05,-21.83
2,188986693,-0.3447,-0.7700,-0.3760,1.95,2.80,-21.77
3,188991695,-0.3389,-0.7686,-0.3799,0.85,2.50,-21.59
4,188997166,-0.3408,-0.7690,-0.3760,0.06,2.07,-21.52
5,189001697,-0.3364,-0.7690,-0.3750,-0.79,1.77,-21.22
6,189006695,-0.3374,-0.7646,-0.3843,-1.46,1.40,-21.16
7,189011695,-0.3330,-0.7588,-0.3716,-1.95,0.98,-20.98
8,189016695,-0.3330,-0.7593,-0.3774,-2.38,0.55,-20.85
9,189021695,-0.3315,-0.7568,-0.3774,-2.50,0.18,-20.49
10,189026695,-0.3320,-0.7520,-0.3804,-2.68,-0.18,-20.24
11,189031695,-0.3315,-0.7544,-0.3779,-2.87,-0.55,-20.00
12,189036697,-0.3335,-0.7505,-0.3818,-2.62,-0.85,-19.76
13,189041695,-0.3330,-0.7524,-0.3750,-2.32,-1.22,-19.51
14,189046695,-0.3276,-0.7495,-0.3784,-2.32,-1.77,-19.15
15,189051695,-0.3247,-0.7490,-0.3755,-1.83,-2.13,-18.96
16,189056695,-0.3218,-0.7515,-0.3691,-1.52,-2.44,-18.54
17,189061695,-0.3193,-0.7432,-0.3770,-1.22,-2.74,-18.17
18,189066695,-0.3179,-0.7407,-0.3711,-0.73,-3.23,-17.93
19,189071697,-0.3188,-0.7432,-0.3760,-0.49,-3.48,-17.62
20,189076695,-0.3188,-0.7441,-0.3794,0.00,-4.02,-17.13
21,189081694,-0.3174,-0.7402,-0.3701,0.55,-4.33,-16.83
22,189086695,-0.3140,-0.7368,-0.3823,0.79,-4.76,-16.46
23,189091697,-0.3135,-0.7368,-0.3745,1.16,-5.24,-16.10
24,189096695,-0.3130,-0.7354,-0.3774,1.52,-5.67,-15.67
25,189101695,-0.3164,-0.7339,-0.3784,1.59,-6.04,-15.30
26,189106695,-0.3135,-0.7363,-0.3726,1.77,-6.40,-14.82
27,189111695,-0.3115,-0.7324,-0.3740,1.89,-6.71,-14.45
28,189116697,-0.3115,-0.7310,-0.3711,1.71,-7.13,-14.02
29,189121695,-0.3140,-0.7349,-0.3765,1.52,-7.62,-13.72
30,189126695,-0.3169,-0.7368,-0.3770,1.46,-7.87,-13.23
31,189131695,-0.3159,-0.7334,-0.3711,1.16,-7.87,-12.87
32,189136695,-0.3149,-0.7383,-0.3779,0.79,-8.11,-12.44
33,189141695,-0.3105,-0.7339,-0.3765,0.49,-8.48,-12.13
34,189146695,-0.3120,-0.7310,-0.3770,0.18,-8.66,-11.65
35,189151695,-0.3130,-0.7378,-0.3853,-0.30,-8.84,-11.46
36,189156695,-0.3110,-0.7329,-0.3887,-0.55,-8.90,-11.16
37,189161695,-0.3096,-0.7368,-0.3887,-0.85,-9.15,-10.79
38,189166695,-0.3120,-0.7334,-0.3896,-1.40,-9.21,-10.43
39,189171695,-0.3071,-0.7319,-0.3906,-1.77,-9.76,-10.06
40,189176716,-0.3076,-0.7251,-0.3911,-2.07,-9.76,-9.76
41,189181694,-0.3032,-0.7319,-0.3975,-2.62,-10.06,-9.39
42,189186697,-0.3042,-0.7305,-0.3945,-2.99,-10.18,-9.02
43,189191694,-0.3066,-0.7314,-0.3955,-3.54,-10.43,-8.60
44,189196698,-0.3062,-0.7339,-0.4053,-4.09,-10.67,-8.23
45,189201693,-0.3062,-0.7383,-0.4019,-4.76,-10.98,-7.74
46,189206693,-0.3120,-0.7397,-0.3994,-5.49,-11.28,-7.13
47,189211693,-0.3105,-0.7412,-0.4048,-6.28,-11.52,-6.71
48,189217472,-0.3091,-0.7417,-0.4106,-7.26,-12.01,-5.85
49,189221695,-0.3096,-0.7471,-0.4121,-7.99,-12.07,-5.37
50,189226695,-0.3130,-0.7495,-0.4126,-8.84,-12.50,-4.82
51,189231695,-0.3062,-0.7505,-0.4199,-9.70,-12.68,-4.27
52,189236695,-0.3022,-0.7520,-0.4209,-10.61,-12.93,-3.72
53,189241695,-0.2979,-0.7500,-0.4204,-11.46,-13.17,-3.17
54,189246695,-0.2974,-0.7510,-0.4121,-12.32,-13.35,-2.68
55,189251695,-0.2915,-0.7544,-0.4180,-13.29,-13.29,-2.32
56,189256695,-0.2949,-0.7534,-0.4189,-13.96,-13.35,-1.89
57,189261695,-0.2910,-0.7524,-0.4189,-14.63,-13.29,-1.46
58,189266695,-0.2852,-0.7520,-0.4126,-15.18,-13.23,-1.16
59,189271695,-0.2783,-0.7495,-0.4121,-15.85,-13.17,-0.79
60,189276696,-0.2729,-0.7432,-0.4141,-15.98,-13.17,-0.61
61,189281695,-0.2700,-0.7427,-0.4131,-15.91,-13.05,-0.30
62,189286695,-0.2681,-0.7422,-0.4131,-15.98,-12.87,-0.06
63,189291697,-0.2646,-0.7422,-0.4087,-15.73,-12.74,0.18
64,189296695,-0.2607,-0.7397,-0.4072,-15.49,-12.62,0.30
65,189301695,-0.2593,-0.7456,-0.4155,-15.00,-12.62,0.61
66,189306695,-0.2505,-0.7422,-0.4111,-14.39,-12.62,0.73
67,189311695,-0.2480,-0.7427,-0.4121,-13.84,-12.56,0.85
68,189316695,-0.2539,-0.7402,-0.4136,-13.11,-12.56,1.16
69,189321764,-0.2539,-0.7422,-0.4160,-12.38,-12.62,1.34
70,189326695,-0.2549,-0.7432,-0.4199,-11.52,-12.62,1.52
71,189331695,-0.2588,-0.7451,-0.4292,-10.61,-12.68,1.71
72,189336695,-0.2568,-0.7466,-0.4258,-9.82,-12.74,1.89
73,189341695,-0.2495,-0.7466,-0.4160,-8.90,-12.68,2.26
74,189346695,-0.2539,-0.7500,-0.4165,-8.11,-12.68,2.44
75,189351694,-0.2524,-0.7476,-0.4102,-7.26,-12.62,2.62
76,189356693,-0.2549,-0.7544,-0.4106,-6.52,-12.50,2.74
77,189361695,-0.2559,-0.7524,-0.4185,-5.73,-12.44,3.05
78,189366694,-0.2583,-0.7534,-0.4243,-5.06,-12.44,3.29
79,189371693,-0.2617,-0.7578,-0.4224,-4.51,-12.20,3.48
80,189376695,-0.2681,-0.7549,-0.4248,-3.78,-12.01,3.60
81,189381696,-0.2642,-0.7520,-0.4233,-3.17,-11.89,3.84
82,189386695,-0.2695,-0.7573,-0.4316,-2.80,-11.89,3.96
83,189391697,-0.2739,-0.7607,-0.4282,-2.26,-11.71,4.09
84,189396695,-0.2808,-0.7583,-0.4316,-1.71,-11.46,4.21
