# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,226734786,-0.8975,-0.3457,0.1357,2.07,-2.32,7.56
1,226739810,-0.8975,-0.3462,0.1333,1.59,-2.26,7.80
2,226744786,-0.9028,-0.3452,0.1353,1.10,-2.32,7.87
3,226749787,-0.9053,-0.3462,0.1392,0.73,-2.38,7.93
4,226754786,-0.9072,-0.3457,0.1387,0.37,-2.50,7.99
5,226759787,-0.9092,-0.3467,0.1421,0.00,-2.56,7.99
6,226764787,-0.9160,-0.3491,0.1426,-0.24,-2.44,7.93
7,226769864,-0.9150,-0.3477,0.1396,-0.55,-2.68,8.11
8,226774785,-0.9194,-0.3457,0.1411,-0.55,-2.80,8.17
9,226779787,-0.9194,-0.3506,0.1406,-0.67,-2.93,7.99
10,226784786,-0.9175,-0.3491,0.1421,-0.55,-2.93,8.05
11,226789787,-0.9126,-0.3511,0.1416,-0.55,-3.05,8.05
12,226794785,-0.9141,-0.3481,0.1406,-0.49,-3.11,7.99
13,226799787,-0.9111,-0.3525,0.1406,-0.18,-3.35,7.99
14,226804787,-0.9160,-0.3467,0.1470,-0.06,-3.41,8.11
15,226809787,-0.9150,-0.3486,0.1484,0.18,-3.54,8.05
16,226814785,-0.9199,-0.3472,0.1489,0.37,-3.48,7.99
17,226820027,-0.9229,-0.3501,0.1465,0.67,-3.54,7.93
18,226824788,-0.9326,-0.3506,0.1470,0.98,-3.54,7.80
19,226829787,-0.9302,-0.3467,0.1514,1.28,-3.48,7.68
20,226834787,-0.9355,-0.3447,0.1538,1.40,-3.54,7.44
21,226839786,-0.9351,-0.3477,0.1504,1.65,-3.48,7.38
22,226844787,-0.9365,-0.3496,0.1465,1.83,-3.29,6.95
23,226849787,-0.9365,-0.3525,0.1494,1.95,-3.35,6.89
24,226854787,-0.9419,-0.3506,0.1479,2.26,-3.23,6.65
25,226859786,-0.9448,-0.3501,0.1499,2.50,-3.11,6.34
26,226864788,-0.9458,-0.3540,0.1479,2.68,-3.11,6.16
27,226869787,-0.9507,-0.3550,0.1460,3.17,-2.93,5.91
28,226874787,-0.9570,-0.3555,0.1440,3.35,-2.80,5.61
29,226879786,-0.9600,-0.3564,0.1494,3.72,-2.80,5.37
30,226884787,-0.9590,-0.3579,0.1465,4.15,-2.74,5.06
31,226889787,-0.9556,-0.3579,0.1411,4.39,-2.56,4.88
32,226894787,-0.9487,-0.3584,0.1436,4.70,-2.32,4.76
33,226899786,-0.9448,-0.3599,0.1382,5.24,-2.26,4.57
34,226904787,-0.9355,-0.3604,0.1333,5.85,-2.13,4.39
35,226909785,-0.9326,-0.3633,0.1357,6.46,-1.89,4.21
36,226914913,-0.9326,-0.3652,0.1328,7.01,-1.83,4.09
37,226919787,-0.9297,-0.3638,0.1348,7.50,-1.77,4.02
38,226924786,-0.9268,-0.3701,0.1279,8.17,-1.46,3.96
39,226929789,-0.9316,-0.3721,0.1313,8.78,-1.28,3.90
40,226934785,-0.9351,-0.3701,0.1309,9.51,-1.28,3.90
41,226939787,-0.9336,-0.3735,0.1250,10.18,-1.16,4.02
42,226944786,-0.9331,-0.3730,0.1157,10.91,-0.91,3.90
43,226949785,-0.9282,-0.3750,0.1172,11.65,-0.85,4.02
44,226954787,-0.9175,-0.3730,0.1187,12.20,-0.85,4.02
45,226959787,-0.9067,-0.3765,0.1138,12.68,-0.61,4.09
46,226964787,-0.9014,-0.3755,0.1143,13.35,-0.55,3.96
47,226969787,-0.8950,-0.3770,0.1138,13.66,-0.55,3.90
48,226974787,-0.9033,-0.3730,0.1089,14.02,-0.55,3.96
49,226979787,-0.8892,-0.3740,0.1118,14.27,-0.49,3.66
50,226984787,-0.8906,-0.3716,0.1143,14.21,-0.30,3.48
51,226989788,-0.8887,-0.3657,0.1133,14.09,-0.24,3.29
52,226994787,-0.8901,-0.3745,0.1128,13.66,-0.12,3.23
53,226999785,-0.8862,-0.3716,0.1177,13.11,0.00,2.93
54,227004785,-0.8892,-0.3701,0.1133,12.32,0.18,2.68
55,227009785,-0.8926,-0.3721,0.1191,11.22,0.24,2.38
56,227015024,-0.8896,-0.3677,0.1206,10.37,0.55,2.20
57,227019787,-0.8906,-0.3726,0.1187,9.33,0.73,2.01
58,227024786,-0.8950,-0.3716,0.1206,8.23,0.98,1.83
59,227029787,-0.8955,-0.3750,0.1313,7.07,1.22,1.65
60,227034785,-0.8926,-0.3745,0.1274,6.04,1.71,1.59
61,227039787,-0.8940,-0.3735,0.1260,4.82,1.83,1.46
62,227044786,-0.8926,-0.3696,0.1279,3.84,2.32,1.34
63,227049791,-0.8940,-0.3721,0.1318,2.87,2.38,1.22
64,227054787,-0.8931,-0.3730,0.1318,2.01,2.68,1.16
65,227059788,-0.8857,-0.3765,0.1328,1.10,3.05,1.16
66,227064786,-0.8862,-0.3721,0.1377,0.43,3.41,1.16
67,227069789,-0.8862,-0.3682,0.1372,-0.61,3.72,1.16
68,227074785,-0.8877,-0.3730,0.1348,-1.22,4.02,1.22
69,227079787,-0.8901,-0.3696,0.1401,-1.89,4.21,1.28
70,227084786,-0.8887,-0.3687,0.1440,-2.38,4.57,1.40
71,227089787,-0.8877,-0.3687,0.1475,-2.87,4.88,1.46
72,227094785,-0.8887,-0.3721,0.1484,-3.29,5.18,1.65
73,227099787,-0.8911,-0.3706,0.1416,-3.66,5.24,1.71
74,227104786,-0.8960,-0.3706,0.1470,-3.84,5.43,1.83
75,227109785,-0.8965,-0.3716,0.1519,-4.02,5.73,2.01
76,227114785,-0.9072,-0.3711,0.1519,-4.02,5.85,2.01
77,227119787,-0.9106,-0.3779,0.1475,-3.90,5.98,2.13
78,227125381,-0.9229,-0.3755,0.1514,-3.72,6.22,2.44
79,227129785,-0.9307,-0.3809,0.1519,-3.54,6.28,2.44
80,227134788,-0.9390,-0.3784,0.1489,-3.29,6.46,2.62
81,227139787,-0.9424,-0.3794,0.1489,-2.68,6.40,2.74
82,227144787,-0.9487,-0.3818,0.1519,-2.20,6.46,2.99
83,227149789,-0.9536,-0.3843,0.1484,-1.59,6.46,3.05
84,227154786,-0.9541,-0.3857,0.1514,-0.85,6.40,3.23
85,227159787,-0.9629,-0.3877,0.1455,0.12,6.34,3.48
86,227164786,-0.9609,-0.3862,0.1519,1.16,6.10,3.54
87,227169785,-0.9624,-0.3882,0.1523,2.07,5.98,3.72
88,227174787,-0.9600,-0.3892,0.1450,3.05,5.91,3.72
89,227179787,-0.9570,-0.3853,0.1460,4.21,5.67,3.84
90,227184786,-0.9595,-0.3804,0.1387,5.43,5.49,4.02
91,227189879,-0.9575,-0.3755,0.1436,6.22,5.18,3.72
92,227194788,-0.9541,-0.3706,0.1401,7.13,4.82,3.66
93,227199789,-0.9517,-0.3633,0.1421,7.80,4.57,3.41
94,227204786,-0.9458,-0.3647,0.1450,8.17,4.15,2.93
95,227209785,-0.9438,-0.3584,0.1436,8.23,3.96,2.62
96,227214785,-0.9434,-0.3550,0.1455,8.29,3.54,2.13
97,227219787,-0.9380,-0.3525,0.1426,7.99,3.11,1.77
98,227224798,-0.9321,-0.3452,0.1401,7.62,2.93,1.10
