# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,368537229,-0.2939,-0.7944,-0.7515,15.37,18.96,90.79
1,368541986,-0.3013,-0.7896,-0.7490,15.18,19.15,88.90
2,368546984,-0.3105,-0.7900,-0.7437,15.30,19.45,87.20
3,368551984,-0.3096,-0.7896,-0.7402,15.49,19.57,86.46
4,368556984,-0.3071,-0.7935,-0.7412,15.79,20.00,84.15
5,368561984,-0.3105,-0.7896,-0.7349,16.40,20.18,82.56
6,368566984,-0.3135,-0.7905,-0.7358,17.07,20.55,80.73
7,368571984,-0.3149,-0.7905,-0.7334,17.56,20.85,78.96
8,368577397,-0.3164,-0.7861,-0.7373,18.41,21.34,77.20
9,368581984,-0.3184,-0.7896,-0.7319,19.02,21.71,75.43
10,368586986,-0.3164,-0.7861,-0.7227,19.70,22.13,73.66
11,368591982,-0.3125,-0.7886,-0.7227,20.37,22.62,71.95
12,368596984,-0.3110,-0.7832,-0.7202,20.91,22.87,70.30
13,368601984,-0.3081,-0.7832,-0.7148,21.52,23.29,68.66
14,368606984,-0.3066,-0.7773,-0.7065,21.95,23.66,67.01
15,368611984,-0.3003,-0.7681,-0.7021,22.44,24.21,65.24
16,368616983,-0.3076,-0.7749,-0.6943,22.99,24.76,63.78
17,368621984,-0.3032,-0.7729,-0.6929,23.48,24.94,62.20
18,368626984,-0.3052,-0.7705,-0.6929,24.21,25.30,60.55
19,368631984,-0.3032,-0.7676,-0.6851,25.00,25.73,58.90
20,368636984,-0.3057,-0.7607,-0.6846,25.98,26.04,57.44
21,368641984,-0.3057,-0.7603,-0.6802,26.95,26.40,55.85
22,368646984,-0.3091,-0.7583,-0.6792,28.05,26.83,54.15
