# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,301360440,-0.9077,0.3467,0.0542,11.46,5.55,11.16
1,301365449,-0.9355,0.3267,0.0439,11.59,5.73,11.46
2,301370440,-0.9443,0.3340,0.0391,11.52,5.79,11.83
3,301375442,-0.9487,0.3379,0.0420,11.28,5.85,12.13
4,301380442,-0.9497,0.3369,0.0420,11.16,5.55,12.32
5,301385442,-0.9355,0.3218,0.0327,11.10,5.43,12.87
6,301390442,-0.9004,0.3062,0.0332,10.55,4.94,13.35
7,301395442,-0.8398,0.3145,0.0225,9.33,4.45,13.96
8,301400440,-0.8984,0.3555,0.0557,8.23,4.15,13.78
9,301405462,-0.9585,0.3506,0.0479,7.44,3.84,13.60
10,301410442,-1.0210,0.3491,0.0552,7.68,3.41,13.54
11,301415442,-1.0376,0.3442,0.0439,8.29,3.05,13.96
12,301420442,-1.0322,0.3398,0.0571,8.72,2.80,14.39
13,301425443,-1.0063,0.3423,0.0454,9.09,2.50,14.63
14,301430442,-0.9912,0.3384,0.0449,9.39,2.07,14.82
15,301435441,-0.9609,0.3374,0.0508,9.45,1.71,15.18
16,301440443,-0.9463,0.3208,0.0586,9.57,1.28,15.49
17,301445441,-0.9341,0.3296,0.0674,9.70,1.10,15.79
18,301450442,-0.9282,0.3286,0.0645,9.88,0.67,16.10
19,301455442,-0.9199,0.3271,0.0664,10.06,0.49,16.59
20,301460442,-0.9199,0.3291,0.0635,10.12,0.30,17.07
21,301465441,-0.9053,0.3306,0.0615,10.24,0.06,17.50
22,301470443,-0.9023,0.3311,0.0723,10.00,-0.30,17.93
23,301475441,-0.8940,0.3281,0.0610,9.76,-0.55,18.41
24,301480442,-0.8452,0.3330,0.0459,8.90,-1.04,19.02
25,301485442,-0.8428,0.3247,0.0889,7.93,-1.52,19.63
26,301490442,-0.8149,0.3291,0.0391,6.52,-1.95,20.12
27,301495441,-0.8516,0.3418,0.0776,4.88,-2.32,20.49
28,301500443,-0.8809,0.3589,0.0942,3.54,-2.68,20.67
29,301505441,-0.8647,0.3506,0.0767,2.20,-2.93,20.85
30,301510441,-0.8955,0.3438,0.0693,0.98,-3.48,21.04
31,301515444,-0.9648,0.3799,0.0957,-0.30,-3.72,21.10
32,301520441,-1.0269,0.3770,0.0952,-1.28,-3.78,21.28
33,301525442,-1.0376,0.3906,0.1235,-2.32,-3.66,21.46
34,301530440,-1.0649,0.3940,0.1035,-3.35,-3.66,21.52
35,301535442,-1.0483,0.4170,0.0942,-4.57,-3.90,21.71
36,301540441,-1.0312,0.4199,0.0972,-6.22,-4.09,21.95
37,301545442,-1.0039,0.4224,0.0967,-8.23,-4.45,22.38
38,301550442,-0.9775,0.4380,0.0918,-10.49,-4.82,22.80
39,301555742,-0.9595,0.4526,0.0942,-12.99,-5.30,23.23
40,301560443,-0.9443,0.4639,0.0957,-15.73,-5.85,23.84
41,301565442,-0.9326,0.4834,0.0981,-18.48,-6.40,24.51
42,301570443,-0.9385,0.4824,0.0889,-21.16,-6.71,25.18
43,301575440,-0.9365,0.4932,0.0674,-23.17,-7.44,26.22
44,301580442,-0.9067,0.5796,0.1616,-24.45,-7.32,26.95
45,301585442,-0.9268,0.5674,0.0830,-25.85,-7.32,27.93
46,301590442,-0.9736,0.6055,0.0410,-26.89,-7.80,29.39
47,301595442,-1.0254,0.5542,0.0063,-27.44,-8.66,30.73
48,301600443,-0.9673,0.6665,0.0986,-27.07,-8.90,32.26
49,301605441,-0.9741,0.6953,0.0645,-26.34,-8.84,33.72
50,301610442,-1.0132,0.6655,0.0020,-25.12,-9.21,35.73
51,301615440,-1.0454,0.6899,0.0132,-23.54,-9.51,38.05
52,301620442,-1.0586,0.6875,0.0244,-21.34,-9.63,40.73
53,301625443,-1.0649,0.7173,0.0244,-18.41,-9.57,43.60
54,301630442,-1.0493,0.7446,0.0278,-14.51,-9.39,46.71
55,301635441,-1.0308,0.7559,0.0371,-10.06,-8.66,50.00
56,301640443,-1.0161,0.7666,0.0386,-5.06,-7.74,53.29
57,301645441,-1.0029,0.7837,0.0220,-0.12,-6.95,56.83
58,301650443,-0.9980,0.8066,0.0273,5.06,-5.73,60.37
59,301655442,-1.0088,0.8276,0.0234,10.18,-4.57,64.15
60,301660442,-1.0234,0.8379,0.0093,15.30,-3.48,68.11
61,301665441,-1.0381,0.8545,0.0024,20.43,-2.20,72.07
62,301670443,-1.0474,0.8662,0.0029,25.37,-0.73,76.22
63,301675441,-1.0474,0.8784,-0.0039,30.00,0.61,80.37
64,301680442,-1.0444,0.8936,-0.0181,34.09,1.89,84.27
65,301685442,-1.0537,0.9028,-0.0278,37.56,3.23,88.05
66,301690443,-1.0581,0.9150,-0.0264,40.37,4.57,92.68
67,301695441,-1.0664,0.9219,-0.0342,42.44,6.10,96.95
68,301700442,-1.0732,0.9287,-0.0454,43.78,7.44,100.91
69,301705441,-1.0752,0.9302,-0.0566,44.27,8.72,104.94
70,301710442,-1.0664,0.9316,-0.0522,44.09,10.12,108.66
71,301715442,-1.0591,0.9341,-0.0620,43.11,11.52,112.20
72,301720443,-1.0513,0.9355,-0.0615,41.34,12.93,115.61
73,301725442,-1.0479,0.9355,-0.0732,39.09,14.21,118.78
74,301730442,-1.0425,0.9429,-0.0850,36.10,15.73,121.77
75,301735441,-1.0420,0.9482,-0.0879,32.62,17.26,124.63
76,301740443,-1.0396,0.9536,-0.0986,28.66,18.54,127.13
