# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,89449785,0.5645,-0.7944,0.0757,0.85,6.22,5.12
1,89454791,0.5591,-0.7930,0.0781,-0.06,6.95,5.30
2,89459790,0.5605,-0.7900,0.0776,-1.04,7.38,5.43
3,89464787,0.5591,-0.7891,0.0757,-2.13,7.93,5.67
4,89469785,0.5615,-0.7871,0.0732,-2.93,8.48,5.79
5,89474789,0.5630,-0.7871,0.0830,-3.84,9.21,5.91
6,89479786,0.5654,-0.7827,0.0752,-4.51,10.00,6.10
7,89484785,0.5684,-0.7847,0.0742,-5.00,10.37,6.22
8,89489789,0.5757,-0.7866,0.0840,-5.49,11.16,6.40
9,89494787,0.5815,-0.7852,0.0801,-5.67,11.59,6.71
10,89499786,0.5864,-0.7847,0.0762,-5.61,12.32,6.89
11,89504787,0.5903,-0.7861,0.0820,-5.37,12.68,7.07
12,89509787,0.5977,-0.7847,0.0806,-5.00,13.23,7.20
13,89514790,0.6045,-0.7896,0.0830,-4.82,13.78,7.68
14,89519785,0.6069,-0.7905,0.0801,-4.27,14.21,7.87
15,89525399,0.6089,-0.7959,0.0815,-3.54,14.88,8.11
16,89529787,0.6064,-0.7988,0.0845,-2.87,15.37,8.48
17,89534787,0.6094,-0.8066,0.0796,-2.13,15.85,8.66
18,89539787,0.6084,-0.8154,0.0840,-1.10,16.22,9.02
19,89544786,0.6050,-0.8237,0.0898,-0.12,16.71,9.21
20,89549787,0.5996,-0.8262,0.0879,0.85,17.20,9.39
21,89554987,0.5938,-0.8359,0.0903,1.89,17.74,9.57
22,89559788,0.5850,-0.8457,0.0957,2.87,18.17,9.76
23,89564785,0.5708,-0.8467,0.0991,4.02,18.60,9.70
24,89569786,0.5625,-0.8506,0.1055,4.94,18.96,9.57
25,89574787,0.5522,-0.8501,0.0977,5.73,19.70,9.39
26,89579786,0.5405,-0.8481,0.1079,6.22,19.94,8.90
27,89584785,0.5244,-0.8501,0.1025,6.65,20.49,8.48
28,89589787,0.5249,-0.8525,0.1074,6.77,20.67,7.93
29,89594786,0.5176,-0.8467,0.1064,6.71,21.04,7.32
30,89599785,0.5146,-0.8481,0.1113,6.46,21.10,6.65
31,89604787,0.5137,-0.8413,0.1064,6.10,21.16,6.04
32,89609787,0.5166,-0.8379,0.1143,5.49,21.22,5.49
33,89614786,0.5234,-0.8345,0.1094,4.76,21.10,5.06
34,89619788,0.5244,-0.8296,0.1099,3.78,21.22,4.63
35,89624787,0.5396,-0.8237,0.1011,2.80,21.10,4.21
36,89629787,0.5474,-0.8169,0.1006,1.89,21.04,4.21
37,89634786,0.5610,-0.8120,0.1055,0.85,20.85,4.02
38,89639787,0.5664,-0.8110,0.0957,0.24,20.91,4.02
39,89644786,0.5728,-0.8047,0.0991,-0.12,20.98,4.09
40,89649785,0.5815,-0.7998,0.0913,-0.43,20.91,4.27
41,89654787,0.5869,-0.7959,0.0884,-0.18,20.73,4.27
42,89659787,0.5908,-0.7822,0.0820,0.18,20.73,4.39
43,89665070,0.5942,-0.7769,0.0850,0.85,20.85,4.39
44,89669787,0.6025,-0.7715,0.0732,1.77,20.67,4.21
45,89674787,0.6099,-0.7632,0.0781,2.80,20.73,4.15
46,89679787,0.6172,-0.7607,0.0728,3.84,20.55,4.02
47,89684786,0.6152,-0.7568,0.0757,4.88,20.43,3.96
48,89689788,0.6182,-0.7529,0.0713,5.79,20.18,3.72
49,89694787,0.6226,-0.7471,0.0693,6.52,19.94,3.72
50,89699787,0.6230,-0.7480,0.0630,7.13,19.57,3.48
51,89704786,0.6221,-0.7500,0.0713,7.44,19.21,3.41
52,89709787,0.6240,-0.7520,0.0557,7.80,18.84,3.29
53,89714787,0.6216,-0.7593,0.0557,7.99,18.29,3.11
54,89719787,0.6167,-0.7656,0.0557,7.93,17.62,2.99
55,89724785,0.6191,-0.7754,0.0562,7.68,16.89,2.87
56,89729787,0.6143,-0.7827,0.0581,6.89,16.34,2.74
57,89734787,0.6099,-0.7861,0.0635,5.67,15.67,2.50
58,89739787,0.6025,-0.7925,0.0703,3.78,15.18,2.20
59,89744788,0.5972,-0.7935,0.0786,1.16,14.70,1.89
60,89749787,0.5933,-0.8008,0.0781,-2.13,14.15,1.46
61,89754785,0.5903,-0.8018,0.0791,-5.85,13.72,0.91
62,89759787,0.5771,-0.8062,0.0913,-10.30,13.05,0.30
63,89764787,0.5742,-0.8169,0.1016,-15.06,12.50,-0.43
64,89769787,0.5679,-0.8213,0.0986,-20.37,11.83,-1.22
65,89774786,0.5693,-0.8281,0.1074,-26.04,11.16,-2.07
66,89779787,0.5659,-0.8350,0.1152,-31.71,10.43,-2.99
67,89784787,0.5649,-0.8433,0.1230,-37.68,9.63,-3.96
68,89789787,0.5620,-0.8545,0.1382,-43.54,8.96,-4.88
69,89794789,0.5581,-0.8647,0.1421,-49.39,8.23,-5.73
70,89799787,0.5503,-0.8804,0.1606,-55.00,7.62,-6.65
71,89804787,0.5386,-0.9028,0.1826,-60.18,7.13,-7.44
72,89809787,0.5234,-0.9180,0.1958,-64.57,6.71,-8.05
73,89814790,0.5112,-0.9321,0.2095,-69.15,6.46,-8.84
74,89819787,0.5005,-0.9390,0.2222,-71.34,6.46,-9.15
75,89824789,0.4946,-0.9453,0.2251,-73.29,6.34,-9.63
76,89829787,0.4878,-0.9463,0.2349,-74.39,6.28,-10.06
77,89834787,0.4824,-0.9478,0.2231,-74.39,6.16,-10.49
78,89839788,0.4766,-0.9399,0.2178,-73.29,5.98,-11.04
79,89844786,0.4712,-0.9316,0.2104,-71.40,5.91,-11.22
80,89849787,0.4692,-0.9219,0.2017,-68.48,5.73,-11.59
81,89855354,0.4727,-0.9097,0.1846,-64.15,5.18,-11.89
82,89859787,0.4805,-0.9053,0.1758,-60.73,5.00,-11.95
83,89864787,0.4922,-0.8960,0.1753,-56.22,4.88,-12.13
84,89869788,0.5083,-0.8882,0.1729,-51.28,4.76,-12.13
85,89874786,0.5288,-0.8799,0.1826,-46.22,4.76,-12.01
86,89879787,0.5483,-0.8711,0.1836,-41.34,5.37,-11.83
87,89884787,0.5610,-0.8511,0.1812,-36.77,5.98,-11.71
88,89889787,0.5679,-0.8276,0.1851,-32.50,6.95,-11.65
89,89894785,0.5610,-0.7979,0.1904,-28.48,7.93,-11.77
90,89899789,0.5576,-0.7827,0.1865,-24.27,9.02,-11.95
91,89904787,0.5479,-0.7617,0.1758,-19.94,10.00,-12.20
92,89909787,0.5479,-0.7583,0.1592,-15.30,10.79,-12.32
93,89914787,0.5532,-0.7622,0.1475,-10.06,11.65,-12.50
94,89919787,0.5669,-0.7651,0.1313,-4.33,12.01,-12.26
95,89924806,0.5845,-0.7856,0.1045,2.07,12.26,-12.07
96,89929787,0.6040,-0.8047,0.0835,9.02,12.38,-11.52
97,89934786,0.6255,-0.8154,0.0737,16.16,12.01,-10.67
98,89939787,0.6406,-0.8247,0.0498,23.11,11.22,-9.45
99,89944787,0.6455,-0.8252,0.0405,29.82,10.30,-8.29
100,89949788,0.6514,-0.8291,0.0352,35.61,9.15,-7.20
101,89954786,0.6475,-0.8232,0.0303,40.24,8.05,-6.10
102,89959787,0.6479,-0.8232,0.0298,43.05,6.71,-5.24
103,89964787,0.6426,-0.8184,0.0400,44.27,5.18,-4.57
104,89969787,0.6396,-0.8223,0.0513,43.54,4.09,-4.09
105,89974829,0.6357,-0.8188,0.0552,41.28,3.05,-3.78
106,89979787,0.6333,-0.8232,0.0654,37.32,2.07,-3.66
107,89984787,0.6357,-0.8286,0.0850,31.89,1.34,-3.84
108,89989787,0.6299,-0.8320,0.0967,25.06,0.79,-4.09
109,89994785,0.6250,-0.8345,0.1035,17.20,0.37,-4.39
110,89999785,0.6206,-0.8413,0.1123,8.54,0.06,-4.88
111,90004787,0.6074,-0.8398,0.1328,-0.73,-0.18,-5.61
112,90009786,0.5947,-0.8389,0.1421,-10.18,0.00,-6.28
113,90014787,0.5854,-0.8325,0.1514,-19.57,0.12,-7.20
114,90019787,0.5679,-0.8330,0.1592,-28.66,0.24,-8.11
115,90024830,0.5581,-0.8301,0.1660,-37.01,0.55,-9.09
116,90029787,0.5527,-0.8296,0.1646,-44.09,0.98,-10.12
117,90034788,0.5527,-0.8271,0.1704,-49.88,1.40,-11.10
118,90039787,0.5576,-0.8281,0.1670,-53.78,1.89,-12.01
119,90044787,0.5605,-0.8320,0.1636,-56.16,2.20,-12.68
120,90049787,0.5659,-0.8345,0.1499,-56.59,2.62,-13.35
121,90054785,0.5708,-0.8354,0.1406,-55.18,2.99,-13.66
122,90060213,0.5776,-0.8301,0.1392,-52.26,3.17,-13.84
123,90064787,0.5815,-0.8408,0.1250,-47.74,3.23,-13.90
124,90069786,0.5811,-0.8403,0.1221,-42.01,3.29,-13.90
125,90074789,0.5903,-0.8384,0.1128,-35.24,3.11,-13.60
126,90079788,0.5903,-0.8359,0.1001,-27.80,3.17,-13.23
127,90084876,0.5938,-0.8389,0.1016,-19.88,2.80,-13.05
128,90089786,0.5996,-0.8315,0.0918,-11.89,2.56,-12.74
129,90094785,0.6069,-0.8306,0.0835,-4.21,2.38,-12.38
130,90099785,0.6099,-0.8271,0.0869,3.05,2.26,-12.01
131,90104787,0.6108,-0.8267,0.0903,9.45,1.89,-11.83
132,90109786,0.6138,-0.8232,0.0859,14.70,1.71,-11.52
133,90114787,0.6104,-0.8193,0.0830,18.78,1.59,-11.28
134,90119789,0.6084,-0.8110,0.0820,21.59,1.46,-11.40
135,90124787,0.6040,-0.8022,0.0898,23.17,1.40,-11.46
136,90129786,0.5972,-0.7988,0.0815,23.35,1.40,-11.59
137,90134787,0.6011,-0.7935,0.0801,22.38,1.65,-11.83
138,90139786,0.6050,-0.7856,0.0859,20.43,1.59,-12.13
139,90144787,0.6016,-0.7788,0.0835,17.87,1.71,-12.50
140,90149786,0.6021,-0.7769,0.0786,14.51,1.65,-12.87
141,90154785,0.6035,-0.7749,0.0840,10.79,2.01,-13.23
142,90159787,0.6064,-0.7676,0.0869,6.89,2.07,-13.60
143,90164787,0.6045,-0.7681,0.0771,2.93,2.01,-13.96
144,90169787,0.6123,-0.7671,0.0781,-0.67,2.32,-14.21
145,90174787,0.6123,-0.7700,0.0688,-4.02,2.50,-14.33
146,90179787,0.6162,-0.7646,0.0703,-6.71,2.62,-14.39
147,90184787,0.6177,-0.7646,0.0649,-8.84,2.38,-14.27
148,90189785,0.6206,-0.7656,0.0596,-10.55,2.68,-14.27
149,90194788,0.6216,-0.7661,0.0557,-11.46,2.56,-14.15
150,90199785,0.6221,-0.7676,0.0522,-11.65,2.38,-13.78
151,90205345,0.6279,-0.7651,0.0488,-11.34,2.44,-13.41
152,90209787,0.6304,-0.7583,0.0425,-10.55,2.26,-13.05
153,90214904,0.6309,-0.7593,0.0439,-9.39,2.07,-12.50
154,90219787,0.6299,-0.7578,0.0415,-7.99,1.95,-12.07
155,90224787,0.6284,-0.7563,0.0322,-6.34,1.77,-11.71
156,90229787,0.6304,-0.7534,0.0352,-4.70,1.59,-11.16
157,90234787,0.6323,-0.7505,0.0308,-3.05,1.46,-10.49
158,90239787,0.6279,-0.7490,0.0400,-1.46,1.34,-10.12
159,90244787,0.6289,-0.7480,0.0327,-0.43,1.10,-9.82
160,90249788,0.6226,-0.7437,0.0400,0.49,0.85,-9.33
161,90254785,0.6323,-0.7368,0.0293,0.85,0.79,-9.09
162,90259785,0.6279,-0.7373,0.0342,1.04,0.49,-8.78
163,90264920,0.6387,-0.7373,0.0381,0.73,0.43,-8.54
164,90269787,0.6426,-0.7388,0.0381,0.24,0.43,-8.48
165,90274786,0.6519,-0.7363,0.0410,-0.67,0.43,-8.35
166,90279816,0.6592,-0.7368,0.0493,-2.13,0.43,-8.29
167,90284786,0.6685,-0.7363,0.0479,-3.29,0.37,-8.23
168,90289787,0.6694,-0.7354,0.0503,-4.94,0.43,-8.29
169,90294786,0.6738,-0.7373,0.0493,-6.52,0.73,-8.29
170,90299785,0.6772,-0.7393,0.0439,-8.29,0.73,-8.60
171,90304785,0.6797,-0.7417,0.0493,-9.63,0.73,-8.72
172,90309789,0.6865,-0.7505,0.0513,-10.73,0.73,-8.90
173,90314786,0.6890,-0.7524,0.0454,-11.77,0.67,-9.02
174,90319787,0.6929,-0.7563,0.0508,-12.56,0.85,-9.27
175,90324786,0.6953,-0.7563,0.0508,-13.11,0.67,-9.57
176,90329787,0.6997,-0.7588,0.0527,-13.41,0.67,-9.76
177,90334786,0.7065,-0.7617,0.0527,-13.54,0.49,-10.12
178,90339787,0.7061,-0.7690,0.0630,-13.41,0.55,-10.49
179,90344786,0.7051,-0.7695,0.0645,-13.35,0.37,-10.85
180,90349785,0.7046,-0.7705,0.0615,-12.99,0.37,-11.22
181,90354787,0.7017,-0.7769,0.0718,-12.44,0.43,-11.83
182,90359787,0.6987,-0.7852,0.0737,-12.01,0.24,-12.38
183,90364824,0.7021,-0.7847,0.0762,-11.40,0.18,-12.87
184,90369785,0.6914,-0.7910,0.0830,-10.67,0.12,-13.66
185,90374787,0.6855,-0.7910,0.0894,-9.88,-0.12,-14.45
186,90379788,0.6782,-0.7905,0.0894,-9.09,-0.24,-15.37
187,90384787,0.6685,-0.7920,0.0874,-8.17,-0.43,-16.28
188,90389787,0.6523,-0.7920,0.0918,-7.07,-0.85,-17.32
189,90394787,0.6436,-0.7900,0.0957,-6.04,-1.04,-18.54
190,90399785,0.6421,-0.7896,0.0894,-4.82,-1.46,-19.70
191,90404785,0.6367,-0.7925,0.0933,-3.41,-2.01,-20.91
