# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,51522658,-0.8906,-0.1494,-0.2876,47.01,16.89,8.23
1,51527663,-0.8843,-0.1484,-0.2822,47.93,17.26,7.44
2,51533100,-0.8818,-0.1450,-0.2817,48.84,17.56,6.59
3,51537658,-0.8765,-0.1421,-0.2788,49.51,17.87,5.79
4,51542972,-0.8784,-0.1396,-0.2847,49.94,18.05,4.94
5,51547658,-0.8755,-0.1387,-0.2812,50.24,18.35,4.15
6,51553105,-0.8735,-0.1387,-0.2778,50.18,18.54,3.23
7,51557658,-0.8750,-0.1392,-0.2832,50.00,18.60,2.50
8,51563037,-0.8784,-0.1353,-0.2837,49.63,18.78,1.77
9,51567659,-0.8784,-0.1343,-0.2842,49.21,18.78,0.91
10,51573137,-0.8784,-0.1313,-0.2876,48.41,18.96,0.24
11,51577658,-0.8838,-0.1304,-0.2866,47.56,18.90,-0.61
12,51582658,-0.8804,-0.1270,-0.2861,46.77,18.84,-1.40
13,51587658,-0.8809,-0.1265,-0.2886,45.67,18.78,-2.13
14,51592999,-0.8857,-0.1270,-0.2881,44.63,18.54,-2.74
15,51597658,-0.8892,-0.1255,-0.2886,43.54,18.54,-3.54
16,51602658,-0.8916,-0.1221,-0.2847,42.38,18.41,-4.27
17,51607658,-0.8906,-0.1240,-0.2891,41.16,18.17,-4.94
18,51612659,-0.8867,-0.1177,-0.2837,39.94,18.11,-5.61
19,51617658,-0.8848,-0.1177,-0.2886,38.72,17.74,-6.22
20,51622656,-0.8833,-0.1162,-0.2856,37.44,17.50,-6.89
21,51627658,-0.8804,-0.1172,-0.2856,36.10,17.20,-7.56
22,51633009,-0.8818,-0.1191,-0.2861,34.76,16.83,-7.93
