# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,164600495,-0.9424,0.1304,-0.0991,-7.44,4.45,5.98
1,164605752,-0.9502,0.1304,-0.1055,-8.29,4.39,5.30
2,164610443,-0.9517,0.1357,-0.1035,-9.15,4.21,4.88
3,164615442,-0.9546,0.1387,-0.1011,-10.00,4.21,4.45
4,164620442,-0.9585,0.1372,-0.1069,-10.98,4.02,3.72
5,164625441,-0.9546,0.1348,-0.1084,-12.07,3.84,3.05
6,164630442,-0.9497,0.1387,-0.1108,-13.17,3.84,2.56
7,164635442,-0.9507,0.1353,-0.1143,-13.90,3.41,1.95
8,164640442,-0.9502,0.1353,-0.1089,-15.00,3.35,1.46
9,164645441,-0.9458,0.1416,-0.1055,-15.91,3.11,0.98
10,164650442,-0.9448,0.1416,-0.1089,-16.65,2.93,0.43
11,164655443,-0.9482,0.1421,-0.1094,-17.38,2.68,-0.12
12,164660442,-0.9487,0.1436,-0.1084,-18.17,2.56,-0.67
13,164665440,-0.9443,0.1460,-0.1113,-18.96,2.32,-1.22
14,164670443,-0.9419,0.1450,-0.1113,-19.57,2.13,-1.83
15,164676331,-0.9399,0.1455,-0.1074,-20.43,1.89,-2.38
16,164680443,-0.9434,0.1523,-0.1064,-20.91,1.71,-2.93
17,164685443,-0.9370,0.1494,-0.1113,-21.83,1.52,-3.29
18,164690442,-0.9326,0.1465,-0.1094,-22.62,1.28,-3.72
19,164695440,-0.9302,0.1455,-0.1074,-23.35,0.91,-4.15
20,164700440,-0.9341,0.1479,-0.1001,-24.09,0.61,-4.51
21,164705440,-0.9346,0.1470,-0.1025,-24.94,0.18,-4.88
22,164710443,-0.9326,0.1445,-0.1016,-25.61,-0.06,-5.12
23,164715442,-0.9297,0.1455,-0.0967,-26.28,-0.18,-5.24
24,164720441,-0.9268,0.1445,-0.1016,-26.95,-0.55,-5.55
25,164725444,-0.9277,0.1411,-0.1011,-27.62,-0.73,-5.67
26,164730441,-0.9282,0.1465,-0.0981,-28.11,-0.91,-5.91
27,164735442,-0.9229,0.1479,-0.0972,-28.54,-1.16,-6.10
28,164740441,-0.9248,0.1514,-0.1040,-28.84,-1.28,-6.28
29,164745440,-0.9248,0.1509,-0.1050,-29.02,-1.52,-6.46
30,164750443,-0.9229,0.1499,-0.1016,-29.09,-1.77,-6.71
31,164755442,-0.9248,0.1470,-0.0967,-28.96,-1.89,-6.83
32,164760442,-0.9199,0.1519,-0.0996,-28.72,-1.95,-6.89
33,164765443,-0.9248,0.1528,-0.0986,-28.35,-2.26,-7.13
34,164770442,-0.9243,0.1504,-0.1006,-27.87,-2.38,-7.26
35,164775441,-0.9321,0.1509,-0.1035,-27.01,-2.32,-7.26
36,164780444,-0.9312,0.1460,-0.0962,-26.22,-2.38,-7.38
37,164785441,-0.9287,0.1470,-0.0967,-25.24,-2.44,-7.32
38,164790443,-0.9277,0.1475,-0.0972,-24.02,-2.44,-7.32
39,164795441,-0.9282,0.1450,-0.0996,-22.87,-2.50,-7.26
40,164800440,-0.9336,0.1460,-0.1035,-21.40,-2.50,-7.26
41,164805440,-0.9365,0.1484,-0.0967,-20.00,-2.68,-7.26
42,164810443,-0.9326,0.1479,-0.1011,-18.35,-2.68,-7.20
43,164815442,-0.9355,0.1475,-0.0977,-16.83,-3.05,-7.20
44,164820441,-0.9385,0.1494,-0.1016,-15.18,-3.17,-7.20
45,164825700,-0.9302,0.1514,-0.0957,-13.17,-3.48,-7.26
46,164830442,-0.9321,0.1543,-0.0991,-11.77,-3.72,-7.44
47,164835443,-0.9316,0.1548,-0.0962,-9.88,-3.96,-7.32
48,164840442,-0.9355,0.1528,-0.0977,-7.99,-4.39,-7.38
49,164845443,-0.9385,0.1611,-0.0996,-6.16,-4.76,-7.44
50,164850442,-0.9443,0.1543,-0.1064,-4.33,-5.00,-7.50
51,164855443,-0.9487,0.1572,-0.1069,-2.32,-5.37,-7.62
52,164860442,-0.9424,0.1631,-0.1030,-0.18,-5.73,-7.56
53,164865441,-0.9390,0.1636,-0.1016,1.52,-6.22,-7.68
54,164870442,-0.9331,0.1621,-0.0972,3.41,-6.46,-7.80
55,164875443,-0.9351,0.1611,-0.0962,5.06,-6.65,-7.74
56,164880442,-0.9375,0.1631,-0.1021,6.59,-7.20,-7.74
57,164885443,-0.9341,0.1631,-0.1011,7.99,-7.50,-7.74
58,164890442,-0.9438,0.1582,-0.0879,9.27,-7.68,-7.68
59,164895442,-0.9644,0.1641,-0.0728,9.88,-7.80,-7.62
60,164900442,-0.9438,0.1602,-0.1128,10.18,-8.29,-7.74
61,164905440,-0.9341,0.1602,-0.1099,10.37,-8.78,-7.62
62,164910507,-0.9312,0.1621,-0.0962,10.30,-8.84,-7.56
63,164915444,-0.9243,0.1616,-0.0791,10.30,-9.02,-7.56
64,164920441,-0.9194,0.1484,-0.1206,9.70,-9.33,-7.44
65,164925442,-0.9346,0.1538,-0.1313,8.78,-9.70,-7.38
66,164930441,-0.9526,0.1567,-0.1069,7.68,-10.06,-7.26
67,164935442,-0.9644,0.1597,-0.0972,6.52,-10.18,-7.26
68,164940441,-0.9790,0.1602,-0.1079,5.24,-10.18,-7.13
69,164945442,-0.9800,0.1670,-0.1143,4.09,-10.12,-7.07
70,164950441,-0.9736,0.1641,-0.1133,2.93,-10.24,-6.95
71,164955442,-0.9663,0.1646,-0.1143,1.77,-10.18,-6.83
