# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,195719786,0.1646,-0.9805,-0.0264,12.99,1.16,15.06
1,195724789,0.1636,-0.9834,-0.0293,12.56,1.46,15.12
2,195730273,0.1665,-0.9814,-0.0254,12.32,1.52,15.18
3,195734788,0.1602,-0.9814,-0.0210,11.83,1.83,15.06
4,195739787,0.1577,-0.9810,-0.0259,11.65,2.07,14.94
5,195744787,0.1553,-0.9810,-0.0249,11.46,2.32,14.94
6,195749787,0.1514,-0.9844,-0.0220,11.28,2.50,14.88
7,195754787,0.1460,-0.9814,-0.0190,11.28,2.74,14.70
8,195759787,0.1431,-0.9790,-0.0239,11.28,2.87,14.88
9,195764787,0.1440,-0.9771,-0.0156,11.46,3.23,14.70
10,195769786,0.1401,-0.9780,-0.0225,11.59,3.41,14.76
11,195774785,0.1367,-0.9761,-0.0195,11.95,3.60,14.63
12,195779785,0.1357,-0.9795,-0.0181,12.32,3.84,14.63
13,195784787,0.1309,-0.9766,-0.0166,12.62,4.02,14.63
14,195789787,0.1289,-0.9810,-0.0151,12.99,4.09,14.51
15,195794944,0.1284,-0.9761,-0.0059,13.35,4.33,14.63
16,195799788,0.1235,-0.9810,-0.0088,13.72,4.51,14.57
17,195804787,0.1265,-0.9824,-0.0103,14.21,4.63,14.57
18,195809787,0.1221,-0.9814,-0.0049,14.39,4.82,14.57
19,195815294,0.1201,-0.9785,-0.0024,14.70,4.88,14.45
20,195819788,0.1172,-0.9775,-0.0059,14.76,5.18,14.39
21,195824825,0.1147,-0.9775,-0.0005,14.70,5.30,14.27
22,195829788,0.1108,-0.9805,-0.0024,14.70,5.43,14.15
23,195834785,0.1104,-0.9780,-0.0107,14.76,5.85,13.96
24,195839787,0.1118,-0.9800,0.0000,14.76,6.10,13.78
