# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,201825441,0.8032,0.4448,-0.1855,-15.30,2.13,-35.12
1,201830447,0.7900,0.4492,-0.1885,-14.09,1.83,-34.88
2,201835440,0.7886,0.4551,-0.1914,-12.87,1.52,-34.63
3,201840442,0.7778,0.4585,-0.1885,-11.52,1.10,-34.45
4,201845441,0.7725,0.4624,-0.1924,-10.24,0.67,-34.15
5,201850442,0.7661,0.4668,-0.1890,-9.09,0.37,-33.90
6,201855440,0.7588,0.4741,-0.1890,-7.93,-0.06,-33.72
7,201860442,0.7485,0.4746,-0.1841,-6.77,-0.49,-33.60
8,201865442,0.7412,0.4839,-0.1948,-5.67,-0.91,-33.48
9,201870440,0.7319,0.4893,-0.1948,-4.57,-1.46,-33.35
10,201875440,0.7256,0.4946,-0.2021,-3.48,-2.07,-33.17
11,201880442,0.7192,0.5039,-0.2021,-2.26,-2.74,-33.29
12,201885444,0.7129,0.5063,-0.1997,-1.10,-3.29,-33.29
13,201890442,0.7065,0.5132,-0.2114,-0.18,-3.96,-33.48
14,201895441,0.6997,0.5190,-0.2090,0.73,-4.57,-33.66
15,201900442,0.6987,0.5234,-0.2178,1.59,-5.24,-33.72
16,201905442,0.6865,0.5264,-0.2139,2.56,-5.85,-33.96
17,201910442,0.6855,0.5298,-0.2153,3.17,-6.28,-34.27
18,201915441,0.6807,0.5356,-0.2085,3.66,-6.95,-34.39
19,201920442,0.6724,0.5366,-0.2114,4.21,-7.32,-34.76
20,201925440,0.6743,0.5420,-0.2153,4.63,-7.93,-35.00
21,201930442,0.6733,0.5435,-0.2144,4.63,-8.23,-35.24
22,201935441,0.6714,0.5454,-0.2163,4.70,-8.60,-35.49
23,201940442,0.6694,0.5469,-0.2139,4.63,-8.72,-35.73
24,201945475,0.6670,0.5513,-0.2163,4.33,-9.02,-35.98
25,201950442,0.6660,0.5518,-0.2241,4.15,-9.15,-36.16
26,201955441,0.6680,0.5542,-0.2188,3.66,-9.51,-36.40
27,201960442,0.6646,0.5576,-0.2241,3.17,-9.63,-36.46
28,201965440,0.6650,0.5581,-0.2275,3.11,-9.82,-36.65
29,201970440,0.6699,0.5645,-0.2305,2.74,-9.70,-36.77
30,201975440,0.6689,0.5615,-0.2280,2.32,-9.70,-36.89
31,201980440,0.6699,0.5674,-0.2271,2.07,-9.70,-37.07
32,201985442,0.6714,0.5718,-0.2349,2.13,-9.70,-37.13
33,201990444,0.6782,0.5752,-0.2305,2.07,-9.82,-37.32
34,201995441,0.6895,0.5845,-0.2310,2.26,-9.57,-37.38
35,202000442,0.6890,0.5928,-0.2358,2.50,-9.57,-37.74
36,202005440,0.7007,0.6025,-0.2363,3.17,-9.57,-37.99
37,202010442,0.7051,0.6108,-0.2397,3.90,-9.39,-38.41
38,202015442,0.7124,0.6221,-0.2393,4.82,-9.45,-38.90
39,202020442,0.7192,0.6294,-0.2388,5.79,-9.45,-39.27
40,202025440,0.7236,0.6318,-0.2437,6.77,-9.33,-39.82
41,202030442,0.7256,0.6382,-0.2495,7.80,-9.33,-40.18
42,202035441,0.7271,0.6426,-0.2485,8.54,-9.39,-40.61
43,202040442,0.7290,0.6431,-0.2534,9.33,-9.21,-40.98
44,202045442,0.7275,0.6411,-0.2524,9.76,-9.15,-41.28
45,202050442,0.7285,0.6460,-0.2549,10.12,-9.45,-41.71
46,202055441,0.7217,0.6479,-0.2627,10.37,-9.27,-41.83
47,202060442,0.7158,0.6465,-0.2607,10.43,-9.33,-41.95
48,202065440,0.7158,0.6509,-0.2666,10.61,-9.33,-42.20
49,202070442,0.7124,0.6519,-0.2642,10.49,-9.33,-42.32
50,202075441,0.7100,0.6572,-0.2695,10.49,-9.33,-42.32
51,202080440,0.7070,0.6572,-0.2725,10.18,-9.21,-42.32
52,202085442,0.7012,0.6641,-0.2725,10.18,-9.33,-42.38
53,202090444,0.7031,0.6655,-0.2827,9.70,-9.27,-42.44
54,202095441,0.6958,0.6660,-0.2773,9.63,-9.15,-42.20
55,202100442,0.6895,0.6709,-0.2725,9.39,-9.02,-42.13
56,202105440,0.6807,0.6758,-0.2852,9.39,-8.96,-41.89
57,202110442,0.6738,0.6787,-0.2812,9.45,-8.66,-41.71
58,202115441,0.6748,0.6797,-0.2871,9.27,-8.54,-41.40
59,202120444,0.6641,0.6802,-0.2852,9.33,-8.17,-41.04
60,202125440,0.6606,0.6846,-0.2852,9.33,-7.74,-40.61
61,202130442,0.6562,0.6807,-0.2744,9.27,-7.32,-40.24
62,202135441,0.6533,0.6851,-0.2827,9.45,-6.77,-39.70
63,202140442,0.6553,0.6851,-0.2783,9.57,-6.22,-39.21
64,202145440,0.6509,0.6860,-0.2769,9.94,-5.43,-38.78
65,202150442,0.6548,0.6885,-0.2764,10.24,-4.88,-38.29
66,202155441,0.6548,0.6904,-0.2749,10.55,-3.90,-37.87
67,202160442,0.6606,0.6929,-0.2720,11.16,-2.99,-37.20
68,202165442,0.6597,0.6948,-0.2725,11.59,-2.26,-36.65
69,202170442,0.6572,0.7002,-0.2729,12.26,-1.34,-36.22
70,202175441,0.6553,0.7026,-0.2705,12.80,-0.43,-35.73
71,202180443,0.6602,0.7046,-0.2690,13.48,0.43,-35.37
72,202185441,0.6548,0.7109,-0.2729,14.02,1.22,-35.00
73,202190443,0.6567,0.7104,-0.2695,14.57,1.95,-34.45
74,202195444,0.6567,0.7065,-0.2681,15.06,2.80,-34.15
75,202200442,0.6572,0.7075,-0.2681,15.30,3.60,-33.66
76,202205440,0.6558,0.7061,-0.2710,15.37,4.39,-33.23
77,202210442,0.6519,0.7026,-0.2651,15.43,5.12,-32.80
78,202215441,0.6460,0.6978,-0.2642,15.24,5.79,-32.26
79,202220442,0.6406,0.6997,-0.2583,14.82,6.46,-31.83
80,202225534,0.6309,0.7012,-0.2578,14.57,7.13,-31.46
81,202230444,0.6274,0.6934,-0.2568,14.39,7.74,-30.98
82,202235441,0.6230,0.7017,-0.2490,14.33,8.35,-30.61
83,202240730,0.6191,0.7031,-0.2471,14.39,9.09,-30.43
84,202245443,0.6147,0.7065,-0.2358,14.45,9.70,-30.12
85,202250442,0.6162,0.7090,-0.2295,14.57,10.49,-29.94
86,202255442,0.6201,0.7124,-0.2319,14.51,11.04,-29.76
87,202260442,0.6201,0.7158,-0.2295,14.33,11.52,-29.82
88,202265442,0.6235,0.7183,-0.2266,13.96,12.01,-29.76
89,202270442,0.6230,0.7183,-0.2246,13.29,12.26,-29.76
90,202275443,0.6270,0.7183,-0.2314,12.13,12.26,-29.82
91,202280441,0.6250,0.7217,-0.2261,10.79,12.38,-29.94
92,202285442,0.6309,0.7236,-0.2271,9.27,12.38,-30.12
93,202290442,0.6343,0.7271,-0.2227,7.56,12.07,-30.18
94,202295442,0.6362,0.7280,-0.2295,5.79,12.01,-30.67
95,202300442,0.6357,0.7354,-0.2271,3.90,11.65,-31.04
96,202305441,0.6362,0.7383,-0.2222,1.89,11.22,-31.34
97,202310442,0.6348,0.7432,-0.2188,0.12,10.79,-31.83
98,202315441,0.6333,0.7437,-0.2192,-1.71,10.30,-32.13
99,202320440,0.6313,0.7505,-0.2202,-3.54,9.82,-32.56
100,202325442,0.6240,0.7480,-0.2124,-5.24,9.57,-32.93
101,202330443,0.6206,0.7461,-0.2129,-6.77,9.02,-33.11
102,202335442,0.6152,0.7500,-0.2148,-8.41,8.72,-33.35
103,202340442,0.6069,0.7544,-0.2085,-9.82,8.35,-33.48
104,202345443,0.5938,0.7520,-0.2041,-11.04,7.87,-33.66
105,202350442,0.5869,0.7495,-0.2056,-12.32,7.62,-33.60
106,202355442,0.5806,0.7529,-0.1987,-13.17,7.38,-33.66
107,202360442,0.5703,0.7554,-0.1992,-14.02,7.26,-33.48
108,202365442,0.5581,0.7612,-0.1968,-14.57,6.77,-33.66
109,202370442,0.5532,0.7642,-0.2036,-14.76,6.46,-33.60
110,202375441,0.5410,0.7681,-0.1987,-14.88,6.04,-33.60
111,202380442,0.5356,0.7715,-0.1943,-14.76,5.79,-33.66
112,202385441,0.5264,0.7778,-0.1865,-14.45,5.61,-33.60
113,202390497,0.5171,0.7812,-0.1963,-13.84,5.30,-33.48
114,202395529,0.5151,0.7827,-0.1904,-13.29,4.88,-33.35
115,202400443,0.5098,0.7817,-0.1904,-12.38,4.70,-33.11
116,202405442,0.5078,0.7905,-0.1904,-11.46,4.33,-32.80
117,202410442,0.5068,0.7871,-0.1870,-10.67,4.02,-32.50
118,202415442,0.5034,0.7881,-0.1846,-9.82,3.54,-32.20
119,202420781,0.5049,0.7881,-0.1865,-8.96,3.29,-31.71
120,202425442,0.5000,0.7925,-0.1870,-8.23,2.93,-31.34
121,202430442,0.4966,0.7910,-0.1841,-7.50,2.56,-30.79
122,202435442,0.4941,0.7979,-0.1875,-6.95,2.20,-30.24
123,202440442,0.4878,0.7979,-0.1899,-6.34,1.83,-29.70
124,202445443,0.4849,0.8018,-0.1963,-5.73,1.77,-29.21
125,202450440,0.4800,0.8018,-0.2012,-5.18,1.65,-28.72
126,202455442,0.4785,0.8003,-0.2041,-4.82,1.34,-28.17
127,202460928,0.4756,0.8057,-0.2075,-4.33,1.16,-27.74
128,202465442,0.4790,0.8101,-0.2090,-3.96,1.04,-27.32
129,202470442,0.4795,0.8130,-0.2134,-3.35,1.16,-26.83
130,202475443,0.4844,0.8105,-0.2202,-2.99,1.16,-26.40
131,202480442,0.4907,0.8081,-0.2246,-2.56,1.22,-26.04
132,202485442,0.4976,0.8076,-0.2280,-2.07,1.52,-25.79
133,202490440,0.5054,0.8105,-0.2324,-2.07,1.83,-25.43
134,202495442,0.5137,0.8066,-0.2319,-1.89,2.13,-25.12
135,202500444,0.5293,0.8022,-0.2363,-1.59,2.50,-25.00
136,202505446,0.5376,0.8057,-0.2417,-1.46,3.05,-24.94
137,202510506,0.5449,0.8062,-0.2432,-1.34,3.60,-24.88
138,202515441,0.5601,0.8052,-0.2466,-1.28,4.33,-24.88
139,202520444,0.5688,0.8081,-0.2471,-1.16,5.00,-25.06
140,202525441,0.5747,0.8066,-0.2534,-1.04,5.61,-25.24
