# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,314574787,0.6948,0.6821,0.3003,-4.39,-0.98,8.35
1,314579793,0.6919,0.6777,0.3022,-3.90,-0.79,8.29
2,314584786,0.6924,0.6772,0.2993,-3.54,-0.91,8.29
3,314589787,0.6890,0.6797,0.3047,-3.17,-0.98,8.23
4,314594786,0.6890,0.6782,0.2993,-2.80,-0.85,8.23
5,314599789,0.6904,0.6797,0.3003,-2.32,-1.04,8.29
6,314604786,0.6890,0.6777,0.3066,-1.89,-1.04,8.17
7,314609787,0.6860,0.6787,0.3022,-1.40,-1.16,8.11
8,314614786,0.6851,0.6797,0.3013,-0.85,-1.10,8.11
9,314619787,0.6851,0.6797,0.3071,-0.30,-0.91,8.11
10,314624789,0.6826,0.6807,0.3057,0.18,-1.04,8.05
11,314629788,0.6855,0.6826,0.3062,0.85,-0.85,7.99
12,314634787,0.6821,0.6841,0.3032,1.16,-0.98,7.80
13,314639787,0.6777,0.6855,0.3110,1.89,-0.85,7.87
14,314644787,0.6807,0.6851,0.3105,2.44,-0.91,7.74
15,314649788,0.6797,0.6812,0.3101,2.80,-0.85,7.50
16,314654787,0.6802,0.6860,0.3086,3.23,-0.79,7.44
17,314659785,0.6782,0.6855,0.3096,3.60,-0.73,7.50
18,314665232,0.6782,0.6836,0.3066,3.96,-0.61,7.26
19,314669788,0.6787,0.6841,0.3081,4.15,-0.49,7.26
20,314674785,0.6821,0.6875,0.3066,4.33,-0.67,7.07
21,314679861,0.6821,0.6885,0.3130,4.33,-0.67,6.89
22,314684786,0.6841,0.6865,0.3101,4.33,-0.49,6.89
23,314689785,0.6875,0.6880,0.3081,4.27,-0.73,6.59
24,314694806,0.6895,0.6895,0.3145,4.09,-0.61,6.46
25,314700232,0.6885,0.6875,0.3086,3.78,-0.61,6.16
26,314704787,0.6904,0.6943,0.3130,3.54,-0.61,5.91
27,314709785,0.6978,0.6934,0.3105,3.35,-0.85,5.55
28,314714789,0.6992,0.6968,0.3105,3.17,-0.61,5.30
29,314719787,0.7007,0.6973,0.3140,2.80,-0.67,4.82
30,314724787,0.6997,0.6953,0.3169,2.56,-0.85,4.33
31,314729835,0.6987,0.6987,0.3164,2.32,-0.91,4.02
32,314734789,0.6953,0.6963,0.3125,2.07,-0.85,3.72
33,314739787,0.6997,0.7007,0.3062,1.65,-0.98,3.17
34,314744786,0.7017,0.6987,0.3076,1.34,-0.98,2.68
35,314749787,0.7017,0.7021,0.3096,0.91,-0.98,2.26
36,314754786,0.7007,0.6997,0.3105,0.43,-1.16,1.71
37,314759787,0.7017,0.6963,0.3115,-0.06,-1.34,1.28
38,314764786,0.7036,0.6982,0.3091,-0.67,-1.59,0.85
39,314769787,0.7012,0.6953,0.3062,-1.28,-1.77,0.43
40,314774786,0.6982,0.6948,0.3081,-1.71,-1.77,-0.12
41,314779785,0.7012,0.6938,0.3096,-2.13,-1.95,-0.55
42,314784789,0.6963,0.6948,0.3086,-2.68,-2.07,-1.04
43,314789789,0.7007,0.6982,0.3066,-3.17,-2.32,-1.46
44,314794786,0.6978,0.6953,0.3096,-3.35,-2.56,-1.89
45,314799787,0.6963,0.6982,0.3076,-3.72,-2.56,-2.32
46,314804786,0.6943,0.6992,0.3066,-3.72,-2.87,-2.74
47,314809789,0.6934,0.6982,0.3071,-3.66,-2.80,-3.11
48,314814786,0.6885,0.6982,0.2983,-3.60,-3.05,-3.35
49,314819789,0.6870,0.6997,0.3018,-3.41,-3.17,-3.66
50,314824802,0.6875,0.6992,0.3057,-3.11,-3.35,-3.90
51,314829785,0.6851,0.6982,0.2954,-2.74,-3.54,-4.09
52,314835078,0.6870,0.6987,0.2993,-2.38,-3.54,-4.33
53,314839787,0.6836,0.6987,0.2979,-1.77,-3.78,-4.70
54,314844795,0.6851,0.6987,0.3013,-1.40,-3.96,-4.82
55,314849785,0.6885,0.7002,0.2959,-0.91,-4.15,-4.94
56,314854789,0.6836,0.7070,0.2910,-0.37,-4.15,-5.12
57,314859787,0.6855,0.7021,0.2993,0.18,-4.33,-5.24
58,314864787,0.6846,0.7085,0.3037,0.67,-4.45,-5.18
59,314869785,0.6826,0.7090,0.2979,1.28,-4.57,-5.24
60,314874785,0.6763,0.7085,0.2949,1.83,-4.63,-5.37
61,314879789,0.6782,0.7080,0.2969,2.38,-4.82,-5.49
62,314884786,0.6768,0.7080,0.2935,2.80,-4.82,-5.61
63,314889821,0.6797,0.7085,0.2983,3.23,-4.94,-5.49
64,314894814,0.6729,0.7090,0.2983,3.54,-5.06,-5.61
65,314899789,0.6733,0.7104,0.3037,3.78,-5.12,-5.61
66,314904786,0.6753,0.7124,0.3018,4.02,-5.18,-5.61
67,314909789,0.6729,0.7070,0.2988,4.02,-5.12,-5.55
68,314914786,0.6709,0.7075,0.3042,4.27,-5.06,-5.55
69,314919788,0.6660,0.7085,0.2983,4.09,-5.18,-5.55
70,314924786,0.6631,0.7100,0.3042,3.90,-5.24,-5.55
71,314929789,0.6641,0.7065,0.2993,3.72,-5.24,-5.55
72,314934786,0.6646,0.7065,0.3022,3.54,-5.18,-5.61
73,314939787,0.6660,0.7070,0.3042,3.11,-5.06,-5.49
74,314944786,0.6685,0.7075,0.3120,2.62,-4.94,-5.61
75,314949787,0.6611,0.7075,0.3091,2.13,-5.00,-5.73
76,314954786,0.6562,0.7080,0.3110,1.65,-4.88,-5.79
77,314959970,0.6533,0.7031,0.3149,1.10,-4.82,-5.98
78,314964787,0.6509,0.7075,0.3174,0.43,-4.57,-6.22
79,314969786,0.6455,0.7031,0.3198,-0.24,-4.33,-6.52
80,314974785,0.6450,0.7036,0.3276,-0.98,-4.09,-6.71
81,314979789,0.6411,0.6943,0.3271,-1.89,-3.84,-7.01
82,314984787,0.6421,0.6943,0.3257,-2.80,-3.35,-7.38
83,314989967,0.6362,0.6924,0.3242,-4.09,-3.23,-7.56
84,314994787,0.6348,0.6895,0.3354,-5.06,-2.80,-7.99
85,314999788,0.6333,0.6875,0.3374,-6.22,-2.50,-8.29
86,315004787,0.6348,0.6821,0.3340,-7.32,-2.26,-8.60
87,315009788,0.6294,0.6826,0.3350,-8.54,-1.77,-8.96
88,315014786,0.6348,0.6836,0.3369,-9.57,-1.40,-9.39
89,315019788,0.6284,0.6797,0.3364,-11.10,-0.85,-10.00
90,315024787,0.6299,0.6802,0.3447,-11.95,-0.37,-10.24
91,315029785,0.6245,0.6782,0.3457,-13.41,0.24,-10.79
92,315034785,0.6230,0.6802,0.3462,-14.39,0.91,-11.40
93,315039788,0.6211,0.6768,0.3525,-15.18,1.40,-11.83
94,315044787,0.6157,0.6787,0.3540,-15.98,2.07,-12.38
95,315049787,0.6172,0.6777,0.3545,-16.65,2.87,-12.99
96,315054787,0.6157,0.6758,0.3540,-17.20,3.66,-13.54
97,315059851,0.6177,0.6763,0.3555,-17.50,4.70,-14.15
98,315064788,0.6123,0.6704,0.3594,-17.68,5.37,-14.70
99,315069787,0.6201,0.6748,0.3579,-17.74,6.34,-15.24
100,315074785,0.6221,0.6777,0.3535,-17.62,7.26,-15.98
101,315079787,0.6187,0.6782,0.3535,-17.20,8.29,-16.65
102,315084786,0.6206,0.6831,0.3481,-16.77,9.27,-17.32
