# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,381244514,0.6270,0.7534,-0.1704,26.59,10.73,2.93
1,381249520,0.6299,0.7554,-0.1655,27.38,10.55,2.93
2,381255012,0.6270,0.7490,-0.1694,27.87,10.37,2.87
3,381259516,0.6299,0.7510,-0.1680,28.23,10.12,2.87
4,381264518,0.6270,0.7466,-0.1743,28.48,10.00,2.93
5,381269516,0.6294,0.7476,-0.1699,28.72,9.76,2.87
6,381274516,0.6226,0.7461,-0.1777,28.96,9.51,2.87
7,381279516,0.6230,0.7480,-0.1729,29.15,9.45,2.80
8,381284516,0.6177,0.7466,-0.1660,29.51,9.27,2.80
9,381289516,0.6206,0.7515,-0.1719,29.63,9.33,2.56
10,381294516,0.6157,0.7500,-0.1670,29.82,9.33,2.44
11,381299516,0.6177,0.7529,-0.1680,29.94,9.39,2.26
12,381304514,0.6172,0.7505,-0.1670,29.94,9.39,1.95
13,381309518,0.6138,0.7490,-0.1699,29.76,9.51,1.77
14,381314515,0.6138,0.7524,-0.1689,29.51,9.70,1.59
15,381319516,0.6133,0.7510,-0.1646,29.09,9.70,1.40
16,381324516,0.6113,0.7490,-0.1709,28.29,10.12,1.22
17,381329514,0.6128,0.7505,-0.1768,27.44,10.30,1.10
18,381334516,0.6113,0.7446,-0.1680,26.40,10.37,0.73
19,381339517,0.6128,0.7490,-0.1699,25.18,10.43,0.67
20,381344516,0.6143,0.7461,-0.1650,23.72,10.55,0.49
21,381349514,0.6147,0.7466,-0.1689,22.20,10.73,0.30
22,381354515,0.6167,0.7446,-0.1665,20.67,10.79,0.12
23,381359516,0.6162,0.7437,-0.1626,19.02,11.04,0.06
24,381364514,0.6147,0.7397,-0.1636,17.62,11.10,-0.12
25,381369516,0.6172,0.7422,-0.1592,16.10,11.04,-0.12
26,381374516,0.6182,0.7441,-0.1646,14.88,11.10,-0.12
27,381379516,0.6152,0.7471,-0.1646,13.72,11.10,-0.12
28,381384514,0.6162,0.7495,-0.1577,12.99,11.10,-0.12
29,381389516,0.6191,0.7471,-0.1528,12.20,11.16,-0.06
30,381394515,0.6206,0.7534,-0.1562,11.65,11.10,0.00
31,381399518,0.6206,0.7490,-0.1562,11.40,10.98,0.06
32,381404514,0.6230,0.7568,-0.1519,11.16,10.73,0.06
33,381409516,0.6211,0.7563,-0.1509,11.10,10.61,0.06
34,381414515,0.6284,0.7573,-0.1509,11.04,10.43,0.18
35,381419516,0.6226,0.7549,-0.1514,10.85,10.24,0.18
36,381424514,0.6196,0.7563,-0.1465,10.73,9.88,0.24
37,381429516,0.6211,0.7588,-0.1445,10.55,9.63,0.30
38,381434564,0.6182,0.7612,-0.1436,10.18,9.21,0.43
39,381439514,0.6196,0.7637,-0.1411,9.94,8.90,0.61
40,381444516,0.6201,0.7612,-0.1426,9.45,8.66,0.73
41,381449516,0.6201,0.7661,-0.1460,8.78,7.99,0.85
42,381454516,0.6177,0.7588,-0.1387,7.99,7.74,0.98
43,381459516,0.6157,0.7559,-0.1387,7.13,7.07,1.16
44,381464515,0.6074,0.7563,-0.1406,6.28,6.65,1.34
45,381469516,0.6064,0.7603,-0.1514,5.30,6.04,1.65
