# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,186394842,0.9966,-0.0220,0.2212,1.59,-1.16,2.74
1,186399847,0.9980,-0.0166,0.2314,2.01,-1.28,2.74
2,186404841,0.9976,-0.0225,0.2266,2.32,-1.22,2.93
3,186409844,0.9941,-0.0239,0.2280,2.74,-1.40,3.11
4,186414842,0.9951,-0.0259,0.2212,3.23,-1.34,3.29
5,186419845,0.9941,-0.0244,0.2241,3.66,-1.40,3.48
6,186424841,0.9922,-0.0254,0.2256,4.27,-1.40,3.66
7,186429841,0.9927,-0.0269,0.2217,4.70,-1.40,3.78
8,186434843,0.9951,-0.0254,0.2197,5.00,-1.46,3.84
9,186439843,0.9951,-0.0244,0.2173,5.18,-1.59,3.96
10,186444842,0.9980,-0.0254,0.2222,5.43,-1.59,4.02
11,186449843,0.9946,-0.0259,0.2202,5.55,-1.71,4.21
12,186454841,0.9980,-0.0229,0.2197,5.55,-1.65,4.21
13,186459843,0.9937,-0.0229,0.2183,5.61,-1.52,4.27
14,186464842,0.9971,-0.0234,0.2168,5.55,-1.46,4.39
15,186469841,0.9980,-0.0244,0.2153,5.55,-1.59,4.57
16,186474845,0.9971,-0.0244,0.2197,5.37,-1.59,4.63
17,186479841,0.9937,-0.0249,0.2197,5.30,-1.59,4.76
18,186484843,1.0000,-0.0249,0.2148,5.18,-1.52,4.76
19,186489844,0.9956,-0.0273,0.2158,4.94,-1.40,4.88
20,186494843,0.9946,-0.0283,0.2148,4.70,-1.46,5.00
21,186499841,0.9976,-0.0293,0.2168,4.70,-1.34,5.18
22,186504843,0.9897,-0.0278,0.2114,4.57,-1.28,5.06
23,186509844,0.9893,-0.0254,0.2080,4.45,-1.16,5.12
24,186514843,0.9927,-0.0283,0.2070,4.27,-1.16,5.24
25,186519842,0.9966,-0.0327,0.2065,4.27,-1.04,5.30
