# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,393374785,0.6855,0.5757,0.4175,-6.65,3.29,10.37
1,393379790,0.6816,0.5669,0.4155,-7.20,3.29,9.63
2,393384786,0.6768,0.5615,0.4248,-7.62,3.48,8.96
3,393389787,0.6812,0.5610,0.4316,-7.87,3.41,8.11
4,393394785,0.6875,0.5591,0.4292,-8.11,3.54,7.44
5,393399787,0.6895,0.5664,0.4287,-8.17,3.48,6.59
6,393404786,0.6914,0.5669,0.4248,-8.17,3.41,5.91
7,393409785,0.6997,0.5688,0.4282,-8.17,3.48,5.12
8,393414785,0.7007,0.5767,0.4243,-7.93,3.41,4.51
9,393419787,0.7046,0.5815,0.4243,-7.62,3.29,3.96
10,393424786,0.7124,0.5850,0.4263,-7.26,3.17,3.48
11,393429787,0.7144,0.5835,0.4282,-6.83,3.11,3.05
12,393434785,0.7188,0.5864,0.4253,-6.52,3.05,2.80
13,393439787,0.7261,0.5913,0.4263,-6.04,2.93,2.44
14,393444791,0.7275,0.5942,0.4263,-5.43,2.68,2.32
15,393449786,0.7319,0.6001,0.4263,-4.88,2.56,2.32
16,393454785,0.7305,0.6050,0.4277,-4.33,2.50,2.56
17,393459788,0.7354,0.6064,0.4272,-3.66,2.44,2.56
18,393464786,0.7378,0.6094,0.4297,-3.17,2.13,2.68
19,393469787,0.7407,0.6104,0.4321,-2.50,1.89,2.80
20,393474785,0.7427,0.6143,0.4307,-1.95,1.65,2.93
21,393479787,0.7383,0.6128,0.4404,-1.46,1.59,3.11
22,393484787,0.7383,0.6104,0.4414,-0.85,1.16,3.17
23,393489787,0.7368,0.6113,0.4326,-0.43,1.10,3.35
24,393494785,0.7310,0.6123,0.4438,0.06,0.91,3.29
25,393499787,0.7275,0.6138,0.4473,0.49,0.49,3.29
26,393504786,0.7236,0.6118,0.4463,0.67,0.49,3.23
27,393509785,0.7202,0.6084,0.4521,1.22,-0.06,3.05
28,393514785,0.7109,0.6069,0.4512,1.40,-0.30,2.87
29,393519787,0.7002,0.6016,0.4546,1.71,-0.79,2.62
30,393524786,0.6929,0.5981,0.4604,1.89,-1.16,2.32
31,393529787,0.6851,0.5923,0.4692,2.26,-1.65,1.83
32,393534787,0.6792,0.5874,0.4707,2.38,-2.01,1.28
33,393539787,0.6641,0.5845,0.4751,2.56,-2.26,0.61
34,393544786,0.6616,0.5845,0.4824,2.68,-2.74,-0.06
35,393549787,0.6514,0.5859,0.4897,3.05,-2.99,-0.73
36,393554785,0.6475,0.5811,0.4907,3.29,-3.35,-1.46
37,393559787,0.6426,0.5845,0.4951,3.48,-3.60,-2.26
38,393564787,0.6411,0.5864,0.4966,3.60,-3.72,-3.11
39,393569787,0.6392,0.5820,0.5054,3.78,-3.84,-3.90
40,393574787,0.6343,0.5830,0.5024,3.78,-3.90,-4.70
41,393579785,0.6323,0.5845,0.5093,3.90,-4.09,-5.61
42,393584787,0.6294,0.5840,0.5166,4.02,-4.21,-6.59
43,393589786,0.6270,0.5903,0.5112,4.02,-4.15,-7.32
44,393594787,0.6313,0.5947,0.5156,4.02,-4.15,-8.29
45,393599787,0.6343,0.5981,0.5137,3.84,-4.15,-9.15
46,393604787,0.6387,0.5942,0.5127,3.78,-4.15,-9.88
47,393609785,0.6426,0.5981,0.5146,3.66,-4.27,-10.67
48,393614785,0.6465,0.5991,0.5142,3.54,-4.45,-11.22
49,393619785,0.6567,0.6016,0.5088,3.17,-4.63,-11.59
50,393624786,0.6631,0.6099,0.5063,3.05,-4.88,-11.95
51,393629787,0.6685,0.6172,0.5083,2.93,-5.12,-12.20
52,393634786,0.6753,0.6240,0.5068,2.87,-5.37,-12.44
53,393639787,0.6860,0.6396,0.5068,2.99,-5.67,-12.62
54,393644785,0.6904,0.6479,0.5103,3.11,-5.85,-12.68
55,393649787,0.7002,0.6504,0.5078,3.23,-6.28,-12.80
56,393654786,0.7114,0.6602,0.5049,3.54,-6.59,-12.68
57,393659787,0.7236,0.6685,0.5049,3.72,-6.71,-12.62
58,393664786,0.7363,0.6797,0.5039,4.02,-7.20,-12.68
59,393669785,0.7437,0.6895,0.4951,4.21,-7.62,-12.38
60,393674787,0.7510,0.6934,0.4893,4.39,-7.99,-12.07
61,393679787,0.7588,0.7026,0.4922,4.70,-8.11,-11.77
62,393684787,0.7632,0.7109,0.4858,5.12,-8.41,-11.22
63,393689787,0.7607,0.7178,0.4844,5.73,-8.54,-10.67
64,393694787,0.7651,0.7251,0.4800,6.34,-8.54,-10.00
65,393699787,0.7617,0.7354,0.4814,7.26,-8.54,-8.96
66,393704787,0.7622,0.7495,0.4800,8.17,-8.23,-7.87
67,393709786,0.7563,0.7637,0.4761,9.39,-7.93,-6.59
68,393714787,0.7500,0.7676,0.4746,10.49,-7.32,-5.49
69,393719787,0.7368,0.7861,0.4790,12.44,-6.65,-3.60
70,393724786,0.7354,0.7935,0.4736,13.60,-6.04,-2.13
71,393729787,0.7246,0.8022,0.4678,15.37,-5.12,-0.37
72,393734785,0.7119,0.8154,0.4658,16.89,-4.21,1.65
73,393739785,0.7002,0.8179,0.4619,18.41,-3.23,3.60
74,393744787,0.6904,0.8237,0.4648,19.76,-2.26,5.73
75,393749787,0.6792,0.8276,0.4580,21.10,-1.04,7.80
76,393754787,0.6675,0.8306,0.4565,22.20,0.00,9.82
77,393759786,0.6572,0.8203,0.4546,23.05,1.22,12.01
78,393764787,0.6489,0.8164,0.4507,23.72,2.38,13.90
79,393769786,0.6460,0.8105,0.4604,24.02,3.72,15.85
80,393774787,0.6416,0.7988,0.4580,24.15,4.70,17.62
81,393779786,0.6348,0.7822,0.4551,24.09,6.04,19.39
82,393784785,0.6289,0.7710,0.4521,23.78,7.32,21.16
83,393789787,0.6294,0.7559,0.4492,23.23,8.11,22.32
84,393794787,0.6294,0.7451,0.4512,22.38,9.15,23.54
85,393799787,0.6304,0.7334,0.4531,21.46,10.06,24.70
86,393804785,0.6309,0.7114,0.4507,20.43,11.04,25.61
87,393809787,0.6323,0.6934,0.4478,19.09,11.95,26.34
88,393814786,0.6333,0.6782,0.4478,17.74,12.56,26.89
89,393819787,0.6362,0.6650,0.4531,16.34,13.48,27.44
90,393824787,0.6426,0.6460,0.4482,14.94,14.09,27.74
91,393829787,0.6470,0.6294,0.4502,13.48,14.57,27.80
92,393834786,0.6484,0.6187,0.4497,12.07,15.18,27.80
93,393839787,0.6553,0.6016,0.4482,10.79,15.67,27.62
94,393844785,0.6616,0.5942,0.4502,9.39,16.10,27.26
95,393849787,0.6704,0.5835,0.4546,8.11,16.65,26.83
96,393854786,0.6729,0.5742,0.4619,6.89,16.95,26.28
97,393859787,0.6782,0.5674,0.4590,5.85,17.38,25.61
98,393864785,0.6860,0.5605,0.4609,4.76,17.68,24.76
99,393869788,0.6895,0.5552,0.4639,4.02,18.05,23.78
100,393874786,0.6973,0.5518,0.4639,3.23,18.48,22.74
101,393879785,0.7036,0.5498,0.4746,2.44,18.66,21.77
