# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,56762590,-0.9307,-0.3555,-0.1274,92.50,44.82,26.46
1,56767592,-0.9346,-0.3521,-0.1328,93.11,43.60,25.55
2,56772589,-0.9360,-0.3521,-0.1323,93.60,42.38,24.63
3,56777590,-0.9380,-0.3521,-0.1338,94.02,41.04,23.78
4,56782588,-0.9346,-0.3511,-0.1387,94.33,39.76,22.80
5,56787588,-0.9292,-0.3462,-0.1362,94.51,38.35,21.83
6,56792588,-0.9292,-0.3486,-0.1343,94.51,37.20,20.91
7,56797588,-0.9316,-0.3467,-0.1309,94.21,35.85,20.06
8,56802588,-0.9258,-0.3462,-0.1255,93.72,34.51,19.15
9,56807589,-0.9233,-0.3433,-0.1270,92.99,33.23,18.29
10,56812590,-0.9189,-0.3462,-0.1211,92.01,31.95,17.44
11,56818026,-0.9077,-0.3516,-0.1152,90.55,30.61,16.59
12,56822588,-0.9023,-0.3486,-0.1255,89.39,29.57,15.98
13,56827592,-0.9009,-0.3452,-0.1201,87.93,28.35,15.37
14,56833034,-0.8867,-0.3501,-0.1206,85.98,26.95,14.63
15,56837590,-0.8838,-0.3457,-0.1094,84.51,25.98,14.21
16,56842589,-0.8789,-0.3477,-0.1123,82.68,24.76,13.72
17,56847959,-0.8770,-0.3472,-0.1177,80.37,23.23,13.23
18,56852590,-0.8682,-0.3486,-0.1182,78.66,22.26,12.87
19,56857589,-0.8618,-0.3472,-0.1235,76.52,20.91,12.56
20,56862590,-0.8511,-0.3452,-0.1089,74.02,19.63,12.07
21,56867588,-0.8486,-0.3428,-0.1133,72.13,18.72,11.77
22,56872590,-0.8403,-0.3442,-0.1108,70.06,17.62,11.46
23,56877589,-0.8340,-0.3447,-0.1104,67.50,16.34,11.10
