# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,128519514,0.5752,0.8418,0.3174,-7.32,-12.01,20.43
1,128524517,0.5874,0.8472,0.3115,-7.01,-11.95,21.16
2,128529516,0.5977,0.8511,0.3052,-6.59,-11.89,22.01
3,128534516,0.6104,0.8516,0.3066,-6.28,-11.89,22.74
4,128539515,0.6250,0.8555,0.3022,-6.16,-11.77,23.60
5,128544516,0.6367,0.8530,0.3071,-6.10,-11.77,24.33
6,128549515,0.6387,0.8472,0.3130,-6.10,-11.71,25.00
7,128554516,0.6465,0.8442,0.3096,-6.40,-11.65,25.37
8,128559516,0.6494,0.8403,0.3062,-7.07,-11.71,25.79
9,128564516,0.6489,0.8403,0.3188,-7.80,-11.52,25.91
10,128569514,0.6484,0.8379,0.3159,-8.60,-11.52,26.04
11,128574516,0.6489,0.8340,0.3184,-9.70,-11.34,25.98
12,128579515,0.6533,0.8306,0.3169,-10.98,-11.52,26.16
13,128584516,0.6523,0.8262,0.3223,-12.13,-11.71,26.04
14,128589514,0.6519,0.8242,0.3188,-13.54,-11.95,25.98
15,128594514,0.6484,0.8130,0.3159,-15.12,-12.32,26.10
16,128599516,0.6396,0.8071,0.3105,-16.59,-12.87,26.04
17,128604516,0.6338,0.7949,0.3052,-18.35,-13.35,26.28
18,128609517,0.6240,0.7852,0.3047,-19.82,-13.90,26.46
19,128614516,0.6128,0.7720,0.3032,-21.16,-14.21,26.95
20,128619516,0.6089,0.7622,0.2998,-22.32,-14.82,27.50
21,128624514,0.6021,0.7554,0.3027,-23.29,-15.24,27.99
22,128629517,0.5923,0.7476,0.3037,-24.15,-15.55,28.66
23,128634516,0.5796,0.7432,0.3066,-24.63,-16.04,29.21
24,128639515,0.5737,0.7275,0.3096,-25.00,-16.22,29.76
25,128644516,0.5669,0.7202,0.3086,-25.24,-16.65,30.30
26,128649516,0.5557,0.7144,0.3052,-25.18,-16.77,30.91
27,128654586,0.5493,0.7085,0.3076,-24.94,-17.26,31.65
28,128659515,0.5459,0.6978,0.2998,-24.45,-17.74,32.44
29,128664518,0.5361,0.6929,0.2959,-23.60,-18.35,33.41
30,128669514,0.5288,0.6855,0.3018,-22.38,-18.84,34.39
31,128674516,0.5317,0.6782,0.2969,-21.16,-19.63,35.43
32,128679515,0.5229,0.6680,0.2832,-19.51,-20.37,36.65
33,128684516,0.5273,0.6665,0.2974,-17.74,-21.34,37.87
34,128689514,0.5259,0.6606,0.2725,-15.91,-22.44,39.09
35,128694518,0.5200,0.6543,0.2778,-13.96,-23.84,40.37
36,128699515,0.5210,0.6460,0.2754,-11.77,-25.37,41.46
37,128704516,0.5225,0.6377,0.2720,-9.27,-26.89,42.62
38,128709514,0.5215,0.6299,0.2744,-6.65,-28.60,43.60
39,128714514,0.5176,0.6299,0.2754,-3.54,-30.30,44.57
40,128719518,0.5020,0.6299,0.2734,-0.67,-32.32,45.37
41,128724515,0.5039,0.6279,0.2998,2.74,-34.15,46.10
42,128729516,0.5225,0.6416,0.3081,6.28,-36.34,46.52
43,128734518,0.5420,0.6470,0.3105,9.82,-38.60,46.83
44,128739514,0.5645,0.6646,0.3301,13.72,-40.61,46.65
45,128744516,0.6025,0.6758,0.3442,17.87,-42.68,46.34
46,128749515,0.6279,0.6743,0.3418,21.77,-44.45,45.55
47,128754518,0.6460,0.6748,0.3403,25.49,-46.52,44.51
48,128759636,0.6543,0.6646,0.3311,28.84,-48.35,43.60
49,128764516,0.6602,0.6475,0.3262,31.59,-50.37,42.56
50,128769515,0.6675,0.6411,0.3188,33.78,-52.87,41.52
51,128774516,0.6748,0.6367,0.3271,35.73,-55.18,40.73
52,128779514,0.6772,0.6392,0.3198,37.13,-57.74,39.57
53,128784516,0.6870,0.6426,0.3076,38.41,-60.49,38.35
54,128789515,0.6992,0.6377,0.3174,39.39,-63.05,37.07
55,128794516,0.7148,0.6333,0.3169,40.49,-65.73,35.79
56,128799516,0.7168,0.6357,0.3179,41.71,-68.41,34.57
57,128805058,0.7275,0.6348,0.3149,43.11,-70.85,33.35
58,128809516,0.7319,0.6353,0.3135,45.12,-73.23,32.13
59,128814516,0.7349,0.6377,0.3179,47.62,-75.49,30.79
60,128819516,0.7417,0.6333,0.3154,50.61,-77.74,29.51
61,128824517,0.7466,0.6387,0.3149,54.27,-79.57,28.23
62,128829516,0.7544,0.6294,0.3076,58.23,-81.59,27.32
63,128834516,0.7622,0.6196,0.3081,62.80,-83.23,26.34
64,128839516,0.7705,0.6138,0.3052,67.80,-84.94,25.67
65,128844515,0.7700,0.6123,0.3003,73.05,-86.10,24.82
66,128849516,0.7729,0.6113,0.2983,78.48,-87.62,24.15
67,128854863,0.7759,0.6040,0.2930,84.15,-88.72,23.54
68,128859517,0.7754,0.6040,0.2817,89.63,-89.76,22.99
69,128864516,0.7725,0.5991,0.2720,95.06,-90.79,22.50
70,128869516,0.7734,0.5942,0.2739,100.30,-91.89,22.01
71,128874515,0.7725,0.5864,0.2568,105.30,-92.32,21.65
72,128879516,0.7715,0.5771,0.2539,110.06,-92.87,21.46
73,128884516,0.7642,0.5645,0.2344,114.63,-93.72,21.16
74,128889516,0.7622,0.5562,0.2266,119.09,-94.39,21.04
75,128894517,0.7617,0.5474,0.2231,123.54,-94.94,20.91
76,128899516,0.7622,0.5371,0.2109,128.23,-95.24,20.91
77,128904516,0.7583,0.5205,0.2085,131.46,-95.49,20.91
78,128909516,0.7578,0.5132,0.2017,135.73,-95.67,20.98
79,128914518,0.7617,0.5039,0.1909,140.00,-95.79,21.10
80,128919514,0.7603,0.5034,0.1831,144.02,-95.85,21.16
81,128924516,0.7642,0.5088,0.1787,147.87,-95.98,21.22
82,128929515,0.7656,0.5127,0.1655,151.77,-95.85,21.10
83,128934559,0.7646,0.5220,0.1548,155.37,-96.22,21.04
84,128939516,0.7666,0.5200,0.1431,158.78,-95.98,20.79
85,128944516,0.7656,0.5088,0.1333,161.77,-95.85,20.55
86,128949515,0.7642,0.4966,0.1343,164.21,-95.73,20.37
87,128954518,0.7676,0.4795,0.1196,166.40,-95.79,20.24
88,128959515,0.7661,0.4648,0.1060,168.35,-95.67,20.06
89,128964703,0.7598,0.4517,0.0918,170.12,-95.49,19.94
90,128969516,0.7583,0.4312,0.0850,171.77,-95.49,19.88
91,128974517,0.7529,0.4297,0.0732,173.35,-95.61,19.82
92,128979518,0.7583,0.4277,0.0615,174.82,-95.79,19.57
93,128984516,0.7627,0.4292,0.0498,176.10,-95.98,19.39
94,128989515,0.7690,0.4204,0.0439,177.38,-96.22,19.15
95,128994518,0.7710,0.4097,0.0356,178.41,-96.59,18.72
96,128999515,0.7734,0.4131,0.0259,179.33,-96.95,18.35
97,129004516,0.7773,0.4297,-0.0063,180.06,-97.38,17.80
98,129009515,0.7915,0.4429,-0.0420,180.85,-98.11,17.20
99,129014518,0.7988,0.4487,-0.0728,181.77,-99.02,16.59
100,129019515,0.8057,0.4419,-0.0938,182.20,-99.94,16.10
101,129024516,0.8086,0.4258,-0.1030,182.44,-100.98,15.49
102,129029515,0.7915,0.4160,-0.1104,182.80,-101.83,15.00
103,129034514,0.7656,0.3989,-0.1167,183.17,-102.44,14.70
104,129039516,0.7598,0.3916,-0.1221,183.78,-103.11,14.51
105,129044517,0.7642,0.3833,-0.1323,184.45,-103.35,14.39
106,129049515,0.7505,0.3726,-0.1250,185.06,-103.60,14.27
107,129054516,0.7471,0.3701,-0.1284,185.61,-103.66,14.39
108,129059515,0.7485,0.3770,-0.1338,186.22,-103.41,14.39
109,129064517,0.7573,0.3936,-0.1685,186.77,-103.11,14.33
110,129069515,0.7671,0.4141,-0.2217,187.26,-102.99,14.15
111,129074518,0.7710,0.4307,-0.2617,187.50,-102.93,13.84
112,129079515,0.7666,0.4297,-0.2881,187.13,-102.80,13.48
113,129084516,0.7593,0.4141,-0.3101,186.34,-102.56,13.23
114,129089515,0.7480,0.3945,-0.3286,185.12,-102.38,12.99
115,129094516,0.7407,0.3735,-0.3374,183.54,-101.89,12.87
116,129099515,0.7290,0.3613,-0.3442,181.77,-101.46,12.74
117,129104516,0.7104,0.3491,-0.3589,179.82,-100.73,12.80
118,129109515,0.6934,0.3394,-0.3774,177.93,-99.88,12.80
119,129114516,0.6797,0.3296,-0.4038,176.16,-99.21,12.80
120,129119516,0.6631,0.3203,-0.4312,174.15,-98.35,12.80
121,129124565,0.6592,0.3154,-0.4409,172.13,-97.87,12.74
122,129129516,0.6631,0.3184,-0.4570,169.88,-97.13,12.56
123,129134514,0.6855,0.3247,-0.5068,168.11,-96.71,12.26
124,129139517,0.6963,0.3188,-0.5713,166.04,-96.77,11.95
125,129144516,0.6797,0.4082,-0.4722,164.33,-96.40,11.65
126,129149515,0.6533,0.3408,-0.5854,164.09,-95.73,10.73
127,129154516,0.6479,0.2207,-0.7153,162.50,-96.52,10.73
128,129159515,0.6567,0.1992,-0.5781,160.73,-96.28,11.04
129,129164517,0.6313,0.1714,-0.5679,159.27,-95.06,11.04
130,129169515,0.6255,0.1831,-0.6201,157.68,-94.27,11.04
131,129174518,0.5928,0.1919,-0.6978,156.52,-93.84,11.04
132,129179515,0.5786,0.2007,-0.6357,155.12,-92.99,11.04
133,129184517,0.5557,0.2012,-0.5991,153.66,-91.04,10.85
134,129189514,0.5576,0.1953,-0.6436,152.26,-89.51,10.61
135,129194518,0.5483,0.1777,-0.6772,150.67,-88.17,10.12
136,129199516,0.5415,0.1602,-0.6558,148.78,-86.52,9.88
137,129204516,0.5405,0.1479,-0.6611,146.71,-84.88,9.45
138,129209515,0.5405,0.1313,-0.7031,143.96,-83.48,8.90
139,129214516,0.5337,0.1162,-0.7241,141.10,-82.38,8.29
140,129219516,0.5269,0.0977,-0.7168,137.87,-81.10,7.74
141,129224514,0.5215,0.0835,-0.7202,134.51,-80.00,7.01
142,129229516,0.5151,0.0732,-0.7437,129.76,-78.96,6.16
143,129234517,0.4985,0.0610,-0.7642,127.93,-78.17,5.37
144,129239516,0.4956,0.0532,-0.7798,123.84,-77.56,4.51
145,129244516,0.4795,0.0396,-0.8096,120.06,-76.89,3.54
146,129249516,0.4614,0.0396,-0.8369,116.52,-76.34,2.56
147,129254516,0.4448,0.0312,-0.8345,112.93,-75.79,1.52
148,129259518,0.4316,0.0249,-0.8301,109.27,-75.00,0.49
149,129264516,0.4224,0.0264,-0.8369,105.37,-74.39,-0.67
150,129269515,0.4146,0.0254,-0.8496,101.40,-73.72,-1.77
151,129274516,0.4087,0.0234,-0.8550,97.32,-73.17,-2.99
152,129279516,0.4077,0.0195,-0.8633,92.99,-72.32,-4.27
153,129284516,0.4038,0.0127,-0.8750,88.60,-71.77,-5.67
154,129289515,0.3960,0.0122,-0.8828,84.09,-71.65,-7.07
155,129294516,0.3911,0.0088,-0.8960,79.57,-71.34,-8.60
156,129299515,0.3804,0.0044,-0.9072,74.94,-71.22,-10.24
157,129304516,0.3857,0.0020,-0.9272,70.24,-71.04,-11.89
158,129309515,0.3696,-0.0142,-0.9473,65.43,-71.16,-13.66
159,129314516,0.3550,-0.0322,-0.9517,60.37,-70.91,-15.43
160,129319515,0.3257,-0.0557,-0.9541,55.12,-70.61,-17.07
161,129324514,0.3218,-0.0562,-0.9380,49.76,-70.06,-18.84
162,129329518,0.3003,-0.0542,-0.9644,44.70,-69.09,-20.49
163,129334516,0.2793,-0.0415,-0.9575,39.51,-68.23,-22.20
164,129339515,0.3169,-0.0278,-0.9380,35.06,-67.20,-23.96
165,129344514,0.2788,-0.0371,-0.9561,30.79,-66.04,-25.85
166,129349518,0.2627,-0.0352,-0.9429,26.52,-64.63,-27.68
167,129354516,0.3208,-0.0186,-0.9263,22.62,-63.41,-29.39
168,129359516,0.2793,-0.0293,-0.9453,19.39,-61.95,-31.16
169,129364515,0.2476,-0.0293,-0.9487,15.73,-60.85,-32.87
170,129369516,0.3091,-0.0254,-0.9277,12.38,-59.82,-34.33
171,129374516,0.2749,-0.0474,-0.9419,9.57,-58.78,-35.91
172,129379517,0.2417,-0.0571,-0.9595,6.77,-57.74,-37.26
173,129384515,0.2896,-0.0581,-0.9395,4.02,-57.20,-38.54
174,129389516,0.2534,-0.0728,-0.9497,2.26,-56.28,-39.63
175,129394516,0.2144,-0.0786,-0.9487,0.24,-55.43,-40.49
176,129399516,0.2163,-0.0737,-0.9478,-1.28,-54.57,-41.10
177,129404515,0.2612,-0.0537,-0.8857,-2.07,-53.54,-41.77
178,129409516,0.2275,-0.0586,-0.8740,-1.77,-52.26,-42.38
179,129414516,0.1865,-0.0581,-0.9092,-1.34,-51.10,-42.74
180,129419516,0.1860,-0.0513,-0.9170,-0.61,-50.43,-43.17
181,129424516,0.2305,-0.0522,-0.8784,0.61,-49.39,-43.54
182,129429514,0.1650,-0.0698,-0.8735,2.38,-48.35,-43.72
183,129434516,0.1357,-0.0645,-0.8945,3.78,-47.74,-43.84
184,129439516,0.2021,-0.0439,-0.8765,5.61,-47.56,-43.96
185,129444516,0.1646,-0.0396,-0.8813,7.87,-47.32,-44.02
186,129449643,0.1333,-0.0332,-0.9131,9.94,-47.32,-44.09
187,129454518,0.1479,-0.0254,-0.9409,11.65,-47.62,-43.90
188,129459515,0.2075,-0.0420,-0.9346,13.84,-48.11,-43.78
189,129464516,0.1401,-0.0693,-0.9141,16.28,-48.11,-43.72
190,129469515,0.1045,-0.0776,-0.8984,18.41,-48.23,-43.23
191,129474517,0.1094,-0.0562,-0.9106,20.37,-48.35,-42.87
192,129479515,0.1567,-0.0386,-0.8872,22.62,-48.23,-42.44
193,129484518,0.0928,-0.0410,-0.8633,25.49,-47.87,-41.95
194,129489515,0.0630,-0.0366,-0.8755,27.68,-47.20,-41.46
195,129494516,0.1138,-0.0093,-0.8540,29.76,-46.89,-40.91
196,129499515,0.0942,-0.0122,-0.8662,32.20,-46.71,-40.55
