# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,66191621,-0.7866,0.3809,0.6460,-20.49,8.72,20.55
1,66196622,-0.7852,0.3784,0.6436,-19.45,8.78,20.85
2,66201622,-0.7837,0.3794,0.6450,-18.41,8.78,21.16
3,66206622,-0.7861,0.3823,0.6504,-17.07,8.66,21.40
4,66211964,-0.7852,0.3804,0.6455,-15.55,8.66,21.65
5,66216622,-0.7832,0.3828,0.6484,-14.39,8.72,21.77
6,66221622,-0.7793,0.3794,0.6431,-12.93,8.60,22.07
7,66226621,-0.7729,0.3789,0.6450,-11.28,8.78,22.26
8,66231622,-0.7661,0.3755,0.6460,-9.76,8.78,22.50
9,66236620,-0.7637,0.3789,0.6431,-8.29,8.84,22.68
10,66241622,-0.7622,0.3760,0.6450,-6.65,8.96,22.74
11,66246620,-0.7500,0.3765,0.6406,-5.24,8.78,22.99
12,66251620,-0.7471,0.3721,0.6411,-3.72,8.90,23.11
13,66256622,-0.7485,0.3750,0.6382,-2.44,8.90,23.17
14,66261622,-0.7427,0.3721,0.6387,-1.04,8.90,23.23
15,66266861,-0.7393,0.3711,0.6382,0.24,9.02,23.41
16,66271622,-0.7402,0.3706,0.6367,1.40,9.09,23.48
17,66276624,-0.7422,0.3682,0.6367,2.44,9.21,23.66
18,66281622,-0.7329,0.3677,0.6343,3.35,9.39,23.66
19,66286845,-0.7344,0.3696,0.6387,3.90,9.63,23.72
20,66291622,-0.7358,0.3672,0.6401,4.33,9.63,23.78
21,66296623,-0.7490,0.3672,0.6333,4.45,10.06,23.66
22,66301622,-0.7505,0.3687,0.6421,4.15,10.37,23.72
23,66306622,-0.7534,0.3726,0.6455,3.72,10.79,23.60
24,66311622,-0.7583,0.3735,0.6470,2.99,10.98,23.54
25,66316622,-0.7588,0.3687,0.6460,2.20,11.40,23.35
26,66321621,-0.7549,0.3696,0.6436,1.28,11.77,23.23
27,66326626,-0.7485,0.3750,0.6440,-0.24,12.38,23.05
28,66331622,-0.7456,0.3701,0.6436,-1.40,12.74,22.80
29,66336622,-0.7451,0.3706,0.6411,-2.99,13.11,22.68
30,66342074,-0.7456,0.3716,0.6416,-5.12,13.41,22.13
31,66346624,-0.7466,0.3740,0.6406,-6.71,13.72,21.95
32,66351941,-0.7441,0.3760,0.6353,-8.72,14.02,21.52
33,66356622,-0.7402,0.3745,0.6372,-10.85,14.21,21.22
34,66361622,-0.7446,0.3706,0.6343,-13.05,14.51,20.85
35,66366622,-0.7422,0.3755,0.6328,-15.91,14.88,20.24
36,66371622,-0.7417,0.3735,0.6333,-17.80,15.06,19.94
37,66376622,-0.7383,0.3745,0.6265,-20.61,15.30,19.27
38,66381622,-0.7402,0.3740,0.6318,-22.56,15.30,18.90
39,66386622,-0.7432,0.3760,0.6348,-25.67,15.67,18.17
40,66391622,-0.7422,0.3774,0.6318,-27.68,15.79,17.68
41,66396621,-0.7417,0.3774,0.6328,-30.18,16.10,17.20
42,66401620,-0.7388,0.3774,0.6372,-32.68,16.34,16.65
43,66406620,-0.7402,0.3779,0.6328,-35.06,16.52,16.04
