# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,284105440,-0.9131,0.2354,0.0933,-15.85,3.54,6.65
1,284110449,-0.9106,0.2358,0.0898,-13.35,3.05,6.40
2,284115441,-0.9087,0.2456,0.0869,-10.61,2.32,5.91
3,284120440,-0.9058,0.2471,0.0962,-7.74,1.71,5.49
4,284125444,-0.8940,0.2554,0.0947,-4.70,0.85,5.00
5,284130444,-0.8774,0.2607,0.0962,-1.34,0.00,4.70
6,284135441,-0.8628,0.2651,0.1069,2.01,-0.98,4.09
7,284141102,-0.8521,0.2700,0.1104,6.28,-2.13,3.48
8,284145443,-0.8550,0.2749,0.1084,9.27,-2.93,3.11
9,284150442,-0.8667,0.2793,0.1152,13.29,-4.09,2.68
10,284155442,-0.8711,0.2837,0.1167,17.44,-5.24,2.32
11,284160441,-0.8755,0.2886,0.1104,22.13,-6.77,2.20
12,284165443,-0.9102,0.2866,0.1006,26.95,-8.11,2.13
13,284170442,-0.9795,0.2798,0.1128,32.13,-9.70,2.13
14,284175443,-0.9341,0.3394,0.0815,37.38,-11.34,1.77
15,284180441,-0.8506,0.3467,0.0938,42.32,-13.29,1.16
16,284185443,-0.8364,0.3057,0.1294,46.77,-15.24,0.79
17,284190441,-0.8916,0.3193,0.1460,51.28,-16.40,1.10
18,284195444,-0.9624,0.3320,0.1240,55.67,-17.74,1.28
19,284200518,-0.9766,0.3384,0.1079,60.06,-19.27,1.65
20,284205516,-0.9570,0.3550,0.1279,64.57,-20.55,2.26
21,284210441,-0.9380,0.3496,0.1431,69.39,-21.52,2.80
22,284215443,-0.9233,0.3638,0.1235,72.68,-22.56,3.17
23,284220442,-0.9365,0.3662,0.1343,77.32,-23.96,4.21
24,284225443,-0.9556,0.3857,0.1382,80.61,-24.88,5.12
25,284230441,-0.9600,0.3857,0.1289,82.87,-25.55,5.98
26,284235442,-0.9600,0.3872,0.1260,85.49,-26.59,7.26
27,284240442,-0.9546,0.4048,0.1226,87.68,-27.68,8.72
28,284245442,-0.9658,0.4067,0.1274,89.63,-28.66,10.30
29,284250441,-0.9688,0.4238,0.1206,91.04,-29.57,11.95
30,284255442,-0.9683,0.4414,0.1123,92.32,-30.49,13.72
31,284260442,-0.9707,0.4438,0.1011,93.11,-31.10,15.61
32,284265442,-0.9741,0.4570,0.0933,93.66,-32.20,17.62
33,284270441,-0.9819,0.4634,0.0850,93.90,-33.17,19.63
34,284275442,-0.9780,0.4800,0.0815,93.72,-33.96,21.65
35,284280442,-0.9756,0.4907,0.1094,92.93,-34.88,23.54
36,284285443,-0.9922,0.4136,0.3008,87.38,-36.40,25.00
37,284290441,-1.0430,0.2896,0.5674,55.30,-40.37,23.54
38,284295442,-1.0366,0.3643,0.5718,5.98,-46.40,20.73
39,284300441,-0.9780,0.4897,0.3477,-22.20,-49.63,21.22
40,284305443,-0.9214,0.5098,0.2554,-26.10,-49.57,23.05
41,284310442,-0.8916,0.5376,0.1860,-25.49,-49.39,24.82
42,284315442,-0.9126,0.5532,0.0942,-21.89,-49.15,27.01
43,284320441,-0.9717,0.5581,0.0259,-13.23,-49.15,29.63
44,284325443,-1.0166,0.5444,-0.0039,-2.62,-49.27,32.62
45,284330442,-1.0288,0.5674,0.0005,8.78,-49.09,35.85
46,284335442,-1.0137,0.5713,0.0122,20.73,-48.90,39.09
47,284340441,-0.9961,0.5742,0.0273,33.66,-47.99,42.44
48,284345442,-0.9858,0.5767,0.0332,47.13,-46.71,45.73
49,284350441,-0.9883,0.5928,0.0337,60.98,-44.88,49.02
50,284355443,-0.9902,0.6357,-0.0020,74.82,-43.05,52.13
51,284360442,-0.9990,0.6133,-0.0049,88.66,-41.46,55.37
52,284365442,-1.0083,0.6206,-0.0146,102.38,-39.82,58.54
53,284370796,-1.0020,0.6479,-0.0239,117.50,-37.68,62.20
54,284375443,-0.9971,0.6602,-0.0444,127.01,-36.28,64.39
55,284380442,-0.9902,0.6543,-0.0537,137.80,-34.70,67.13
56,284385442,-0.9971,0.6562,-0.0605,148.05,-32.80,70.18
57,284390526,-1.0088,0.6611,-0.0664,156.89,-31.16,73.05
58,284395444,-1.0005,0.6670,-0.0815,164.21,-29.21,75.85
59,284400442,-1.0015,0.6733,-0.0967,169.76,-27.50,78.54
60,284405443,-1.0000,0.6758,-0.0962,174.02,-25.67,81.28
61,284410440,-0.9985,0.6738,-0.1094,176.71,-23.60,83.72
62,284415442,-0.9917,0.6753,-0.1187,178.23,-21.71,87.13
63,284420442,-0.9878,0.6753,-0.1211,178.54,-19.63,87.99
64,284425440,-0.9800,0.6738,-0.1255,177.93,-17.44,91.22
65,284430442,-0.9736,0.6763,-0.1367,176.59,-15.00,93.66
66,284435441,-0.9736,0.6802,-0.1558,174.45,-12.56,95.98
67,284440442,-0.9707,0.6792,-0.1611,171.52,-10.24,98.29
68,284445441,-0.9727,0.6787,-0.1719,168.48,-7.93,100.30
69,284450442,-0.9624,0.6724,-0.1816,165.30,-5.30,102.38
70,284455442,-0.9580,0.6743,-0.1938,161.95,-2.56,104.45
71,284460442,-0.9624,0.6753,-0.2075,158.48,0.00,106.34
72,284465441,-0.9561,0.6743,-0.2222,155.06,2.80,108.11
73,284470442,-0.9487,0.6685,-0.2354,151.52,5.61,109.88
74,284475441,-0.9580,0.6611,-0.2466,148.23,8.17,111.52
75,284480442,-0.9453,0.6616,-0.2578,145.00,11.10,112.99
76,284485441,-0.9482,0.6621,-0.2671,141.83,14.09,114.39
77,284490440,-0.9590,0.6606,-0.2656,138.84,17.80,115.85
78,284495443,-0.9575,0.6470,-0.2861,137.07,20.43,116.71
79,284500441,-0.9512,0.6426,-0.2910,135.24,23.60,117.74
80,284505444,-0.9551,0.6611,-0.3042,133.23,26.65,118.41
81,284510441,-0.9624,0.6304,-0.3032,131.52,29.94,118.90
82,284515731,-0.9702,0.6372,-0.3120,129.76,32.93,119.21
83,284520443,-0.9795,0.6436,-0.3311,129.21,35.98,119.15
84,284525444,-0.9731,0.6431,-0.3262,129.15,38.84,118.96
85,284530442,-0.9678,0.6299,-0.3354,129.21,42.01,118.78
86,284535441,-0.9746,0.6221,-0.3472,129.27,44.76,118.48
87,284540442,-0.9756,0.6216,-0.3608,129.21,47.62,118.11
88,284545441,-0.9673,0.6182,-0.3618,128.90,50.37,117.50
89,284550442,-0.9634,0.6162,-0.3691,127.74,53.17,116.77
90,284555441,-0.9663,0.6064,-0.3809,126.71,55.85,116.10
91,284560442,-0.9692,0.5967,-0.3848,126.28,58.41,115.55
