# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,162936983,-0.5522,0.1079,-0.7012,11.59,4.76,9.39
1,162942055,-0.5552,0.1060,-0.7046,11.65,4.94,9.09
2,162946984,-0.5508,0.1069,-0.6968,11.71,5.18,8.72
3,162951984,-0.5498,0.1064,-0.6958,11.59,5.37,8.41
4,162957447,-0.5522,0.1055,-0.7007,11.52,5.43,7.93
5,162961984,-0.5449,0.1074,-0.6919,11.59,5.43,7.50
6,162966984,-0.5474,0.1123,-0.6943,11.52,5.73,7.13
7,162971984,-0.5493,0.1084,-0.6929,11.46,5.73,6.77
8,162976984,-0.5439,0.1069,-0.6919,11.52,5.79,6.28
9,162981984,-0.5459,0.1123,-0.6929,11.46,5.73,5.85
10,162986984,-0.5479,0.1094,-0.6929,11.40,5.61,5.30
11,162991985,-0.5449,0.1113,-0.6953,11.28,5.43,4.94
12,162996983,-0.5444,0.1074,-0.6997,11.22,5.24,4.45
13,163001982,-0.5469,0.1074,-0.6997,10.85,5.06,4.15
14,163006982,-0.5513,0.1113,-0.6934,10.61,4.82,3.78
15,163011982,-0.5459,0.1138,-0.6914,10.30,4.70,3.48
16,163016982,-0.5493,0.1167,-0.6978,9.82,4.45,3.05
17,163021984,-0.5503,0.1113,-0.6968,9.51,4.33,2.62
18,163026982,-0.5503,0.1157,-0.6919,8.96,3.96,2.26
19,163031984,-0.5493,0.1162,-0.6904,8.17,3.60,1.65
20,163036984,-0.5498,0.1138,-0.6855,7.50,3.48,1.46
21,163041984,-0.5547,0.1099,-0.6919,6.71,3.29,1.10
22,163046984,-0.5532,0.1123,-0.6899,5.91,3.05,0.79
23,163051984,-0.5532,0.1162,-0.6899,5.12,2.68,0.55
24,163056984,-0.5562,0.1118,-0.6885,4.21,2.38,0.18
25,163061984,-0.5532,0.1118,-0.6924,3.41,2.26,-0.12
26,163066984,-0.5518,0.1108,-0.6870,2.56,1.71,-0.24
27,163071984,-0.5474,0.1094,-0.6929,1.77,1.52,-0.37
28,163076984,-0.5488,0.1099,-0.6929,0.91,0.98,-0.73
29,163081984,-0.5483,0.1157,-0.6909,0.24,0.91,-0.85
30,163086984,-0.5474,0.1147,-0.6895,-0.24,0.67,-1.04
31,163091984,-0.5503,0.1216,-0.6865,-0.79,0.24,-1.28
32,163096984,-0.5483,0.1235,-0.6890,-1.16,0.06,-1.52
33,163101984,-0.5498,0.1245,-0.6826,-1.28,-0.24,-1.83
34,163106984,-0.5488,0.1250,-0.6904,-1.34,-0.55,-2.01
35,163111984,-0.5508,0.1323,-0.6807,-1.28,-0.61,-2.20
36,163116985,-0.5547,0.1323,-0.6826,-1.16,-0.85,-2.44
37,163121984,-0.5557,0.1323,-0.6821,-0.98,-1.16,-2.74
38,163126984,-0.5615,0.1309,-0.6895,-0.67,-1.34,-2.93
39,163131984,-0.5625,0.1279,-0.6914,-0.30,-1.52,-3.17
40,163136984,-0.5645,0.1309,-0.6860,0.06,-1.77,-3.29
41,163141984,-0.5654,0.1274,-0.6943,0.43,-1.77,-3.41
42,163146984,-0.5645,0.1274,-0.6914,0.67,-2.07,-3.41
43,163151984,-0.5703,0.1328,-0.6855,0.98,-2.20,-3.54
44,163156984,-0.5703,0.1294,-0.6865,1.16,-2.13,-3.54
45,163161984,-0.5664,0.1235,-0.6841,1.46,-2.13,-3.54
46,163166984,-0.5693,0.1328,-0.6812,1.52,-2.26,-3.60
47,163171984,-0.5703,0.1318,-0.6899,1.71,-2.26,-3.60
48,163176984,-0.5684,0.1299,-0.6846,1.77,-2.07,-3.60
49,163181984,-0.5693,0.1357,-0.6885,1.65,-2.01,-3.66
50,163186984,-0.5693,0.1401,-0.6826,1.71,-1.89,-3.54
51,163192431,-0.5674,0.1436,-0.6812,1.65,-1.77,-3.72
52,163197459,-0.5703,0.1431,-0.6865,1.83,-1.59,-3.78
53,163201985,-0.5708,0.1465,-0.6865,1.89,-1.52,-3.72
54,163206984,-0.5718,0.1499,-0.6855,1.95,-1.34,-3.78
55,163211984,-0.5737,0.1523,-0.6831,1.89,-1.22,-3.72
56,163216984,-0.5742,0.1499,-0.6870,1.95,-1.22,-3.72
