# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,96284842,0.8809,-0.4722,0.0791,7.56,2.56,3.35
1,96289846,0.8833,-0.4775,0.0811,7.93,2.80,3.54
2,96294842,0.8862,-0.4771,0.0806,8.11,3.11,3.84
3,96299843,0.8872,-0.4824,0.0830,8.29,3.11,4.21
4,96304843,0.8867,-0.4819,0.0815,8.41,3.35,4.57
5,96309841,0.8892,-0.4844,0.0801,8.35,3.48,4.76
6,96314843,0.8857,-0.4834,0.0830,8.29,3.48,5.00
7,96319842,0.8862,-0.4868,0.0801,7.99,3.78,5.30
8,96324843,0.8833,-0.4873,0.0811,7.74,3.90,5.49
9,96329843,0.8818,-0.4868,0.0845,7.38,3.90,5.73
10,96334843,0.8862,-0.4854,0.0835,7.01,3.96,5.91
11,96339845,0.8809,-0.4858,0.0850,6.65,4.02,5.98
12,96344842,0.8789,-0.4844,0.0889,6.10,4.09,6.10
13,96349843,0.8750,-0.4888,0.0869,5.67,4.02,6.22
14,96354854,0.8774,-0.4883,0.0806,5.24,4.02,6.22
15,96359845,0.8755,-0.4834,0.0811,4.82,3.78,6.28
16,96364842,0.8726,-0.4883,0.0811,4.39,3.90,6.34
17,96369843,0.8721,-0.4897,0.0815,3.96,3.54,6.34
18,96374841,0.8711,-0.4927,0.0874,3.60,3.48,6.34
19,96379845,0.8682,-0.4902,0.0889,3.17,3.17,6.28
20,96384842,0.8682,-0.4941,0.0903,2.93,3.11,6.28
21,96389843,0.8691,-0.4966,0.0889,2.62,2.93,6.22
22,96394841,0.8696,-0.4941,0.0894,2.26,2.87,6.22
23,96399844,0.8696,-0.4961,0.0879,2.01,2.68,6.16
24,96404842,0.8726,-0.4980,0.0972,1.65,2.44,5.98
25,96409846,0.8682,-0.4971,0.0938,1.40,2.38,5.91
26,96414845,0.8677,-0.4941,0.0933,1.10,2.01,5.79
27,96419844,0.8682,-0.4995,0.0903,0.98,1.95,5.67
28,96424845,0.8726,-0.4971,0.0977,0.67,1.77,5.43
29,96430267,0.8677,-0.4917,0.0957,0.43,1.65,5.30
30,96434843,0.8687,-0.4995,0.0972,0.24,1.34,5.24
31,96439844,0.8657,-0.4971,0.1021,0.00,1.28,5.00
32,96444843,0.8662,-0.4976,0.1035,-0.06,1.04,4.70
33,96449841,0.8682,-0.4971,0.1089,-0.18,0.73,4.57
34,96454844,0.8682,-0.4980,0.1094,-0.24,0.85,4.51
35,96459843,0.8755,-0.5063,0.1099,-0.18,0.79,4.39
36,96464843,0.8696,-0.5000,0.1035,-0.18,0.49,4.09
