# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,57755444,0.8301,0.4644,-0.1592,1.77,0.12,-0.98
1,57760444,0.8345,0.4604,-0.1523,2.38,0.00,-0.91
2,57765442,0.8442,0.4614,-0.1528,2.80,-0.30,-0.98
3,57770440,0.8394,0.4673,-0.1538,3.23,-0.37,-0.91
4,57775442,0.8389,0.4663,-0.1514,3.72,-0.67,-0.91
5,57780441,0.8350,0.4663,-0.1509,4.45,-0.67,-0.98
6,57785442,0.8418,0.4658,-0.1484,4.76,-0.91,-0.98
7,57790440,0.8408,0.4658,-0.1426,5.30,-1.10,-1.04
8,57795587,0.8374,0.4702,-0.1431,5.61,-1.28,-1.04
9,57800442,0.8354,0.4678,-0.1460,5.98,-1.40,-1.10
10,57805442,0.8335,0.4658,-0.1475,6.34,-1.59,-1.10
11,57810441,0.8369,0.4639,-0.1479,6.52,-1.83,-1.10
12,57815442,0.8301,0.4639,-0.1396,6.77,-1.95,-1.16
13,57820440,0.8296,0.4644,-0.1445,6.95,-2.07,-1.28
14,57825442,0.8262,0.4624,-0.1445,6.89,-2.20,-1.22
15,57830441,0.8315,0.4629,-0.1372,6.95,-2.50,-1.10
16,57835442,0.8311,0.4604,-0.1392,6.95,-2.56,-1.22
17,57840445,0.8311,0.4614,-0.1362,6.95,-2.62,-1.34
18,57845442,0.8320,0.4658,-0.1367,6.95,-2.87,-1.34
19,57850442,0.8335,0.4678,-0.1377,7.07,-3.05,-1.46
20,57855442,0.8354,0.4692,-0.1338,7.20,-3.17,-1.71
21,57860810,0.8350,0.4673,-0.1338,7.20,-3.35,-1.83
22,57865442,0.8398,0.4683,-0.1372,7.32,-3.48,-1.95
23,57870441,0.8394,0.4717,-0.1289,7.44,-3.60,-2.13
24,57875442,0.8379,0.4766,-0.1289,7.56,-3.66,-2.32
25,57880441,0.8359,0.4751,-0.1230,7.74,-3.84,-2.56
26,57885443,0.8423,0.4756,-0.1265,7.80,-3.90,-2.80
27,57890440,0.8389,0.4834,-0.1260,7.93,-3.90,-3.05
28,57895440,0.8413,0.4810,-0.1216,8.11,-3.90,-3.29
29,57900440,0.8423,0.4858,-0.1270,8.11,-3.96,-3.48
30,57905440,0.8423,0.4878,-0.1279,8.11,-4.02,-3.72
31,57910442,0.8433,0.4893,-0.1333,8.05,-3.96,-4.02
32,57915442,0.8462,0.4912,-0.1284,7.93,-4.09,-4.33
33,57920442,0.8496,0.4966,-0.1274,7.74,-4.02,-4.76
34,57925442,0.8491,0.4980,-0.1294,7.44,-4.09,-4.88
35,57930443,0.8467,0.4995,-0.1304,7.38,-4.09,-5.24
36,57935442,0.8491,0.5015,-0.1279,6.95,-3.90,-5.37
37,57940442,0.8525,0.4995,-0.1353,6.52,-3.90,-5.79
38,57945442,0.8486,0.5029,-0.1294,6.16,-4.09,-6.04
39,57950442,0.8486,0.5020,-0.1284,5.61,-4.02,-6.22
40,57955442,0.8486,0.5063,-0.1353,5.12,-3.90,-6.40
41,57960442,0.8472,0.5015,-0.1416,4.45,-3.90,-6.59
42,57965442,0.8472,0.5020,-0.1387,3.78,-3.78,-6.71
43,57970442,0.8423,0.5024,-0.1401,3.11,-3.60,-6.83
44,57975442,0.8423,0.5059,-0.1450,2.50,-3.54,-6.95
45,57980442,0.8389,0.5078,-0.1548,1.83,-3.54,-6.89
46,57985443,0.8359,0.5049,-0.1543,1.16,-3.41,-6.83
47,57990440,0.8325,0.5049,-0.1553,0.61,-3.29,-6.77
48,57995440,0.8350,0.5029,-0.1621,0.00,-3.35,-6.52
49,58000441,0.8271,0.5034,-0.1592,-0.49,-2.99,-6.40
50,58005825,0.8252,0.5024,-0.1616,-1.04,-2.87,-6.10
51,58010442,0.8232,0.5020,-0.1719,-1.40,-2.68,-5.98
52,58015441,0.8193,0.4985,-0.1636,-1.71,-2.62,-5.67
53,58020442,0.8169,0.4985,-0.1719,-2.13,-2.44,-5.18
54,58025442,0.8101,0.4951,-0.1753,-2.38,-2.26,-4.88
55,58030442,0.8101,0.4961,-0.1719,-2.44,-1.95,-4.45
