# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,179640442,-0.9336,-0.1138,-0.1392,-2.93,0.67,-0.85
1,179645445,-0.9360,-0.1138,-0.1445,-2.93,0.43,-0.98
2,179650441,-0.9365,-0.1104,-0.1460,-2.74,0.30,-1.04
3,179655522,-0.9380,-0.1113,-0.1436,-2.68,0.12,-1.10
4,179660442,-0.9399,-0.1074,-0.1445,-2.44,0.12,-1.16
5,179665442,-0.9341,-0.1069,-0.1426,-2.13,-0.06,-1.16
6,179670443,-0.9351,-0.1035,-0.1538,-2.01,-0.18,-1.28
7,179675442,-0.9341,-0.1035,-0.1470,-1.71,-0.18,-1.34
8,179680443,-0.9395,-0.1030,-0.1509,-1.46,-0.24,-1.22
9,179685460,-0.9395,-0.1016,-0.1494,-1.22,-0.55,-1.28
10,179690442,-0.9395,-0.1025,-0.1562,-1.10,-0.49,-1.16
11,179695442,-0.9390,-0.1021,-0.1587,-0.98,-0.67,-1.16
12,179700442,-0.9346,-0.1001,-0.1538,-0.67,-0.67,-1.04
13,179705442,-0.9360,-0.1021,-0.1528,-0.61,-0.73,-1.04
14,179710442,-0.9370,-0.1030,-0.1543,-0.37,-0.85,-0.91
15,179715471,-0.9355,-0.1021,-0.1602,-0.37,-1.04,-0.79
16,179720442,-0.9346,-0.0991,-0.1548,-0.18,-1.04,-0.61
17,179725441,-0.9307,-0.0986,-0.1636,-0.12,-1.04,-0.49
18,179730444,-0.9360,-0.0996,-0.1582,-0.06,-1.10,-0.37
19,179735440,-0.9355,-0.1006,-0.1670,-0.06,-1.10,-0.12
20,179740467,-0.9331,-0.1001,-0.1616,-0.12,-1.04,0.06
