# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,246862499,-0.8652,-0.1475,-0.3994,15.91,-17.13,22.32
1,246867499,-0.8613,-0.1445,-0.3901,15.73,-16.71,22.01
2,246872501,-0.8657,-0.1445,-0.3989,15.61,-16.28,21.59
3,246877627,-0.8599,-0.1396,-0.3984,15.37,-15.98,21.16
4,246882592,-0.8569,-0.1401,-0.3999,15.24,-15.49,20.73
5,246887667,-0.8555,-0.1382,-0.4038,15.18,-15.12,20.37
6,246892499,-0.8608,-0.1357,-0.4023,15.06,-14.76,19.82
7,246897499,-0.8594,-0.1382,-0.4058,14.88,-14.27,19.27
8,246902499,-0.8589,-0.1396,-0.3994,14.70,-13.90,18.66
9,246907499,-0.8555,-0.1372,-0.3979,14.51,-13.60,18.11
10,246912499,-0.8555,-0.1367,-0.3979,14.15,-13.17,17.62
11,246917574,-0.8545,-0.1401,-0.4062,13.96,-12.80,17.01
12,246922499,-0.8540,-0.1396,-0.3955,13.60,-12.44,16.34
13,246927499,-0.8545,-0.1353,-0.3989,13.29,-12.07,15.79
14,246932514,-0.8516,-0.1372,-0.3960,12.93,-11.59,15.24
15,246937500,-0.8486,-0.1401,-0.3989,12.62,-11.34,14.70
16,246942499,-0.8481,-0.1338,-0.4009,12.26,-10.85,14.15
17,246947663,-0.8467,-0.1377,-0.3979,11.89,-10.61,13.48
18,246952499,-0.8423,-0.1353,-0.3970,11.46,-10.24,12.93
19,246957499,-0.8477,-0.1377,-0.4014,11.22,-9.88,12.44
20,246962499,-0.8491,-0.1372,-0.3882,10.67,-9.45,11.83
21,246967499,-0.8472,-0.1377,-0.3989,10.24,-9.21,11.28
22,246972499,-0.8457,-0.1357,-0.3955,9.63,-8.84,10.67
23,246977499,-0.8491,-0.1362,-0.4048,9.02,-8.60,10.18
24,246982739,-0.8491,-0.1396,-0.3926,8.48,-8.17,9.51
25,246987499,-0.8486,-0.1387,-0.3975,7.80,-7.80,9.02
26,246992499,-0.8516,-0.1353,-0.3955,7.13,-7.38,8.48
27,246997717,-0.8545,-0.1367,-0.4048,6.46,-7.20,7.80
28,247002499,-0.8540,-0.1401,-0.3960,5.79,-6.89,7.26
29,247007499,-0.8545,-0.1367,-0.4009,5.06,-6.65,6.65
30,247012499,-0.8560,-0.1333,-0.4004,4.51,-6.22,6.16
31,247017498,-0.8564,-0.1353,-0.3994,3.84,-5.91,5.61
32,247022499,-0.8501,-0.1309,-0.3955,3.29,-5.67,5.06
33,247027497,-0.8530,-0.1328,-0.4023,2.93,-5.30,4.51
34,247032499,-0.8525,-0.1289,-0.4004,2.44,-4.94,4.02
35,247037547,-0.8496,-0.1353,-0.3936,2.13,-4.76,3.48
36,247042497,-0.8516,-0.1313,-0.3945,1.71,-4.51,2.99
37,247047500,-0.8569,-0.1328,-0.3965,1.34,-4.02,2.50
38,247052500,-0.8535,-0.1279,-0.3989,0.98,-3.72,2.20
39,247057825,-0.8589,-0.1294,-0.3965,0.61,-3.66,1.71
40,247062499,-0.8555,-0.1279,-0.3911,0.24,-3.23,1.34
41,247067601,-0.8521,-0.1299,-0.3896,-0.06,-3.11,0.98
42,247072498,-0.8550,-0.1304,-0.3906,-0.37,-2.74,0.67
43,247077501,-0.8550,-0.1289,-0.3950,-0.73,-2.50,0.30
44,247082622,-0.8555,-0.1279,-0.3936,-1.04,-2.32,-0.12
45,247087498,-0.8530,-0.1289,-0.3867,-1.40,-1.95,-0.37
