# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,385009787,0.8843,0.4565,0.1880,-16.46,-9.70,-33.48
1,385014785,0.8877,0.4653,0.1953,-12.20,-10.67,-31.71
2,385019788,0.8940,0.4751,0.1958,-7.44,-11.22,-29.82
3,385024789,0.9058,0.4834,0.1772,-2.80,-11.65,-27.87
4,385029786,0.9116,0.4917,0.1812,2.01,-11.95,-25.98
5,385034785,0.9185,0.4980,0.1772,6.77,-12.26,-24.27
6,385039787,0.9243,0.5054,0.1724,11.22,-12.38,-22.56
7,385044979,0.9268,0.5112,0.1709,15.37,-12.38,-20.79
8,385049787,0.9326,0.5186,0.1748,19.02,-12.26,-19.45
9,385054996,0.9370,0.5200,0.1821,22.13,-12.07,-18.23
10,385059804,0.9321,0.5220,0.1841,24.76,-11.77,-17.13
11,385064788,0.9341,0.5142,0.1797,26.52,-11.65,-16.40
12,385069787,0.9229,0.5132,0.1787,27.74,-11.16,-15.61
13,385074785,0.9180,0.5054,0.1812,27.99,-11.04,-15.18
14,385079785,0.9160,0.5078,0.1816,27.56,-10.67,-14.76
15,385084789,0.9111,0.5039,0.1821,26.71,-10.61,-14.51
16,385089786,0.8999,0.5044,0.1772,25.12,-10.18,-14.51
17,385094787,0.8989,0.5059,0.1772,23.17,-10.18,-14.51
18,385099785,0.8931,0.5063,0.1699,20.73,-10.06,-14.88
19,385104787,0.8882,0.5098,0.1763,18.11,-9.94,-15.12
20,385109786,0.8853,0.5171,0.1694,15.30,-9.76,-15.49
21,385114785,0.8848,0.5205,0.1611,12.26,-9.70,-15.98
22,385119786,0.8774,0.5249,0.1611,9.15,-9.33,-16.65
23,385124790,0.8745,0.5303,0.1543,6.34,-9.33,-17.07
24,385129786,0.8687,0.5298,0.1523,3.48,-8.90,-17.50
25,385134787,0.8643,0.5317,0.1470,0.98,-8.90,-17.93
26,385139785,0.8550,0.5317,0.1450,-1.22,-8.60,-18.41
27,385144787,0.8467,0.5317,0.1406,-3.48,-8.41,-18.72
28,385149786,0.8428,0.5298,0.1377,-5.30,-8.29,-18.84
29,385155137,0.8354,0.5264,0.1416,-7.01,-8.05,-18.72
30,385159787,0.8315,0.5244,0.1455,-8.48,-8.05,-18.72
31,385165328,0.8296,0.5278,0.1440,-9.82,-8.11,-18.41
32,385169787,0.8325,0.5288,0.1450,-10.43,-8.11,-18.23
33,385174786,0.8350,0.5317,0.1494,-11.22,-8.05,-17.80
34,385179785,0.8359,0.5361,0.1470,-11.46,-8.17,-17.44
35,385184788,0.8418,0.5371,0.1499,-11.46,-8.11,-16.95
36,385189786,0.8462,0.5391,0.1475,-11.34,-8.23,-16.65
37,385194790,0.8516,0.5415,0.1465,-10.98,-8.23,-16.16
38,385199789,0.8540,0.5430,0.1484,-10.37,-8.23,-15.73
39,385204786,0.8589,0.5444,0.1475,-9.51,-8.23,-15.18
40,385209789,0.8643,0.5430,0.1455,-8.54,-7.99,-14.94
41,385214785,0.8647,0.5459,0.1499,-7.44,-7.93,-14.45
42,385219785,0.8701,0.5474,0.1450,-6.16,-7.93,-14.09
43,385224787,0.8735,0.5522,0.1523,-5.00,-7.68,-13.72
44,385229786,0.8735,0.5542,0.1455,-3.72,-7.50,-13.35
45,385235115,0.8740,0.5547,0.1543,-2.50,-7.20,-12.93
46,385239788,0.8735,0.5527,0.1489,-1.22,-6.95,-12.56
47,385244787,0.8735,0.5586,0.1499,-0.24,-6.71,-12.20
48,385249787,0.8721,0.5547,0.1431,0.91,-6.59,-11.65
49,385254785,0.8716,0.5562,0.1528,1.71,-6.28,-11.28
50,385259789,0.8701,0.5513,0.1445,2.44,-6.16,-10.79
51,385264785,0.8677,0.5479,0.1499,3.05,-6.10,-10.24
52,385269787,0.8691,0.5444,0.1455,3.41,-6.10,-9.88
53,385274786,0.8706,0.5430,0.1465,3.41,-6.04,-9.27
54,385279788,0.8687,0.5459,0.1416,3.48,-6.22,-8.96
55,385284785,0.8716,0.5381,0.1489,3.48,-6.16,-8.66
56,385289788,0.8696,0.5420,0.1460,3.05,-6.16,-8.23
57,385294787,0.8740,0.5371,0.1494,2.68,-6.22,-7.74
58,385299785,0.8755,0.5376,0.1533,2.20,-6.46,-7.44
59,385304789,0.8760,0.5371,0.1519,1.65,-6.65,-7.01
60,385309786,0.8809,0.5337,0.1489,1.10,-6.46,-6.77
61,385314787,0.8779,0.5361,0.1558,0.55,-6.59,-6.65
62,385319785,0.8755,0.5322,0.1577,0.06,-6.40,-6.40
63,385324819,0.8804,0.5278,0.1504,-0.73,-6.28,-6.22
64,385330275,0.8804,0.5312,0.1592,-1.22,-6.34,-6.22
65,385334789,0.8779,0.5264,0.1514,-1.89,-6.28,-6.10
66,385339786,0.8784,0.5239,0.1602,-2.38,-6.34,-6.10
67,385344787,0.8774,0.5205,0.1548,-2.93,-6.34,-6.04
68,385349785,0.8696,0.5171,0.1602,-3.66,-6.40,-6.34
69,385354789,0.8652,0.5146,0.1641,-4.09,-6.40,-6.46
70,385359786,0.8638,0.5107,0.1650,-4.82,-6.46,-6.59
71,385364785,0.8604,0.5063,0.1724,-5.30,-6.59,-6.89
72,385369789,0.8599,0.5044,0.1738,-5.73,-6.89,-7.20
73,385374787,0.8579,0.5078,0.1699,-6.22,-6.95,-7.62
74,385379786,0.8560,0.5107,0.1753,-6.65,-7.07,-7.99
75,385384789,0.8599,0.5112,0.1699,-7.01,-7.44,-8.29
76,385389785,0.8545,0.5107,0.1743,-7.20,-7.56,-8.84
77,385394789,0.8535,0.5073,0.1714,-7.50,-7.87,-9.39
78,385399786,0.8506,0.5049,0.1743,-7.62,-8.29,-9.94
79,385404787,0.8506,0.5020,0.1709,-7.80,-8.54,-10.37
80,385409785,0.8423,0.4985,0.1748,-7.93,-8.96,-10.91
81,385414787,0.8359,0.4971,0.1821,-7.99,-9.27,-11.34
82,385419786,0.8354,0.4927,0.1709,-8.11,-9.88,-11.89
83,385424785,0.8350,0.4927,0.1738,-7.99,-10.30,-12.20
84,385429785,0.8315,0.4888,0.1802,-7.87,-10.67,-12.62
