# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,108649792,0.8809,0.4780,0.1733,0.85,-13.54,8.84
1,108654788,0.8838,0.4810,0.1714,1.46,-13.60,9.21
2,108659786,0.8882,0.4863,0.1631,2.01,-13.41,9.70
3,108664789,0.8838,0.4878,0.1606,2.56,-13.48,10.12
4,108669785,0.8867,0.4888,0.1548,3.05,-13.48,10.61
5,108674787,0.8984,0.4912,0.1450,3.35,-13.23,11.22
6,108679786,0.9038,0.4883,0.1421,3.41,-13.17,11.83
7,108684789,0.9121,0.4883,0.1323,3.41,-12.99,12.50
8,108689785,0.9194,0.4863,0.1235,3.29,-12.68,13.11
9,108694787,0.9263,0.4854,0.1284,3.35,-12.44,13.96
10,108699786,0.9287,0.4839,0.1143,3.11,-12.38,14.70
11,108704787,0.9326,0.4805,0.1143,3.05,-12.07,15.61
12,108709785,0.9312,0.4785,0.1118,3.11,-11.59,16.40
13,108714787,0.9268,0.4775,0.1045,3.17,-11.28,17.13
14,108719786,0.9258,0.4717,0.1069,3.23,-10.85,17.93
15,108724787,0.9170,0.4697,0.1030,3.66,-10.55,18.78
16,108729785,0.9175,0.4668,0.0918,4.21,-10.18,19.51
17,108734785,0.9106,0.4678,0.0898,4.82,-9.88,20.24
18,108740062,0.9092,0.4614,0.0874,5.43,-9.57,20.91
19,108744787,0.9106,0.4551,0.0825,6.10,-9.21,21.71
20,108749786,0.9150,0.4517,0.0723,6.77,-8.90,22.50
21,108754787,0.9160,0.4497,0.0669,7.38,-8.48,23.29
22,108759785,0.9150,0.4468,0.0527,8.05,-7.93,24.27
23,108764931,0.9185,0.4419,0.0503,8.84,-7.50,25.12
24,108769787,0.9106,0.4385,0.0439,9.70,-7.20,25.91
25,108774787,0.9092,0.4370,0.0366,10.37,-6.89,26.83
26,108779787,0.9062,0.4326,0.0288,10.85,-6.77,27.50
27,108784786,0.8994,0.4297,0.0288,11.40,-6.28,28.29
28,108789787,0.8921,0.4268,0.0249,11.71,-5.91,28.78
29,108795112,0.8872,0.4243,0.0269,11.77,-5.67,29.51
30,108799787,0.8794,0.4209,0.0186,11.59,-5.18,29.88
31,108804786,0.8813,0.4209,0.0186,11.34,-4.94,30.24
32,108809790,0.8770,0.4170,0.0181,10.67,-4.45,30.61
33,108814787,0.8726,0.4111,0.0142,9.94,-3.96,31.04
34,108819786,0.8730,0.4102,0.0195,8.84,-3.84,31.34
35,108824789,0.8711,0.4072,0.0205,7.68,-3.29,31.59
36,108829786,0.8799,0.4023,0.0127,6.46,-2.80,31.95
37,108834785,0.8813,0.4004,0.0083,5.12,-2.26,32.01
38,108839785,0.8867,0.3931,0.0073,4.02,-1.65,32.20
39,108844787,0.8940,0.3921,0.0127,2.87,-1.28,32.56
