# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,180664516,0.6938,0.6235,0.5571,-24.33,23.48,1.22
1,180669518,0.6924,0.6221,0.5674,-25.24,23.48,0.61
2,180674515,0.6899,0.6206,0.5635,-25.98,23.72,0.06
3,180679514,0.6865,0.6187,0.5674,-26.83,23.66,-0.49
4,180684518,0.6816,0.6196,0.5649,-27.50,23.66,-0.98
5,180689516,0.6772,0.6138,0.5669,-28.11,23.72,-1.40
6,180694515,0.6719,0.6069,0.5688,-28.60,23.78,-1.77
7,180699518,0.6675,0.6060,0.5698,-29.02,23.72,-2.20
8,180704515,0.6641,0.5972,0.5762,-29.57,23.66,-2.38
9,180709516,0.6592,0.5957,0.5732,-29.94,23.72,-2.68
10,180714515,0.6528,0.5913,0.5698,-30.24,23.66,-2.93
11,180719516,0.6470,0.5933,0.5713,-30.30,23.48,-3.05
12,180724515,0.6421,0.5918,0.5698,-30.49,23.17,-3.35
13,180729514,0.6372,0.5903,0.5728,-30.55,23.11,-3.48
14,180734514,0.6343,0.5840,0.5732,-30.55,22.93,-3.60
15,180739518,0.6313,0.5850,0.5752,-30.49,22.68,-3.84
16,180744515,0.6304,0.5791,0.5796,-30.37,22.44,-3.96
17,180749518,0.6304,0.5820,0.5781,-30.24,22.20,-4.02
18,180754515,0.6279,0.5815,0.5742,-30.12,21.77,-4.27
19,180759516,0.6294,0.5845,0.5815,-29.82,21.59,-4.33
20,180764515,0.6289,0.5908,0.5864,-29.70,21.40,-4.51
21,180769518,0.6255,0.5962,0.5889,-29.27,21.16,-4.82
22,180774515,0.6216,0.5947,0.5874,-28.90,20.79,-5.00
23,180779944,0.6211,0.5957,0.5874,-28.11,20.43,-5.37
24,180784517,0.6147,0.5967,0.5933,-27.74,20.12,-5.49
25,180789517,0.6152,0.5977,0.5942,-27.20,19.82,-5.73
26,180794516,0.6108,0.5991,0.6021,-26.40,19.57,-5.98
27,180799516,0.6079,0.6016,0.5996,-25.79,19.33,-6.28
28,180804516,0.6050,0.6064,0.6016,-25.18,19.02,-6.40
29,180809516,0.6060,0.6040,0.6011,-24.51,18.72,-6.83
30,180814516,0.6035,0.6021,0.6064,-23.84,18.54,-7.07
31,180819517,0.6016,0.6030,0.6123,-23.29,18.05,-7.38
32,180824516,0.6011,0.6035,0.6113,-22.50,17.74,-7.62
33,180829581,0.6021,0.6011,0.6128,-21.95,17.26,-7.93
34,180834516,0.5972,0.6025,0.6143,-21.40,17.01,-8.35
35,180839518,0.5996,0.5986,0.6196,-20.91,16.71,-8.60
36,180844515,0.5957,0.5977,0.6279,-20.30,16.34,-9.02
37,180849749,0.5933,0.6040,0.6255,-19.88,15.91,-9.33
38,180854516,0.5898,0.6016,0.6299,-19.33,15.67,-9.82
39,180859516,0.5908,0.6021,0.6357,-18.72,15.24,-10.18
40,180864516,0.5840,0.5996,0.6377,-18.23,14.94,-10.67
41,180869517,0.5815,0.5981,0.6387,-17.68,14.57,-11.16
42,180874516,0.5811,0.5918,0.6357,-17.13,14.15,-11.65
43,180879517,0.5776,0.5894,0.6362,-16.46,13.72,-12.20
44,180884516,0.5762,0.5874,0.6353,-15.73,13.41,-12.62
