# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,646373847,0.4370,-0.7520,-0.4521,-38.11,31.65,45.61
1,646378849,0.4355,-0.7515,-0.4478,-37.74,31.34,45.55
2,646383846,0.4434,-0.7412,-0.4531,-37.38,31.04,45.61
3,646388847,0.4326,-0.7427,-0.4590,-37.07,30.79,45.67
4,646393846,0.4443,-0.7485,-0.4668,-36.89,30.30,45.85
5,646398847,0.4595,-0.7490,-0.4722,-36.71,29.76,46.22
6,646403849,0.4663,-0.7554,-0.4897,-36.59,29.21,46.59
7,646409216,0.4702,-0.7573,-0.5034,-36.65,28.17,47.20
8,646413847,0.4810,-0.7461,-0.5034,-36.77,27.56,47.62
9,646418847,0.4668,-0.7441,-0.5020,-37.26,26.89,47.99
10,646423847,0.4531,-0.7471,-0.5020,-38.29,26.10,48.41
11,646428847,0.4414,-0.7495,-0.4990,-39.51,25.37,48.60
12,646434261,0.4600,-0.7417,-0.5078,-41.40,24.88,48.78
13,646438847,0.4478,-0.7373,-0.5078,-42.80,24.27,48.90
14,646443847,0.4175,-0.7422,-0.5063,-44.70,23.72,49.02
15,646448847,0.4028,-0.7437,-0.5142,-46.59,23.05,49.09
16,646453847,0.3921,-0.7456,-0.5112,-48.35,22.50,49.02
17,646458847,0.3926,-0.7393,-0.5088,-50.00,22.13,48.96
18,646464241,0.3813,-0.7358,-0.5005,-51.77,21.59,48.90
19,646468847,0.3677,-0.7441,-0.5132,-52.74,21.34,48.78
20,646475676,0.3403,-0.7593,-0.5312,-54.09,20.67,48.60
21,646478848,0.3462,-0.7622,-0.5361,-54.21,20.61,48.54
22,646483847,0.3511,-0.7690,-0.5518,-54.39,20.37,48.35
23,646488847,0.3276,-0.7861,-0.5659,-54.09,19.94,48.60
24,646493848,0.3438,-0.7871,-0.5771,-53.29,19.33,48.72
25,646498847,0.3354,-0.7920,-0.5957,-52.20,18.78,48.78
26,646503849,0.3325,-0.7969,-0.5996,-50.67,18.17,48.90
27,646508847,0.3252,-0.8052,-0.6089,-48.90,17.56,48.96
28,646513847,0.3389,-0.8076,-0.6035,-46.77,16.83,49.21
29,646518847,0.3408,-0.8076,-0.6113,-44.82,16.65,49.27
30,646524042,0.3467,-0.8003,-0.6064,-42.87,16.22,49.45
31,646528847,0.3320,-0.7944,-0.5981,-40.79,16.28,49.45
32,646534299,0.3267,-0.7871,-0.5962,-38.54,16.46,49.45
33,646538847,0.3472,-0.7759,-0.5952,-36.28,16.65,49.39
34,646544252,0.3257,-0.7651,-0.5928,-33.66,16.83,49.27
35,646548847,0.3223,-0.7612,-0.5859,-30.98,17.20,49.09
36,646553849,0.3145,-0.7563,-0.5864,-28.35,17.93,48.90
37,646558849,0.3384,-0.7417,-0.5830,-25.37,18.54,48.60
