# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,257875442,-1.0820,0.5542,0.1704,128.17,-15.12,41.77
1,257880445,-1.0732,0.5640,0.1694,131.65,-14.94,44.57
2,257885441,-1.0620,0.5703,0.1772,136.83,-14.82,47.80
3,257890440,-1.0537,0.5825,0.1748,141.34,-15.00,51.04
4,257895443,-1.0444,0.5894,0.1733,145.30,-15.06,54.76
5,257900442,-1.0425,0.5962,0.1660,148.90,-15.30,58.60
6,257905442,-1.0415,0.6030,0.1636,152.01,-15.67,62.80
7,257910441,-1.0488,0.6162,0.1660,155.06,-16.22,67.26
8,257915442,-1.0518,0.6323,0.1704,158.05,-16.77,71.59
9,257920443,-1.0601,0.6523,0.1860,161.34,-17.07,76.28
10,257925442,-1.0791,0.6738,0.1982,164.63,-17.26,80.79
11,257930441,-1.0918,0.6934,0.2031,167.87,-17.20,84.70
12,257935442,-1.1123,0.7119,0.2153,170.85,-16.95,88.96
13,257940442,-1.1255,0.7354,0.2144,172.99,-16.59,93.41
14,257945442,-1.1343,0.7563,0.2188,174.63,-16.28,97.56
15,257950440,-1.1377,0.7690,0.2158,175.85,-16.22,101.65
16,257955443,-1.1357,0.7871,0.2095,176.95,-15.98,105.67
17,257960442,-1.1421,0.7900,0.2026,177.99,-16.10,109.88
18,257965441,-1.1460,0.8003,0.1919,179.15,-16.40,114.21
19,257970444,-1.1387,0.8115,0.1807,180.43,-16.83,118.66
20,257975440,-1.1299,0.8188,0.1792,181.77,-17.50,123.48
21,257980442,-1.1309,0.8203,0.1709,183.78,-18.41,128.35
22,257985441,-1.1328,0.8398,0.1709,186.28,-19.21,133.41
23,257990440,-1.1362,0.8589,0.1733,189.09,-20.18,138.35
24,257995444,-1.1401,0.8750,0.1650,192.07,-20.73,143.17
25,258000442,-1.1567,0.8965,0.1729,195.06,-21.46,147.99
26,258005441,-1.1689,0.9131,0.1768,198.23,-21.71,152.62
27,258010444,-1.1758,0.9258,0.1675,201.16,-21.83,157.20
28,258015440,-1.1787,0.9385,0.1597,203.84,-21.59,161.52
