# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,178725336,0.9502,-0.3198,-0.1968,-4.33,8.60,3.17
1,178729788,0.9619,-0.3301,-0.1938,-4.82,9.09,3.41
2,178734785,0.9688,-0.3340,-0.1973,-5.24,9.63,3.66
3,178739788,0.9727,-0.3418,-0.1992,-5.98,9.94,3.90
4,178744787,0.9800,-0.3486,-0.1973,-6.52,10.30,4.09
5,178749786,0.9824,-0.3496,-0.2012,-6.95,10.79,4.39
6,178754789,0.9829,-0.3604,-0.2012,-7.38,11.28,4.57
7,178759787,0.9863,-0.3677,-0.2012,-7.68,11.71,4.76
8,178764786,0.9893,-0.3740,-0.2046,-8.11,12.13,5.00
9,178769787,0.9873,-0.3770,-0.2046,-8.23,12.44,5.06
10,178774785,0.9849,-0.3882,-0.2080,-8.41,12.68,5.18
11,178779785,0.9849,-0.3887,-0.2085,-8.48,13.05,5.24
12,178784787,0.9883,-0.3945,-0.2075,-8.60,13.41,5.49
13,178789788,0.9766,-0.4009,-0.2129,-8.66,13.78,5.67
14,178794787,0.9727,-0.4028,-0.2046,-9.02,14.09,5.67
15,178799788,0.9766,-0.4058,-0.2026,-9.33,14.21,5.79
16,178804787,0.9653,-0.4004,-0.2109,-9.63,14.33,5.85
17,178809892,0.9619,-0.4106,-0.2080,-10.37,14.57,5.85
18,178814932,0.9570,-0.4185,-0.2085,-10.79,14.70,6.04
19,178819788,0.9492,-0.4209,-0.2012,-11.52,15.00,6.22
20,178824785,0.9463,-0.4219,-0.2046,-12.26,15.06,6.28
21,178829788,0.9385,-0.4214,-0.1987,-12.99,15.24,6.40
22,178834785,0.9380,-0.4258,-0.1841,-13.72,15.49,6.65
23,178839786,0.9346,-0.4287,-0.1826,-14.57,15.79,6.89
24,178844785,0.9292,-0.4282,-0.1870,-15.24,15.98,7.13
25,178849787,0.9150,-0.4229,-0.1836,-15.98,16.28,7.50
26,178854788,0.9009,-0.4233,-0.1816,-16.46,16.52,7.74
27,178859786,0.8813,-0.4141,-0.1826,-16.77,16.77,7.87
28,178864787,0.8662,-0.4160,-0.1855,-16.83,17.01,8.23
29,178869785,0.8555,-0.4199,-0.1924,-16.59,17.13,8.35
30,178874787,0.8433,-0.4214,-0.1846,-16.16,17.20,8.72
31,178879785,0.8369,-0.4214,-0.1851,-15.79,17.44,9.09
