# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,69895303,0.7373,-0.4790,-0.3013,-2.80,1.59,-0.73
1,69899847,0.7349,-0.4785,-0.3052,-2.93,1.59,-0.61
2,69904842,0.7363,-0.4727,-0.3091,-2.93,1.59,-0.43
3,69909843,0.7314,-0.4771,-0.3081,-3.05,1.59,-0.30
4,69914843,0.7324,-0.4771,-0.3066,-3.05,1.71,-0.18
5,69919843,0.7324,-0.4775,-0.3022,-3.11,1.65,-0.18
6,69924899,0.7349,-0.4858,-0.3091,-3.23,1.71,0.00
7,69929843,0.7451,-0.4863,-0.3052,-3.29,1.71,-0.06
8,69934843,0.7446,-0.4863,-0.3062,-3.41,1.65,0.06
9,69939841,0.7520,-0.4917,-0.3062,-3.35,1.77,0.24
10,69944841,0.7534,-0.4893,-0.3076,-3.54,1.89,0.37
11,69949845,0.7583,-0.4971,-0.3105,-3.48,1.83,0.43
12,69954843,0.7607,-0.4980,-0.3086,-3.60,1.95,0.61
13,69959843,0.7568,-0.4917,-0.3081,-3.72,1.95,0.67
14,69964844,0.7593,-0.4990,-0.3105,-3.84,2.01,0.73
15,69969855,0.7603,-0.4985,-0.3057,-3.90,2.01,0.73
16,69974845,0.7734,-0.4976,-0.3032,-4.02,2.26,0.85
17,69979844,0.7739,-0.5020,-0.3022,-4.09,2.50,0.85
18,69984842,0.7739,-0.5078,-0.3076,-4.27,2.68,0.91
19,69989841,0.7734,-0.5010,-0.3022,-4.45,2.80,0.98
20,69994845,0.7744,-0.4980,-0.2983,-4.51,2.80,0.98
21,69999876,0.7720,-0.4995,-0.2935,-4.63,3.11,0.85
22,70004844,0.7671,-0.4927,-0.2974,-4.63,3.23,0.91
23,70009841,0.7627,-0.4980,-0.2964,-4.63,3.17,0.85
24,70014844,0.7627,-0.4937,-0.2959,-4.70,3.29,0.85
25,70019843,0.7559,-0.4980,-0.2915,-4.63,3.29,0.67
26,70024843,0.7524,-0.4966,-0.2939,-4.45,3.41,0.61
27,70029985,0.7554,-0.4956,-0.2964,-4.45,3.78,0.55
28,70034879,0.7583,-0.4897,-0.2896,-4.45,3.72,0.55
29,70039843,0.7637,-0.4888,-0.2910,-4.45,3.84,0.61
30,70044843,0.7559,-0.4888,-0.2881,-4.45,3.66,0.79
31,70049841,0.7549,-0.4902,-0.2886,-4.45,3.60,0.85
32,70054845,0.7554,-0.4902,-0.2871,-4.39,3.60,0.98
33,70059841,0.7520,-0.4878,-0.2871,-4.39,3.60,1.22
34,70064845,0.7539,-0.4888,-0.2871,-4.33,3.54,1.46
35,70069843,0.7554,-0.4873,-0.2896,-4.33,3.60,1.65
36,70074844,0.7563,-0.4849,-0.2949,-4.33,3.35,1.83
37,70079842,0.7544,-0.4868,-0.2886,-4.33,3.48,2.13
38,70084988,0.7559,-0.4854,-0.2891,-4.39,3.35,2.32
39,70089841,0.7559,-0.4883,-0.2876,-4.39,3.41,2.62
