# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,129329787,0.6748,-0.6641,0.3218,5.49,-2.87,13.96
1,129334790,0.6719,-0.6694,0.3169,5.85,-2.99,14.09
2,129339787,0.6729,-0.6694,0.3184,6.10,-2.99,14.21
3,129344999,0.6758,-0.6738,0.3208,6.34,-2.87,14.27
4,129349787,0.6777,-0.6748,0.3213,6.40,-2.74,14.39
5,129354786,0.6777,-0.6782,0.3203,6.34,-2.74,14.39
6,129359787,0.6841,-0.6787,0.3237,6.28,-2.74,14.51
7,129364785,0.6899,-0.6836,0.3223,5.98,-2.68,14.57
8,129369787,0.6963,-0.6885,0.3252,5.49,-2.62,14.76
9,129374787,0.6963,-0.6938,0.3232,5.06,-2.62,14.82
10,129379786,0.6997,-0.6934,0.3218,4.51,-2.44,14.88
11,129384785,0.6968,-0.6992,0.3193,4.15,-2.13,14.94
12,129389787,0.6938,-0.6963,0.3174,3.90,-2.13,15.06
13,129394787,0.6968,-0.6973,0.3154,3.78,-1.89,15.18
14,129399787,0.6909,-0.6982,0.3164,3.84,-1.77,15.24
15,129404786,0.6846,-0.7007,0.3154,3.90,-1.77,15.24
16,129409787,0.6821,-0.7012,0.3203,4.09,-1.59,15.24
17,129414785,0.6841,-0.7021,0.3184,4.51,-1.52,15.30
18,129419785,0.6816,-0.6987,0.3140,4.88,-1.40,15.24
19,129424852,0.6797,-0.7051,0.3076,5.06,-1.28,15.24
20,129429787,0.6802,-0.7021,0.3198,5.30,-1.34,15.24
21,129434787,0.6763,-0.7036,0.3145,5.67,-1.28,15.18
22,129439787,0.6812,-0.7075,0.3149,5.85,-1.16,15.00
23,129444785,0.6851,-0.7056,0.3159,5.79,-1.10,15.12
24,129449787,0.6846,-0.7080,0.3169,5.98,-1.04,15.18
25,129454785,0.6919,-0.7104,0.3198,5.73,-0.85,15.24
26,129459789,0.6895,-0.7163,0.3198,5.61,-0.67,15.24
27,129464786,0.6880,-0.7188,0.3184,5.24,-0.79,15.18
28,129469785,0.6846,-0.7212,0.3188,4.94,-0.61,15.18
29,129474788,0.6885,-0.7246,0.3218,4.57,-0.30,15.24
30,129479786,0.6782,-0.7251,0.3198,4.21,-0.24,15.12
31,129484785,0.6812,-0.7310,0.3247,3.96,-0.18,15.18
32,129489787,0.6787,-0.7319,0.3267,3.96,0.12,15.12
33,129494788,0.6787,-0.7305,0.3203,3.90,0.06,14.94
34,129499787,0.6699,-0.7319,0.3184,4.09,0.12,14.94
35,129504787,0.6665,-0.7319,0.3232,4.27,0.24,14.82
36,129509786,0.6650,-0.7319,0.3252,4.76,0.24,14.82
37,129514785,0.6660,-0.7305,0.3198,5.24,0.43,14.70
38,129519787,0.6626,-0.7285,0.3281,5.98,0.43,14.51
39,129524785,0.6509,-0.7261,0.3193,6.77,0.37,14.51
40,129529787,0.6587,-0.7300,0.3237,7.32,0.30,14.33
41,129534787,0.6587,-0.7256,0.3193,7.93,0.37,14.21
42,129539787,0.6509,-0.7256,0.3267,8.41,0.43,14.09
43,129544785,0.6558,-0.7251,0.3242,8.84,0.37,13.90
44,129549787,0.6558,-0.7314,0.3271,8.78,0.37,13.84
45,129554786,0.6509,-0.7275,0.3335,8.72,0.37,13.60
46,129559789,0.6460,-0.7231,0.3267,8.48,0.24,13.60
47,129564787,0.6504,-0.7256,0.3262,8.23,0.24,13.41
48,129569787,0.6494,-0.7271,0.3257,7.80,0.24,13.35
49,129574786,0.6519,-0.7295,0.3281,7.26,0.37,13.29
50,129579787,0.6509,-0.7266,0.3320,6.89,0.30,13.05
51,129584785,0.6484,-0.7314,0.3330,6.40,0.24,12.87
52,129589786,0.6460,-0.7319,0.3311,6.22,0.37,12.68
53,129594787,0.6475,-0.7310,0.3315,5.91,0.30,12.62
54,129599785,0.6494,-0.7271,0.3320,5.61,0.18,12.50
55,129604787,0.6484,-0.7280,0.3369,5.55,0.18,12.26
56,129609787,0.6460,-0.7275,0.3418,5.61,-0.12,12.01
57,129614787,0.6504,-0.7300,0.3452,5.67,0.00,12.07
