# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,150110441,0.4258,0.9014,-0.1802,9.02,-21.52,7.74
1,150115444,0.4233,0.8950,-0.1782,8.11,-21.71,8.23
2,150120442,0.4146,0.8994,-0.1807,7.26,-21.52,8.72
3,150125442,0.4121,0.9004,-0.1885,6.22,-21.52,9.39
4,150130440,0.4165,0.8994,-0.1812,5.30,-21.65,10.00
5,150135445,0.4126,0.8984,-0.1860,4.21,-21.59,10.55
6,150140441,0.4121,0.8999,-0.1919,2.99,-21.65,11.10
7,150145442,0.4092,0.8970,-0.1987,1.83,-21.40,11.65
8,150150440,0.4097,0.9033,-0.1934,0.73,-21.40,12.32
9,150155442,0.4087,0.9072,-0.1885,-0.37,-21.34,12.93
10,150160442,0.4058,0.9111,-0.1948,-1.22,-21.16,13.48
11,150165831,0.4072,0.9194,-0.1899,-2.26,-20.91,13.78
12,150170442,0.4072,0.9160,-0.1953,-3.05,-20.73,14.27
13,150175441,0.4067,0.9180,-0.1968,-3.96,-20.61,14.70
14,150180442,0.4009,0.9248,-0.2026,-4.88,-20.43,15.06
15,150185442,0.4033,0.9233,-0.2002,-5.73,-20.24,15.49
16,150190441,0.3989,0.9219,-0.1948,-6.52,-20.18,15.91
17,150195444,0.3896,0.9189,-0.1924,-7.26,-20.18,16.28
18,150200442,0.3848,0.9175,-0.1978,-8.11,-19.70,16.77
19,150205441,0.3804,0.9160,-0.1924,-9.02,-19.63,17.20
20,150210442,0.3760,0.9097,-0.1943,-10.00,-19.21,17.62
21,150215442,0.3735,0.9116,-0.1860,-10.98,-18.84,18.05
22,150220442,0.3711,0.9053,-0.1885,-11.89,-18.66,18.60
23,150225441,0.3696,0.9019,-0.1885,-12.80,-18.35,18.96
24,150230442,0.3711,0.8989,-0.1860,-13.84,-18.17,19.39
25,150235441,0.3667,0.9038,-0.1899,-14.57,-17.93,19.94
26,150240442,0.3735,0.8940,-0.1968,-15.43,-17.68,20.18
27,150245442,0.3701,0.9067,-0.1860,-15.98,-17.56,20.61
28,150250443,0.3687,0.9023,-0.1851,-16.40,-17.20,20.79
29,150255440,0.3701,0.9058,-0.1816,-16.59,-17.01,20.98
30,150260441,0.3726,0.9028,-0.1924,-16.83,-16.71,21.16
31,150265442,0.3682,0.9092,-0.1924,-16.95,-16.52,21.28
32,150270441,0.3682,0.9077,-0.1919,-17.07,-16.28,21.40
33,150275442,0.3716,0.9082,-0.2012,-17.01,-15.91,21.52
34,150280441,0.3677,0.9116,-0.1958,-17.20,-15.79,21.46
35,150285442,0.3696,0.9121,-0.1929,-17.20,-15.61,21.46
36,150290440,0.3667,0.9165,-0.1997,-17.13,-15.67,21.34
37,150295444,0.3633,0.9131,-0.1973,-17.26,-15.43,21.22
38,150300441,0.3569,0.9175,-0.1997,-17.56,-15.30,21.10
39,150305440,0.3608,0.9175,-0.2007,-17.74,-15.24,21.04
40,150310442,0.3584,0.9121,-0.2046,-18.05,-15.18,20.79
41,150315441,0.3584,0.9160,-0.2080,-18.41,-15.18,20.79
42,150320442,0.3525,0.9097,-0.2148,-19.09,-15.12,20.61
43,150325442,0.3501,0.9092,-0.2090,-19.76,-15.06,20.43
44,150330443,0.3496,0.9097,-0.2085,-20.55,-15.00,20.61
45,150335441,0.3438,0.9097,-0.2051,-21.22,-14.70,20.55
46,150340470,0.3457,0.9072,-0.2070,-22.20,-14.82,20.61
47,150345441,0.3394,0.9067,-0.2109,-23.17,-14.45,20.67
