# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,156605442,0.1143,1.0293,0.0703,13.11,4.94,29.57
1,156610448,0.1157,1.0215,0.0688,13.66,3.78,29.88
2,156615441,0.1162,1.0181,0.0620,14.09,2.80,30.30
3,156620444,0.1162,1.0107,0.0571,14.70,1.89,30.61
4,156625441,0.1187,1.0049,0.0547,15.06,0.73,30.98
5,156630442,0.1235,0.9995,0.0508,15.61,-0.18,31.10
6,156635442,0.1265,0.9951,0.0498,16.16,-1.22,31.46
7,156640444,0.1284,0.9917,0.0415,16.71,-2.20,31.59
8,156645441,0.1309,0.9863,0.0347,17.26,-2.93,31.77
9,156650442,0.1309,0.9912,0.0259,17.68,-3.78,31.89
10,156655441,0.1338,0.9819,0.0200,18.35,-4.57,31.95
11,156660470,0.1416,0.9805,0.0190,18.90,-5.18,32.07
12,156665442,0.1426,0.9785,0.0156,19.63,-6.04,31.95
13,156670444,0.1445,0.9746,0.0122,20.30,-6.59,31.89
14,156675440,0.1499,0.9751,0.0117,21.16,-7.20,31.83
15,156680442,0.1533,0.9692,-0.0005,21.83,-7.68,31.65
16,156685441,0.1523,0.9688,0.0029,22.87,-8.29,31.52
17,156690442,0.1577,0.9629,0.0015,23.78,-9.09,31.16
18,156695441,0.1641,0.9585,-0.0156,24.76,-9.51,30.91
19,156700440,0.1660,0.9526,-0.0117,25.61,-10.00,30.67
20,156705442,0.1699,0.9448,-0.0176,26.34,-10.49,30.30
21,156710443,0.1768,0.9409,-0.0220,26.95,-10.91,30.00
22,156715584,0.1821,0.9336,-0.0229,27.32,-11.40,29.70
23,156720442,0.1890,0.9268,-0.0269,27.80,-11.71,29.27
24,156725484,0.1953,0.9199,-0.0303,27.99,-12.13,29.15
25,156730444,0.1992,0.9165,-0.0317,27.99,-12.44,28.78
26,156735485,0.1963,0.9043,-0.0381,27.87,-12.80,28.48
27,156740440,0.2061,0.9014,-0.0356,27.74,-13.05,28.23
28,156745442,0.2114,0.8950,-0.0381,27.26,-13.29,27.99
29,156750441,0.2124,0.8896,-0.0435,26.83,-13.78,27.74
30,156755442,0.2192,0.8853,-0.0508,26.16,-13.96,27.50
31,156760442,0.2192,0.8828,-0.0474,25.24,-14.27,27.26
32,156765441,0.2212,0.8779,-0.0488,24.57,-14.45,27.13
33,156770442,0.2280,0.8740,-0.0518,23.60,-14.94,26.77
34,156775442,0.2236,0.8740,-0.0581,22.56,-15.24,26.52
35,156780452,0.2329,0.8755,-0.0669,21.46,-15.43,26.34
36,156785442,0.2310,0.8706,-0.0703,20.49,-15.67,26.10
37,156790442,0.2310,0.8726,-0.0713,19.57,-16.16,25.98
38,156795441,0.2324,0.8730,-0.0845,18.78,-16.28,25.61
39,156800442,0.2314,0.8687,-0.0791,18.11,-16.77,25.37
40,156805441,0.2285,0.8750,-0.0840,17.56,-16.89,25.18
41,156810442,0.2280,0.8706,-0.0854,17.20,-17.07,25.00
42,156815441,0.2319,0.8687,-0.0864,16.71,-17.26,24.82
43,156820440,0.2280,0.8794,-0.0947,16.40,-17.62,24.51
44,156825443,0.2241,0.8818,-0.1025,16.10,-17.80,24.33
45,156830442,0.2305,0.8799,-0.1074,15.79,-18.23,23.96
46,156835442,0.2261,0.8848,-0.1094,15.61,-18.29,23.90
47,156840442,0.2261,0.8857,-0.1182,15.30,-18.54,23.60
48,156845442,0.2163,0.8940,-0.1138,15.12,-18.78,23.35
49,156850442,0.2163,0.8945,-0.1226,15.00,-18.84,23.11
50,156855442,0.2183,0.8970,-0.1338,14.57,-19.02,22.74
51,156860442,0.2114,0.9048,-0.1431,14.15,-19.21,22.32
52,156865442,0.2134,0.9102,-0.1489,13.48,-19.45,22.01
53,156870442,0.2109,0.9194,-0.1577,12.74,-19.76,21.52
54,156875442,0.2095,0.9272,-0.1631,12.01,-20.12,20.98
55,156880442,0.2090,0.9331,-0.1733,11.52,-20.37,20.43
56,156885442,0.2070,0.9370,-0.1777,11.04,-20.30,19.82
57,156890442,0.2070,0.9399,-0.1841,10.30,-20.43,19.15
58,156895442,0.2090,0.9463,-0.1919,9.82,-20.79,18.48
59,156900442,0.2114,0.9478,-0.1982,9.15,-20.91,17.80
60,156905442,0.2104,0.9453,-0.1958,8.54,-20.79,17.38
61,156910442,0.2119,0.9438,-0.2002,7.93,-20.79,16.71
62,156915442,0.2095,0.9458,-0.2036,7.44,-20.61,16.22
63,156920477,0.2080,0.9375,-0.2158,6.83,-20.43,15.85
64,156925444,0.2021,0.9365,-0.2188,6.22,-20.18,15.55
65,156930442,0.2051,0.9355,-0.2231,5.98,-19.76,15.30
66,156935443,0.2041,0.9336,-0.2261,5.79,-18.96,15.12
67,156940443,0.2026,0.9297,-0.2231,6.04,-18.41,15.12
68,156945442,0.1997,0.9380,-0.2319,6.40,-17.74,15.12
69,156950442,0.1865,0.9336,-0.2427,7.20,-16.83,15.18
70,156955442,0.1836,0.9326,-0.2466,8.23,-15.98,15.37
71,156960442,0.1841,0.9331,-0.2446,9.21,-14.82,15.61
72,156965442,0.2104,0.9438,-0.2441,10.43,-13.48,16.04
73,156970440,0.1885,0.9316,-0.2666,11.71,-12.20,16.52
74,156975443,0.1841,0.9297,-0.2651,12.80,-10.73,16.89
75,156980442,0.1821,0.9268,-0.2871,14.09,-9.27,17.56
76,156985442,0.1831,0.9287,-0.2827,15.24,-7.62,18.17
77,156990443,0.1870,0.9292,-0.2783,16.28,-5.98,18.96
78,156995442,0.1929,0.9307,-0.2842,17.32,-4.21,19.70
79,157000442,0.2036,0.9292,-0.2935,18.48,-2.44,20.43
80,157005442,0.2114,0.9287,-0.3003,19.45,-0.67,21.46
81,157010442,0.2163,0.9292,-0.2979,20.24,1.28,22.32
82,157015442,0.2173,0.9312,-0.3159,21.22,2.93,23.17
83,157020441,0.2251,0.9307,-0.3237,22.01,4.57,24.09
84,157025442,0.2314,0.9307,-0.3276,22.74,6.10,25.00
85,157030443,0.2412,0.9272,-0.3281,23.41,7.74,25.91
86,157035442,0.2573,0.9253,-0.3398,24.21,9.15,26.77
87,157040442,0.2705,0.9268,-0.3413,24.76,10.73,27.62
88,157045442,0.2817,0.9224,-0.3481,25.06,12.26,28.48
89,157050442,0.2930,0.9229,-0.3530,25.43,13.66,29.39
90,157055442,0.3008,0.9224,-0.3569,25.55,14.88,30.24
91,157060442,0.2993,0.9131,-0.3735,25.67,16.34,31.16
92,157065442,0.2974,0.9058,-0.3799,25.98,17.38,32.26
93,157070442,0.3032,0.8955,-0.3823,26.22,18.66,33.35
