# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,46475442,-0.6987,0.3110,0.7720,-13.11,27.01,37.07
1,46480448,-0.6909,0.3091,0.7656,-13.60,26.77,36.16
2,46485441,-0.6836,0.3057,0.7646,-14.21,26.16,35.24
3,46490442,-0.6782,0.3081,0.7627,-14.88,25.79,34.21
4,46495440,-0.6714,0.3022,0.7529,-15.43,25.12,33.17
5,46500444,-0.6641,0.3052,0.7505,-16.04,24.33,32.01
6,46505441,-0.6558,0.3013,0.7456,-16.59,23.78,30.98
7,46510442,-0.6519,0.3037,0.7412,-17.01,23.05,29.82
8,46515440,-0.6499,0.3096,0.7358,-17.26,22.20,28.66
9,46520442,-0.6567,0.3169,0.7334,-17.32,21.59,27.38
10,46525441,-0.6558,0.3276,0.7378,-17.26,20.61,26.16
11,46530440,-0.6553,0.3301,0.7349,-16.95,19.76,24.88
12,46535543,-0.6587,0.3354,0.7349,-16.52,18.84,23.54
13,46541809,-0.6616,0.3403,0.7344,-15.85,17.80,22.01
14,46545534,-0.6650,0.3428,0.7295,-15.37,17.07,20.91
15,46550442,-0.6694,0.3452,0.7310,-14.51,16.10,19.57
16,46555442,-0.6777,0.3452,0.7227,-13.66,15.30,18.41
17,46560440,-0.6812,0.3530,0.7227,-12.74,14.21,17.13
18,46565444,-0.6860,0.3618,0.7197,-11.65,13.35,15.91
19,46570574,-0.6860,0.3647,0.7168,-10.61,12.32,14.63
20,46575442,-0.6909,0.3706,0.7109,-9.63,11.34,13.29
21,46580444,-0.6948,0.3721,0.7114,-8.66,10.30,12.20
22,46585536,-0.6987,0.3818,0.7134,-7.68,9.27,11.04
23,46590445,-0.7036,0.3877,0.7109,-6.95,8.23,9.94
24,46595441,-0.7104,0.3916,0.7026,-6.10,7.38,8.90
25,46600444,-0.7168,0.3965,0.7095,-5.30,6.40,7.87
26,46605440,-0.7236,0.4062,0.7065,-4.70,5.43,6.89
27,46610444,-0.7363,0.4141,0.7002,-4.27,4.57,5.85
28,46615441,-0.7373,0.4170,0.7036,-3.78,3.72,4.94
29,46620442,-0.7402,0.4224,0.7070,-3.54,2.93,3.96
30,46625534,-0.7446,0.4238,0.7056,-3.48,1.95,3.17
31,46630440,-0.7471,0.4233,0.6997,-3.35,1.16,2.44
32,46635441,-0.7500,0.4248,0.7031,-3.72,0.43,1.83
33,46640444,-0.7456,0.4268,0.7002,-4.02,-0.49,1.10
34,46645442,-0.7461,0.4214,0.6914,-4.45,-1.34,0.49
35,46650442,-0.7422,0.4243,0.6958,-5.18,-2.13,0.12
36,46655441,-0.7388,0.4219,0.6909,-5.85,-2.87,-0.37
37,46660442,-0.7373,0.4238,0.6938,-6.71,-3.66,-0.73
38,46665440,-0.7373,0.4248,0.6816,-7.50,-4.51,-1.10
39,46670444,-0.7339,0.4336,0.6797,-8.29,-5.49,-1.22
40,46675441,-0.7349,0.4312,0.6821,-9.09,-6.28,-1.52
41,46680442,-0.7310,0.4336,0.6748,-9.70,-6.95,-1.71
42,46685440,-0.7305,0.4302,0.6792,-10.24,-7.80,-1.83
43,46690442,-0.7266,0.4336,0.6782,-10.61,-8.41,-1.89
44,46695441,-0.7266,0.4375,0.6777,-10.85,-9.33,-2.07
45,46700442,-0.7251,0.4434,0.6782,-10.85,-9.88,-2.07
46,46705440,-0.7246,0.4404,0.6748,-10.73,-10.43,-2.13
47,46710444,-0.7256,0.4424,0.6787,-10.43,-11.16,-2.01
48,46715441,-0.7227,0.4443,0.6768,-9.88,-11.65,-1.95
49,46720442,-0.7163,0.4453,0.6768,-9.21,-12.20,-1.77
50,46725440,-0.7188,0.4463,0.6777,-8.41,-12.56,-1.65
51,46730442,-0.7163,0.4482,0.6787,-7.44,-13.05,-1.34
52,46735441,-0.7148,0.4443,0.6763,-6.40,-13.48,-1.10
53,46740440,-0.7134,0.4414,0.6758,-5.30,-14.02,-0.79
54,46745444,-0.7080,0.4424,0.6792,-4.21,-14.33,-0.55
