# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,188006977,-0.9707,-0.1582,0.0083,7.50,3.60,10.67
1,188011980,-0.9717,-0.1562,0.0156,7.50,3.72,10.61
2,188016978,-0.9688,-0.1597,0.0137,7.80,3.78,10.43
3,188021977,-0.9688,-0.1611,0.0151,7.62,3.66,10.18
4,188026977,-0.9692,-0.1602,0.0093,7.68,3.66,10.00
5,188031977,-0.9683,-0.1602,0.0122,7.62,3.66,9.82
6,188036977,-0.9712,-0.1675,0.0112,7.56,3.72,9.57
7,188041977,-0.9707,-0.1621,0.0112,7.50,3.60,9.39
8,188046977,-0.9697,-0.1611,0.0156,7.44,3.72,9.21
9,188051977,-0.9756,-0.1621,0.0098,7.13,3.60,8.78
10,188056979,-0.9731,-0.1572,0.0049,6.89,3.60,8.60
11,188061977,-0.9746,-0.1616,0.0078,6.71,3.48,8.35
12,188066977,-0.9751,-0.1597,0.0107,6.52,3.54,7.99
13,188071977,-0.9761,-0.1621,0.0117,6.40,3.35,7.68
14,188077295,-0.9731,-0.1592,0.0132,6.22,3.11,7.38
15,188081977,-0.9707,-0.1533,0.0063,5.79,3.11,7.13
16,188086977,-0.9722,-0.1567,0.0088,5.61,2.93,6.89
17,188091977,-0.9712,-0.1567,0.0059,5.43,2.68,6.52
18,188096977,-0.9722,-0.1592,0.0132,5.18,2.74,6.28
19,188102342,-0.9736,-0.1519,0.0132,5.06,2.68,5.91
20,188106977,-0.9692,-0.1558,0.0078,4.82,2.56,5.61
21,188111977,-0.9688,-0.1562,0.0132,4.76,2.38,5.37
22,188116979,-0.9688,-0.1562,0.0112,4.57,2.26,5.06
23,188121977,-0.9707,-0.1562,0.0146,4.27,2.13,4.82
24,188126977,-0.9731,-0.1587,0.0098,4.02,1.95,4.57
25,188131977,-0.9697,-0.1538,0.0112,3.84,1.89,4.39
26,188136977,-0.9663,-0.1543,0.0088,3.48,1.71,4.21
27,188141977,-0.9717,-0.1548,0.0044,3.29,1.59,4.02
28,188146977,-0.9678,-0.1567,0.0088,2.87,1.40,3.96
29,188151977,-0.9648,-0.1572,0.0117,2.44,1.22,3.78
30,188156977,-0.9663,-0.1572,0.0098,2.26,1.16,3.60
31,188161979,-0.9648,-0.1626,0.0088,1.77,0.91,3.54
