# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,57058847,-0.8311,0.1001,0.5762,-62.07,16.34,24.76
1,57063847,-0.8350,0.0991,0.5732,-61.71,16.10,24.51
2,57068848,-0.8418,0.1011,0.5767,-61.22,15.98,24.27
3,57074160,-0.8530,0.0967,0.5806,-60.49,15.55,23.96
4,57078848,-0.8569,0.1006,0.5771,-59.70,15.37,23.84
5,57083847,-0.8647,0.1021,0.5771,-58.54,14.88,23.60
6,57088847,-0.8701,0.0991,0.5776,-57.32,14.45,23.48
7,57094046,-0.8779,0.1011,0.5874,-55.67,13.90,23.35
8,57099176,-0.8838,0.0952,0.5864,-54.02,13.60,23.23
9,57103847,-0.8804,0.0977,0.5835,-52.74,13.23,22.93
10,57108847,-0.8862,0.0938,0.5815,-50.49,12.87,23.05
11,57113847,-0.8813,0.1001,0.5874,-48.60,12.56,22.93
12,57118850,-0.8818,0.0972,0.5889,-46.83,12.26,22.99
13,57123846,-0.8838,0.0986,0.5879,-44.88,11.77,22.93
14,57128845,-0.8921,0.0996,0.5923,-42.68,11.40,22.87
15,57133946,-0.9004,0.1001,0.5874,-40.06,11.04,22.87
16,57138849,-0.9077,0.1055,0.5811,-38.29,10.67,22.68
17,57143846,-0.9199,0.1021,0.5898,-36.16,10.30,22.68
18,57148845,-0.9297,0.1050,0.5884,-34.02,9.82,22.62
19,57154040,-0.9424,0.1045,0.5884,-31.65,9.15,22.56
20,57158849,-0.9492,0.1040,0.5781,-29.88,8.90,22.50
21,57163846,-0.9644,0.0986,0.5874,-27.93,8.29,22.68
22,57168849,-0.9731,0.1035,0.5894,-25.91,7.87,22.56
23,57173846,-0.9756,0.0967,0.5879,-23.96,7.44,22.68
24,57178849,-0.9780,0.1006,0.5903,-22.32,6.95,22.68
25,57183847,-0.9780,0.1021,0.5830,-20.79,6.40,22.56
26,57188847,-0.9678,0.1021,0.5806,-19.39,6.04,22.38
27,57193847,-0.9565,0.1001,0.5820,-18.23,5.55,22.20
28,57198850,-0.9517,0.1045,0.5732,-17.38,5.12,22.01
29,57203847,-0.9429,0.1016,0.5713,-16.46,4.63,21.83
30,57208847,-0.9316,0.1030,0.5693,-15.73,4.21,21.52
31,57214141,-0.9199,0.1016,0.5713,-15.30,3.78,21.04
32,57219016,-0.9097,0.1025,0.5713,-15.06,3.41,20.67
