# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,326481984,-0.5254,-0.6401,-0.4229,34.15,22.99,36.40
1,326487297,-0.5293,-0.6372,-0.4229,33.54,22.26,35.61
2,326491984,-0.5234,-0.6357,-0.4238,32.74,21.65,34.70
3,326497077,-0.5259,-0.6396,-0.4180,32.07,20.85,33.78
4,326501986,-0.5278,-0.6416,-0.4165,31.22,19.94,32.93
5,326506982,-0.5254,-0.6353,-0.4189,30.18,19.27,31.95
6,326511982,-0.5259,-0.6348,-0.4092,29.33,18.48,31.16
7,326516982,-0.5269,-0.6357,-0.4106,28.29,17.74,30.30
8,326521982,-0.5298,-0.6367,-0.4155,27.20,16.89,29.45
9,326526982,-0.5312,-0.6353,-0.4126,26.04,16.04,28.54
10,326531982,-0.5347,-0.6377,-0.4146,24.94,15.37,27.62
11,326536986,-0.5332,-0.6372,-0.4141,23.66,14.57,26.71
12,326541984,-0.5347,-0.6333,-0.4126,22.32,13.78,25.85
13,326546984,-0.5405,-0.6387,-0.4116,20.85,12.93,25.12
14,326552422,-0.5386,-0.6392,-0.4185,19.33,12.20,24.15
15,326556984,-0.5332,-0.6406,-0.4199,17.80,11.40,23.23
16,326561984,-0.5342,-0.6382,-0.4155,16.16,10.61,22.50
17,326566984,-0.5347,-0.6411,-0.4131,14.39,9.94,21.65
18,326571984,-0.5337,-0.6426,-0.4126,12.74,9.15,20.91
19,326576984,-0.5376,-0.6475,-0.4126,11.22,8.60,20.18
20,326581986,-0.5371,-0.6440,-0.4121,9.57,7.87,19.27
21,326586984,-0.5435,-0.6401,-0.4185,7.99,7.32,18.54
22,326591984,-0.5381,-0.6436,-0.4141,6.46,6.89,17.80
23,326596985,-0.5396,-0.6436,-0.4146,5.00,6.22,17.07
24,326601984,-0.5400,-0.6406,-0.4141,3.54,5.85,16.34
25,326606984,-0.5469,-0.6445,-0.4209,2.20,5.12,15.67
26,326611986,-0.5527,-0.6455,-0.4233,0.79,4.63,14.88
