# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,212004794,0.9141,-0.3687,0.1182,5.98,-3.35,-5.79
1,212009791,0.9155,-0.3677,0.1211,5.98,-3.23,-5.61
2,212014786,0.9160,-0.3677,0.1235,5.73,-3.23,-5.18
3,212019843,0.9116,-0.3726,0.1191,5.49,-2.74,-4.94
4,212026064,0.9116,-0.3701,0.1230,5.43,-2.68,-4.33
5,212029787,0.9121,-0.3716,0.1230,5.49,-2.44,-4.15
6,212034787,0.9150,-0.3696,0.1201,5.43,-2.01,-3.54
7,212039788,0.9121,-0.3735,0.1162,5.30,-1.65,-3.05
8,212044786,0.9121,-0.3721,0.1235,5.06,-1.59,-2.62
9,212049787,0.9097,-0.3770,0.1187,4.88,-1.40,-2.20
10,212054785,0.9048,-0.3716,0.1255,4.57,-1.10,-1.77
11,212059787,0.9097,-0.3740,0.1255,4.21,-0.98,-1.28
12,212064787,0.9126,-0.3735,0.1245,4.09,-0.73,-1.04
13,212069787,0.9106,-0.3726,0.1235,3.60,-0.49,-0.67
14,212074787,0.9165,-0.3745,0.1211,3.35,-0.37,-0.12
15,212079787,0.9175,-0.3730,0.1274,3.11,-0.30,0.18
16,212084789,0.9194,-0.3750,0.1260,2.87,-0.24,0.43
17,212090115,0.9204,-0.3726,0.1289,2.56,-0.37,0.61
18,212094787,0.9238,-0.3726,0.1279,2.38,-0.18,0.98
19,212099787,0.9253,-0.3730,0.1226,2.32,-0.18,1.16
20,212104819,0.9268,-0.3750,0.1313,2.20,-0.37,1.40
21,212109786,0.9282,-0.3770,0.1289,2.13,-0.37,1.46
22,212114787,0.9233,-0.3813,0.1323,2.20,-0.43,1.46
23,212119787,0.9243,-0.3838,0.1392,2.44,-0.55,1.52
24,212124787,0.9224,-0.3828,0.1392,2.50,-0.43,1.52
25,212129787,0.9185,-0.3833,0.1396,2.56,-0.49,1.40
26,212134787,0.9194,-0.3833,0.1382,2.68,-0.49,1.65
27,212139787,0.9141,-0.3838,0.1372,2.87,-0.61,1.46
28,212144787,0.9121,-0.3853,0.1396,2.93,-0.67,1.34
29,212149787,0.9136,-0.3804,0.1318,3.05,-0.61,1.34
30,212154787,0.9092,-0.3833,0.1411,3.23,-0.79,1.34
31,212159981,0.9058,-0.3828,0.1372,3.35,-0.91,1.22
32,212164787,0.9038,-0.3823,0.1382,3.54,-0.67,1.28
33,212169787,0.9077,-0.3799,0.1426,3.72,-0.73,1.34
34,212174787,0.9097,-0.3823,0.1406,3.78,-0.98,1.28
35,212179786,0.9077,-0.3853,0.1406,3.90,-0.91,1.46
36,212184787,0.9131,-0.3809,0.1416,4.15,-0.91,1.59
37,212190260,0.9155,-0.3823,0.1426,4.39,-0.79,1.89
38,212194789,0.9170,-0.3794,0.1382,4.51,-0.67,2.20
39,212199787,0.9194,-0.3833,0.1367,4.76,-0.49,2.38
40,212204788,0.9209,-0.3794,0.1426,4.94,-0.37,2.74
41,212209785,0.9194,-0.3804,0.1411,5.06,-0.24,3.11
42,212214787,0.9199,-0.3804,0.1362,5.24,-0.06,3.48
43,212219786,0.9209,-0.3833,0.1416,5.55,0.37,3.78
44,212224786,0.9253,-0.3838,0.1382,5.67,0.73,4.02
45,212229787,0.9312,-0.3843,0.1421,6.04,1.10,4.27
