# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,51811671,-0.2148,0.7319,0.9136,22.74,-25.18,-99.63
1,51816624,-0.2212,0.7295,0.9092,21.04,-25.79,-98.90
2,51821622,-0.2251,0.7314,0.9097,19.21,-26.34,-98.29
3,51826622,-0.2349,0.7324,0.9072,17.32,-26.89,-97.62
4,51831622,-0.2456,0.7324,0.9111,15.55,-27.44,-97.13
5,51837075,-0.2476,0.7310,0.9082,14.21,-27.74,-96.59
6,51841622,-0.2578,0.7300,0.9058,13.05,-28.05,-95.91
7,51846622,-0.2695,0.7339,0.9126,12.38,-28.41,-95.24
8,51852052,-0.2769,0.7358,0.9121,11.95,-28.54,-94.51
9,51856622,-0.2861,0.7324,0.9111,12.01,-28.90,-93.84
10,51861622,-0.2930,0.7383,0.9106,12.26,-29.02,-92.87
11,51866622,-0.3057,0.7388,0.9028,12.99,-29.63,-92.01
12,51871622,-0.3125,0.7339,0.8955,13.84,-29.88,-91.16
13,51876621,-0.3228,0.7319,0.8867,14.88,-30.30,-90.12
14,51881626,-0.3330,0.7363,0.8833,16.28,-30.91,-89.21
15,51886621,-0.3384,0.7373,0.8804,17.68,-31.34,-88.23
16,51891622,-0.3457,0.7388,0.8818,19.09,-32.13,-87.32
17,51897058,-0.3545,0.7402,0.8750,20.55,-32.56,-86.46
18,51901622,-0.3687,0.7456,0.8833,21.95,-32.93,-85.67
19,51906622,-0.3804,0.7456,0.8872,23.17,-33.29,-85.06
20,51911622,-0.3877,0.7446,0.8931,24.09,-33.54,-84.33
21,51916622,-0.3916,0.7451,0.8940,24.76,-33.72,-83.60
22,51921624,-0.3950,0.7446,0.8936,25.06,-33.84,-83.11
23,51926621,-0.3994,0.7520,0.9004,25.00,-33.90,-82.68
24,51931807,-0.3994,0.7490,0.9033,24.51,-33.96,-82.26
25,51936622,-0.4019,0.7510,0.9038,23.72,-33.66,-81.95
26,51941620,-0.4131,0.7476,0.9004,22.62,-33.66,-81.71
27,51946620,-0.4150,0.7437,0.9043,21.46,-33.54,-81.40
28,51951620,-0.4258,0.7422,0.9082,20.18,-33.29,-81.16
29,51956622,-0.4297,0.7422,0.8892,18.90,-33.29,-80.98
30,51961623,-0.4282,0.7310,0.8896,17.74,-33.05,-80.73
31,51966622,-0.4292,0.7314,0.8823,16.65,-32.99,-80.43
32,51971622,-0.4287,0.7231,0.8711,15.55,-32.80,-80.30
33,51977045,-0.4185,0.7148,0.8701,14.70,-32.62,-80.24
34,51981622,-0.4072,0.7046,0.8584,14.21,-32.62,-80.12
35,51986621,-0.3989,0.6934,0.8389,14.21,-32.50,-80.00
36,51991828,-0.3921,0.6860,0.8330,14.82,-32.44,-79.70
37,51996622,-0.3892,0.6733,0.8228,16.16,-32.32,-79.39
38,52001798,-0.3906,0.6621,0.8125,18.11,-32.38,-78.90
39,52006622,-0.3911,0.6562,0.8003,20.79,-32.56,-78.35
40,52011622,-0.3892,0.6470,0.7969,24.02,-32.68,-77.62
41,52017019,-0.3799,0.6406,0.8008,27.74,-32.80,-76.83
42,52021622,-0.3726,0.6328,0.7900,32.01,-33.11,-75.91
43,52026623,-0.3604,0.6221,0.7910,36.65,-33.17,-75.00
44,52031622,-0.3540,0.6162,0.7861,41.65,-33.29,-73.96
