# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,101927657,-0.9189,-0.2021,-0.2222,-5.12,-19.76,10.98
1,101932661,-0.9209,-0.2061,-0.2178,-6.59,-19.82,10.79
2,101937658,-0.9141,-0.2031,-0.2173,-8.23,-20.12,10.43
3,101942658,-0.9126,-0.2021,-0.2217,-9.88,-20.12,10.18
4,101947658,-0.9141,-0.2070,-0.2231,-11.46,-20.12,9.82
5,101953077,-0.9136,-0.2031,-0.2261,-13.35,-20.12,9.51
6,101957658,-0.9126,-0.2085,-0.2202,-14.51,-20.18,9.33
7,101962657,-0.9116,-0.2100,-0.2222,-16.22,-19.94,8.96
8,101967658,-0.9097,-0.2021,-0.2188,-17.32,-19.88,8.60
9,101972658,-0.9048,-0.2051,-0.2256,-18.78,-19.76,8.29
10,101977658,-0.9038,-0.2070,-0.2227,-19.76,-19.63,8.05
11,101982658,-0.9058,-0.1997,-0.2222,-20.79,-19.63,7.74
12,101987658,-0.9082,-0.2051,-0.2271,-21.89,-19.27,7.32
13,101992658,-0.9077,-0.2021,-0.2271,-22.68,-19.02,7.01
14,101997660,-0.9072,-0.2007,-0.2251,-23.29,-18.96,6.52
15,102002657,-0.9038,-0.2065,-0.2207,-24.09,-18.54,6.16
16,102007658,-0.9004,-0.2007,-0.2256,-24.39,-18.35,5.85
17,102012658,-0.8994,-0.2002,-0.2222,-24.63,-17.93,5.37
18,102017658,-0.9004,-0.2017,-0.2222,-24.76,-17.68,5.18
19,102022658,-0.9019,-0.1978,-0.2227,-24.88,-17.50,4.82
20,102027658,-0.9004,-0.1987,-0.2246,-24.57,-17.20,4.45
21,102032659,-0.8984,-0.1987,-0.2241,-24.15,-16.83,4.02
22,102037701,-0.8975,-0.1963,-0.2266,-23.78,-16.46,3.78
23,102042660,-0.8984,-0.1948,-0.2236,-22.99,-16.16,3.41
24,102047658,-0.8989,-0.1978,-0.2256,-22.50,-15.91,3.23
25,102052658,-0.9014,-0.1958,-0.2295,-21.71,-15.67,2.93
26,102057658,-0.9004,-0.1963,-0.2261,-20.61,-15.30,2.87
27,102062658,-0.9038,-0.1987,-0.2207,-19.70,-14.94,2.68
28,102067659,-0.9019,-0.2017,-0.2207,-18.54,-14.70,2.50
29,102072658,-0.9028,-0.1968,-0.2266,-17.38,-14.45,2.50
30,102077658,-0.9004,-0.2012,-0.2241,-16.10,-14.09,2.38
31,102082659,-0.9038,-0.2002,-0.2197,-14.76,-13.84,2.38
32,102087658,-0.9019,-0.2012,-0.2222,-13.23,-13.66,2.38
33,102092656,-0.9043,-0.1968,-0.2256,-11.83,-13.41,2.38
34,102097658,-0.9019,-0.1997,-0.2266,-10.24,-13.23,2.44
35,102102658,-0.9014,-0.1992,-0.2280,-8.60,-13.05,2.56
36,102107658,-0.8984,-0.1958,-0.2241,-6.65,-12.87,2.68
37,102112658,-0.9009,-0.2017,-0.2310,-5.37,-12.62,2.74
38,102117660,-0.9004,-0.1987,-0.2295,-3.60,-12.56,2.80
39,102122657,-0.9019,-0.1953,-0.2349,-1.95,-12.44,3.17
40,102127658,-0.9033,-0.1968,-0.2334,-0.18,-12.26,3.29
41,102132658,-0.8989,-0.1968,-0.2290,1.28,-12.01,3.48
42,102137658,-0.9009,-0.1973,-0.2310,2.74,-12.07,3.66
43,102142658,-0.9072,-0.1978,-0.2285,4.21,-11.89,3.78
44,102147660,-0.9097,-0.1958,-0.2310,5.37,-11.59,4.02
45,102152658,-0.9136,-0.1997,-0.2290,6.59,-11.46,4.15
