# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,238492542,-0.5479,-0.8999,-0.2300,6.22,4.70,39.33
1,238497951,-0.5610,-0.8965,-0.2314,8.72,4.27,38.90
2,238502499,-0.5688,-0.8975,-0.2310,11.10,3.96,38.54
3,238507499,-0.5781,-0.8926,-0.2378,13.48,3.66,38.05
4,238512499,-0.5762,-0.8970,-0.2432,15.55,3.11,37.50
5,238517498,-0.5767,-0.8906,-0.2446,17.56,2.74,37.01
6,238522783,-0.5815,-0.8926,-0.2393,19.15,2.38,36.40
7,238527499,-0.5684,-0.8887,-0.2480,20.55,1.95,35.98
8,238532500,-0.5693,-0.8877,-0.2490,21.77,1.59,35.24
9,238538115,-0.5571,-0.8789,-0.2495,22.44,1.16,34.51
10,238542501,-0.5537,-0.8770,-0.2480,23.05,1.04,33.60
11,238547499,-0.5488,-0.8696,-0.2466,23.41,0.55,32.50
12,238552499,-0.5439,-0.8652,-0.2451,23.41,0.43,31.28
13,238557499,-0.5435,-0.8589,-0.2422,23.41,0.30,29.88
14,238562499,-0.5347,-0.8501,-0.2388,23.11,0.00,28.54
15,238567499,-0.5332,-0.8462,-0.2437,22.80,-0.06,27.13
16,238572499,-0.5288,-0.8423,-0.2446,22.26,-0.06,25.49
17,238577498,-0.5259,-0.8379,-0.2422,21.89,-0.24,24.09
18,238582635,-0.5205,-0.8335,-0.2451,21.22,-0.43,22.56
19,238587499,-0.5132,-0.8320,-0.2476,20.73,-0.49,21.46
20,238592498,-0.5078,-0.8374,-0.2446,19.76,-0.98,19.63
21,238597563,-0.5049,-0.8320,-0.2510,18.84,-1.28,18.23
22,238602497,-0.4990,-0.8325,-0.2485,17.93,-1.52,17.13
23,238607497,-0.4951,-0.8320,-0.2529,16.52,-1.95,15.49
24,238612497,-0.4941,-0.8306,-0.2544,15.49,-2.26,14.39
25,238617499,-0.4907,-0.8271,-0.2607,13.96,-2.87,12.74
26,238622501,-0.4922,-0.8276,-0.2720,12.80,-3.54,11.46
27,238627498,-0.4995,-0.8257,-0.2686,11.89,-4.02,10.43
28,238632499,-0.5005,-0.8232,-0.2769,10.79,-4.76,8.66
29,238637500,-0.5054,-0.8213,-0.2676,10.12,-5.37,7.32
30,238642499,-0.5151,-0.8193,-0.2759,9.76,-6.10,5.73
31,238647499,-0.5259,-0.8188,-0.2788,9.76,-6.77,4.15
32,238652500,-0.5366,-0.8193,-0.2886,9.82,-7.56,2.74
33,238657500,-0.5410,-0.8130,-0.2852,10.30,-8.29,1.04
34,238662649,-0.5508,-0.8140,-0.2988,10.91,-9.09,-0.37
35,238667499,-0.5557,-0.8125,-0.3003,11.40,-9.70,-1.59
36,238672499,-0.5688,-0.8115,-0.3071,12.50,-10.79,-3.41
37,238677498,-0.5728,-0.8086,-0.3022,13.23,-11.65,-5.00
38,238682499,-0.5757,-0.8042,-0.3042,13.84,-12.56,-6.46
39,238687499,-0.5815,-0.8013,-0.3174,14.27,-13.54,-7.93
40,238692655,-0.5806,-0.8013,-0.3218,14.33,-14.57,-9.27
41,238697499,-0.5825,-0.7983,-0.3179,14.33,-15.24,-10.55
42,238702501,-0.5815,-0.7920,-0.3169,13.72,-16.52,-12.07
43,238707499,-0.5835,-0.7900,-0.3188,12.68,-17.44,-13.29
44,238712499,-0.5801,-0.7900,-0.3110,11.71,-18.23,-14.33
45,238717499,-0.5820,-0.7837,-0.3159,9.88,-19.39,-15.79
46,238722499,-0.5786,-0.7783,-0.3159,8.29,-20.12,-16.77
47,238727499,-0.5762,-0.7739,-0.3135,5.24,-21.16,-18.17
48,238732504,-0.5708,-0.7734,-0.3096,2.44,-21.83,-19.33
49,238737586,-0.5659,-0.7661,-0.3164,-0.61,-22.80,-20.43
50,238742728,-0.5625,-0.7656,-0.3130,-4.02,-23.35,-21.59
51,238747500,-0.5605,-0.7554,-0.3042,-6.77,-24.09,-22.50
52,238752499,-0.5557,-0.7466,-0.3013,-10.24,-24.76,-23.60
53,238757499,-0.5527,-0.7461,-0.3042,-13.35,-25.43,-24.76
54,238762499,-0.5518,-0.7378,-0.3037,-17.20,-26.22,-26.04
55,238767499,-0.5493,-0.7373,-0.3008,-19.39,-26.83,-27.01
56,238772499,-0.5503,-0.7339,-0.3013,-22.50,-27.68,-28.29
57,238777499,-0.5527,-0.7290,-0.2969,-24.88,-28.23,-29.45
58,238782499,-0.5522,-0.7310,-0.2969,-26.52,-28.78,-30.24
59,238787863,-0.5518,-0.7334,-0.3008,-28.48,-29.76,-31.28
60,238792500,-0.5552,-0.7300,-0.3027,-29.82,-30.18,-31.95
61,238797501,-0.5522,-0.7280,-0.2988,-31.16,-30.98,-32.80
62,238802499,-0.5522,-0.7261,-0.3018,-32.50,-31.89,-33.90
63,238807499,-0.5542,-0.7251,-0.2988,-33.48,-32.62,-34.63
64,238812642,-0.5483,-0.7227,-0.2964,-34.94,-33.48,-35.67
65,238817499,-0.5454,-0.7246,-0.3022,-36.10,-34.09,-36.40
66,238822499,-0.5518,-0.7280,-0.3052,-37.50,-34.94,-37.32
67,238827498,-0.5518,-0.7300,-0.3052,-39.57,-35.73,-38.11
68,238832895,-0.5518,-0.7412,-0.3120,-42.50,-36.77,-39.21
69,238837500,-0.5518,-0.7520,-0.3003,-44.82,-37.44,-39.88
70,238842498,-0.5537,-0.7539,-0.3013,-47.99,-38.23,-40.79
71,238847702,-0.5620,-0.7539,-0.3008,-51.89,-38.96,-41.89
72,238852501,-0.5640,-0.7603,-0.3037,-54.39,-39.70,-42.62
73,238857956,-0.5693,-0.7739,-0.3091,-57.99,-40.37,-43.90
74,238862499,-0.5693,-0.7739,-0.3125,-60.06,-40.73,-44.70
75,238867499,-0.5776,-0.7861,-0.3110,-63.05,-41.10,-45.91
76,238872499,-0.5801,-0.7891,-0.3179,-64.63,-41.46,-46.71
77,238877499,-0.5884,-0.7949,-0.3145,-66.34,-41.71,-47.74
78,238882711,-0.5933,-0.8018,-0.3198,-68.05,-41.89,-48.78
79,238887501,-0.5972,-0.8022,-0.3198,-68.96,-41.83,-49.70
80,238892497,-0.5972,-0.8027,-0.3120,-69.94,-41.83,-50.73
81,238897499,-0.5977,-0.8066,-0.3140,-70.67,-41.89,-51.77
82,238902499,-0.6016,-0.8091,-0.3198,-71.34,-41.65,-52.80
83,238907498,-0.6001,-0.8066,-0.3193,-71.83,-41.52,-53.72
84,238912497,-0.5859,-0.8096,-0.3081,-72.56,-41.46,-54.94
85,238917499,-0.5825,-0.8193,-0.3179,-73.41,-40.85,-55.73
86,238922498,-0.6108,-0.8237,-0.3169,-74.27,-40.79,-56.65
87,238928184,-0.6318,-0.8193,-0.3223,-74.76,-40.37,-57.74
88,238932499,-0.6353,-0.8179,-0.3247,-74.88,-40.12,-58.48
89,238937499,-0.6143,-0.8140,-0.3154,-74.45,-39.63,-59.63
90,238942500,-0.6045,-0.8188,-0.3223,-73.90,-39.39,-60.43
91,238947498,-0.6021,-0.8228,-0.3169,-72.74,-38.84,-61.34
92,238952705,-0.5933,-0.8291,-0.3203,-71.04,-38.23,-62.32
93,238957499,-0.5972,-0.8398,-0.3179,-69.88,-37.87,-62.74
94,238962596,-0.5938,-0.8457,-0.3237,-67.87,-37.38,-63.35
95,238967930,-0.5908,-0.8525,-0.3188,-65.79,-36.83,-63.66
96,238972499,-0.5815,-0.8540,-0.3184,-64.02,-36.52,-64.09
97,238977499,-0.5781,-0.8589,-0.3154,-61.59,-36.10,-64.33
98,238982498,-0.5737,-0.8574,-0.3223,-58.17,-35.43,-64.82
99,238987499,-0.5737,-0.8608,-0.3237,-55.85,-35.00,-65.24
100,238992500,-0.5698,-0.8608,-0.3169,-52.62,-34.45,-65.91
101,238997904,-0.5537,-0.8677,-0.3296,-49.02,-33.72,-66.71
102,239002499,-0.5747,-0.8696,-0.3208,-46.59,-33.35,-67.26
103,239007499,-0.6064,-0.8677,-0.3359,-43.17,-32.80,-67.93
104,239012498,-0.5991,-0.8711,-0.3369,-39.57,-32.26,-68.66
105,239017501,-0.5654,-0.8760,-0.3247,-35.98,-31.65,-69.27
106,239022497,-0.5771,-0.8882,-0.3320,-32.32,-31.28,-69.94
107,239027501,-0.5874,-0.8901,-0.3418,-27.13,-30.73,-70.73
108,239032500,-0.5776,-0.8945,-0.3369,-24.82,-30.37,-71.10
109,239037498,-0.5596,-0.8921,-0.3398,-20.98,-30.12,-71.34
110,239042870,-0.5454,-0.8989,-0.3389,-16.34,-29.45,-71.95
111,239047499,-0.5337,-0.9033,-0.3442,-13.29,-29.09,-72.20
112,239052498,-0.5278,-0.9067,-0.3472,-9.51,-28.72,-72.56
113,239057502,-0.5195,-0.9121,-0.3525,-5.85,-28.29,-72.74
114,239062654,-0.5059,-0.9131,-0.3599,-1.52,-27.80,-72.93
115,239067499,-0.5024,-0.9126,-0.3657,1.46,-27.38,-73.11
116,239072502,-0.4922,-0.9194,-0.3667,5.55,-26.59,-73.48
117,239077501,-0.4824,-0.9175,-0.3730,8.11,-26.22,-73.72
118,239082500,-0.4736,-0.9243,-0.3774,10.98,-25.49,-74.15
119,239087498,-0.4609,-0.9287,-0.3853,13.66,-24.57,-74.63
120,239092746,-0.4556,-0.9307,-0.3911,16.16,-23.35,-75.43
121,239097499,-0.4517,-0.9292,-0.3950,17.68,-22.62,-75.98
122,239102499,-0.4453,-0.9351,-0.4087,19.15,-21.65,-76.59
123,239107499,-0.4448,-0.9380,-0.4111,20.61,-20.43,-77.44
124,239112499,-0.4380,-0.9409,-0.4282,22.26,-19.15,-78.23
125,239117500,-0.4346,-0.9370,-0.4321,23.11,-18.29,-78.90
126,239122499,-0.4336,-0.9399,-0.4404,24.39,-17.44,-79.63
127,239127499,-0.4351,-0.9375,-0.4385,25.49,-16.22,-80.61
128,239132669,-0.4302,-0.9346,-0.4468,26.65,-15.18,-81.71
129,239137499,-0.4277,-0.9341,-0.4629,27.56,-14.39,-82.56
130,239142499,-0.4277,-0.9346,-0.4609,28.48,-13.23,-83.66
131,239147499,-0.4292,-0.9351,-0.4575,29.33,-11.77,-85.06
132,239152499,-0.4316,-0.9346,-0.4595,29.57,-10.55,-85.91
133,239157499,-0.4272,-0.9365,-0.4614,29.88,-9.45,-87.07
134,239162617,-0.4136,-0.9380,-0.4658,29.63,-7.62,-88.41
135,239167743,-0.4092,-0.9414,-0.4629,29.02,-5.98,-89.45
136,239172500,-0.4048,-0.9399,-0.4717,28.23,-4.57,-90.30
137,239177499,-0.4058,-0.9468,-0.4727,26.40,-2.32,-91.52
138,239182499,-0.4058,-0.9478,-0.4761,24.82,-0.73,-92.38
139,239187499,-0.4043,-0.9492,-0.4829,22.38,1.28,-93.17
140,239192499,-0.4087,-0.9497,-0.4883,19.76,3.35,-94.21
141,239197503,-0.3984,-0.9521,-0.4917,16.89,5.43,-95.18
142,239202498,-0.4038,-0.9531,-0.5000,14.02,7.50,-95.98
143,239207497,-0.3999,-0.9521,-0.5132,11.22,9.76,-96.95
144,239212497,-0.3936,-0.9551,-0.5352,8.54,11.71,-97.87
145,239217501,-0.3862,-0.9604,-0.5347,6.04,13.78,-98.72
146,239222498,-0.3418,-0.9536,-0.5073,3.54,15.67,-99.57
147,239227788,-0.3535,-0.9673,-0.5459,0.43,18.23,-100.43
148,239232500,-0.3691,-0.9653,-0.5493,-1.34,20.00,-100.91
149,239237499,-0.3989,-0.9663,-0.5469,-2.87,21.95,-101.52
150,239242499,-0.4009,-0.9678,-0.5718,-3.72,24.21,-101.95
151,239247499,-0.4023,-0.9565,-0.5820,-3.84,26.59,-102.50
152,239252499,-0.3926,-0.9531,-0.5693,-3.17,28.29,-102.80
153,239257499,-0.3701,-0.9390,-0.5654,-1.95,30.79,-103.35
154,239262500,-0.3511,-0.9346,-0.5654,-0.85,32.56,-103.66
155,239267499,-0.3320,-0.9292,-0.5552,0.91,35.00,-103.96
156,239272561,-0.3149,-0.9219,-0.5479,2.87,37.32,-104.27
157,239277769,-0.2954,-0.9131,-0.5386,5.06,40.18,-104.63
158,239282499,-0.2896,-0.9033,-0.5513,6.71,42.07,-104.76
159,239287499,-0.2681,-0.8931,-0.5488,8.54,44.33,-104.88
160,239292498,-0.2480,-0.8901,-0.5493,10.06,46.65,-105.06
161,239297499,-0.2290,-0.8887,-0.5469,11.46,48.72,-105.00
162,239302498,-0.2163,-0.8887,-0.5527,12.32,50.79,-105.00
