# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,812563089,0.1299,-0.8691,0.5903,1.16,1.10,3.11
1,812568091,0.1284,-0.8608,0.5913,1.04,0.98,2.99
2,812573086,0.1299,-0.8643,0.5894,1.10,0.98,2.93
3,812578087,0.1304,-0.8647,0.5923,0.98,0.98,2.87
4,812583087,0.1323,-0.8677,0.5967,0.98,0.98,2.74
5,812588086,0.1357,-0.8652,0.5894,0.98,0.91,2.62
6,812593087,0.1348,-0.8662,0.5933,1.10,0.85,2.50
7,812598089,0.1333,-0.8672,0.5933,1.10,0.85,2.38
8,812603086,0.1294,-0.8638,0.5923,1.22,0.61,2.32
9,812608140,0.1274,-0.8633,0.5967,1.28,0.61,2.20
10,812613086,0.1250,-0.8652,0.5918,1.28,0.67,2.20
11,812618089,0.1279,-0.8667,0.5928,1.40,0.43,2.07
12,812623086,0.1230,-0.8647,0.5942,1.34,0.43,2.07
13,812628089,0.1211,-0.8672,0.5908,1.28,0.49,1.89
14,812633086,0.1245,-0.8633,0.5889,1.10,0.30,1.95
15,812638085,0.1255,-0.8726,0.5952,0.98,0.30,1.77
16,812643089,0.1270,-0.8745,0.5918,0.85,0.24,1.71
17,812648117,0.1250,-0.8760,0.5972,0.67,0.00,1.65
18,812653085,0.1265,-0.8735,0.6006,0.49,0.00,1.71
19,812658089,0.1299,-0.8770,0.5938,0.43,0.12,1.59
20,812663086,0.1318,-0.8770,0.5996,0.49,-0.12,1.65
21,812668087,0.1294,-0.8735,0.5894,0.43,-0.18,1.59
22,812673086,0.1279,-0.8760,0.5996,0.37,-0.18,1.65
23,812678085,0.1289,-0.8794,0.5918,0.55,-0.18,1.59
24,812683088,0.1289,-0.8843,0.5918,0.73,-0.30,1.52
25,812688625,0.1284,-0.8774,0.5942,0.85,-0.30,1.59
26,812693087,0.1265,-0.8745,0.5913,1.22,-0.43,1.65
27,812698088,0.1279,-0.8745,0.5977,1.40,-0.37,1.71
28,812703087,0.1245,-0.8755,0.5933,1.71,-0.18,1.65
29,812708085,0.1250,-0.8774,0.5947,2.01,-0.37,1.59
30,812713087,0.1294,-0.8784,0.6001,2.32,-0.49,1.65
