# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,82444843,0.7861,-0.5938,-0.0566,1.22,-0.06,0.30
1,82449847,0.7832,-0.5933,-0.0586,0.91,-0.18,0.30
2,82454843,0.7837,-0.5928,-0.0591,0.73,-0.24,0.30
3,82459842,0.7817,-0.5947,-0.0566,0.61,-0.43,0.12
4,82464843,0.7856,-0.5938,-0.0605,0.61,-0.30,0.06
5,82469844,0.7852,-0.5967,-0.0581,0.49,-0.43,0.06
6,82474957,0.7866,-0.5889,-0.0552,0.43,-0.55,-0.06
7,82479844,0.7871,-0.5908,-0.0547,0.37,-0.49,-0.18
8,82484843,0.7837,-0.5928,-0.0649,0.43,-0.55,-0.24
9,82489845,0.7822,-0.5923,-0.0542,0.43,-0.49,-0.24
10,82494842,0.7837,-0.5894,-0.0596,0.43,-0.55,-0.43
11,82499843,0.7827,-0.5938,-0.0586,0.49,-0.55,-0.49
12,82504841,0.7856,-0.5894,-0.0503,0.67,-0.55,-0.49
13,82509872,0.7847,-0.5889,-0.0522,0.85,-0.37,-0.61
14,82514842,0.7803,-0.5903,-0.0503,0.91,-0.49,-0.67
15,82519841,0.7866,-0.5894,-0.0513,1.10,-0.49,-0.73
16,82524845,0.7817,-0.5884,-0.0532,1.10,-0.49,-0.85
17,82529842,0.7871,-0.5859,-0.0532,1.28,-0.37,-0.98
18,82534843,0.7832,-0.5874,-0.0571,1.40,-0.43,-0.98
19,82539843,0.7866,-0.5874,-0.0566,1.40,-0.49,-1.10
20,82544841,0.7856,-0.5791,-0.0522,1.46,-0.55,-0.98
21,82549901,0.7886,-0.5820,-0.0537,1.46,-0.55,-1.10
