# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,80367982,-0.8887,0.4380,0.0928,1.52,0.24,-0.37
1,80372986,-0.8887,0.4385,0.0894,1.28,0.30,-0.43
2,80377981,-0.8877,0.4434,0.0986,1.10,0.30,-0.24
3,80382982,-0.8862,0.4375,0.0903,0.85,0.43,-0.30
4,80387981,-0.8882,0.4419,0.0908,0.67,0.49,-0.18
5,80392982,-0.8926,0.4404,0.0869,0.49,0.49,-0.18
6,80397980,-0.8877,0.4404,0.0962,0.49,0.61,-0.06
7,80402982,-0.8926,0.4409,0.0889,0.37,0.61,0.06
8,80407982,-0.8896,0.4404,0.0923,0.37,0.55,0.06
9,80412982,-0.8892,0.4395,0.0908,0.18,0.73,0.24
10,80417981,-0.8896,0.4409,0.0889,0.43,0.73,0.30
11,80422981,-0.8901,0.4419,0.0908,0.37,0.85,0.24
12,80427982,-0.8901,0.4434,0.0913,0.43,0.79,0.43
13,80432982,-0.8940,0.4438,0.0845,0.55,0.98,0.49
14,80437982,-0.8936,0.4458,0.0923,0.67,1.10,0.55
15,80442980,-0.8940,0.4429,0.0898,0.85,1.16,0.49
16,80447983,-0.8955,0.4424,0.0898,0.79,1.22,0.67
17,80452982,-0.8901,0.4419,0.0918,0.91,1.22,0.67
18,80457981,-0.8960,0.4448,0.0908,0.91,1.28,0.91
19,80462982,-0.8911,0.4443,0.0884,0.98,1.16,0.85
20,80467982,-0.8926,0.4390,0.0884,0.91,1.40,0.91
21,80472984,-0.8911,0.4375,0.0928,0.85,1.28,1.10
22,80477981,-0.8936,0.4404,0.0869,0.98,1.28,1.16
23,80482982,-0.8955,0.4390,0.0962,0.79,1.40,1.28
24,80487980,-0.8955,0.4399,0.0908,0.73,1.34,1.40
25,80493224,-0.8911,0.4424,0.0947,0.49,1.40,1.46
26,80497982,-0.8945,0.4375,0.0825,0.43,1.52,1.46
27,80502982,-0.8911,0.4399,0.0918,0.43,1.52,1.65
28,80508053,-0.8906,0.4424,0.0903,0.30,1.40,1.71
29,80512981,-0.8896,0.4365,0.0884,0.30,1.40,1.65
30,80517982,-0.8940,0.4390,0.0859,0.12,1.22,1.71
31,80523083,-0.8882,0.4390,0.0908,0.12,1.40,1.77
32,80527982,-0.8882,0.4385,0.0918,0.12,1.34,1.77
33,80533478,-0.8906,0.4370,0.0928,0.12,1.40,1.95
34,80537982,-0.8921,0.4321,0.0879,0.12,1.34,1.95
35,80542982,-0.8921,0.4370,0.0928,0.24,1.22,1.89
36,80547982,-0.8975,0.4351,0.0874,0.24,1.22,1.95
37,80552981,-0.8950,0.4355,0.0889,0.18,1.16,2.01
38,80557982,-0.8921,0.4355,0.0879,0.37,1.16,2.07
39,80562982,-0.8906,0.4292,0.0835,0.37,1.16,2.01
40,80567982,-0.8896,0.4316,0.0913,0.30,1.04,1.95
41,80572980,-0.8887,0.4312,0.0889,0.12,0.79,2.01
42,80577982,-0.8921,0.4302,0.0869,0.30,0.85,2.13
