# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,249243295,-0.0122,-1.0806,-0.1992,6.34,14.70,19.76
1,249248298,-0.0063,-1.0879,-0.2017,6.28,13.17,18.11
2,249253296,-0.0156,-1.0854,-0.1919,6.04,11.83,16.46
3,249258778,-0.0146,-1.0933,-0.2021,5.43,10.12,14.57
4,249263296,-0.0293,-1.0864,-0.2085,4.76,8.90,13.41
5,249268300,-0.0249,-1.0625,-0.1758,3.54,7.32,11.46
6,249273296,-0.0649,-1.0840,-0.2661,1.40,5.55,10.12
7,249278296,-0.0249,-1.0820,-0.1748,-0.73,4.09,9.27
8,249283297,0.0449,-1.0405,-0.1299,-2.62,3.17,7.32
9,249288493,0.0171,-1.0342,-0.1772,-4.02,2.56,5.18
10,249293294,-0.0361,-1.0176,-0.2080,-5.30,1.34,3.17
11,249298294,-0.0342,-1.0078,-0.2114,-5.79,0.24,1.16
12,249303294,-0.0259,-1.0142,-0.2002,-5.67,-0.85,-0.79
13,249308294,-0.0044,-1.0244,-0.1982,-5.30,-1.65,-2.68
14,249313695,-0.0205,-1.0239,-0.2153,-4.70,-2.62,-4.70
15,249318296,-0.0488,-1.0488,-0.2246,-4.02,-3.41,-6.04
16,249323296,-0.0557,-1.0459,-0.2148,-3.23,-4.09,-7.74
17,249328297,-0.0254,-1.0254,-0.2285,-2.20,-4.70,-9.33
18,249333296,-0.0449,-1.0215,-0.2393,-1.16,-5.49,-10.91
19,249338296,-0.0337,-1.0098,-0.2373,-0.37,-6.22,-12.44
20,249343395,-0.0425,-1.0137,-0.2471,0.43,-6.77,-14.09
21,249348296,-0.0332,-1.0166,-0.2466,0.67,-7.26,-15.18
22,249353296,-0.0459,-1.0190,-0.2500,0.91,-7.62,-16.46
23,249358294,-0.0400,-1.0205,-0.2520,0.79,-7.99,-17.62
24,249363296,-0.0410,-1.0107,-0.2500,0.37,-8.48,-19.02
25,249368296,-0.0513,-1.0103,-0.2529,-0.06,-8.78,-19.82
26,249373712,-0.0459,-1.0020,-0.2563,-0.79,-9.15,-20.98
27,249378296,-0.0312,-0.9893,-0.2661,-1.52,-9.21,-21.89
28,249383295,-0.0498,-0.9863,-0.2661,-2.56,-9.51,-22.93
29,249388295,-0.0317,-0.9756,-0.2603,-3.35,-9.88,-23.84
30,249393294,-0.0425,-0.9697,-0.2686,-4.02,-9.94,-24.76
31,249398294,-0.0215,-0.9663,-0.2686,-4.51,-10.06,-25.49
32,249403294,-0.0352,-0.9624,-0.2715,-4.94,-10.24,-26.28
33,249408295,-0.0078,-0.9482,-0.2803,-5.06,-10.61,-27.01
34,249413295,-0.0308,-0.9502,-0.2842,-5.49,-10.73,-27.62
35,249418294,-0.0059,-0.9346,-0.2866,-5.43,-10.91,-28.35
36,249423294,-0.0254,-0.9336,-0.2900,-5.37,-11.22,-28.90
