# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,164934787,0.1421,-0.8687,-0.2749,20.00,4.15,6.22
1,164939789,0.1372,-0.8706,-0.2808,21.65,4.51,6.77
2,164944786,0.1348,-0.8745,-0.2729,23.05,4.63,7.26
3,164949787,0.1318,-0.8706,-0.2705,24.09,4.82,7.74
4,164954785,0.1318,-0.8750,-0.2720,24.76,5.00,8.17
5,164959787,0.1279,-0.8745,-0.2788,25.18,5.06,8.60
6,164964786,0.1226,-0.8735,-0.2646,25.30,5.49,8.96
7,164969789,0.1230,-0.8711,-0.2671,25.06,5.67,9.33
8,164974785,0.1182,-0.8682,-0.2681,24.39,5.98,9.63
9,164979785,0.1196,-0.8662,-0.2651,23.66,6.28,9.82
10,164984787,0.1177,-0.8672,-0.2637,22.74,6.65,10.06
11,164989786,0.1167,-0.8691,-0.2607,21.89,6.89,10.24
12,164994789,0.1167,-0.8662,-0.2583,21.04,7.32,10.43
13,164999785,0.1191,-0.8662,-0.2593,20.43,7.56,10.67
14,165004787,0.1123,-0.8730,-0.2559,19.88,7.99,10.91
15,165009787,0.1060,-0.8706,-0.2544,19.57,8.35,11.04
16,165014787,0.1074,-0.8711,-0.2490,19.45,8.72,11.40
17,165019785,0.1045,-0.8730,-0.2466,19.63,9.09,11.46
18,165024789,0.1001,-0.8755,-0.2485,19.94,9.45,11.89
19,165029785,0.1016,-0.8794,-0.2490,20.37,9.82,12.01
20,165034787,0.0991,-0.8813,-0.2456,21.22,10.12,12.32
21,165039789,0.1011,-0.8804,-0.2441,22.20,10.61,12.62
22,165044786,0.0981,-0.8799,-0.2407,23.35,10.98,12.87
23,165049785,0.1055,-0.8813,-0.2412,24.63,11.52,13.11
24,165054785,0.1113,-0.8779,-0.2393,25.85,11.95,13.48
25,165059785,0.1167,-0.8760,-0.2329,27.26,12.44,13.72
26,165064789,0.1265,-0.8770,-0.2354,28.66,12.80,13.96
27,165069786,0.1313,-0.8765,-0.2358,30.06,13.17,14.21
28,165074789,0.1367,-0.8779,-0.2412,31.59,13.60,14.57
29,165080163,0.1475,-0.8799,-0.2383,32.99,13.96,14.88
30,165084787,0.1523,-0.8794,-0.2344,34.33,14.27,15.18
31,165089869,0.1548,-0.8838,-0.2402,35.30,14.63,15.55
32,165094788,0.1606,-0.8843,-0.2314,36.28,14.94,15.85
33,165099787,0.1631,-0.8882,-0.2363,36.83,15.18,16.34
34,165104787,0.1611,-0.8945,-0.2324,37.07,15.49,16.71
35,165109786,0.1626,-0.8965,-0.2280,37.01,15.79,16.95
36,165114787,0.1626,-0.8975,-0.2290,36.77,16.10,17.26
37,165120227,0.1582,-0.8999,-0.2197,36.16,16.28,17.62
38,165124788,0.1597,-0.8999,-0.2251,35.43,16.59,17.80
39,165129787,0.1597,-0.9043,-0.2192,34.57,16.77,18.11
40,165134787,0.1582,-0.9028,-0.2173,33.54,17.20,18.41
41,165139788,0.1621,-0.9067,-0.2192,32.68,17.38,18.60
42,165144787,0.1665,-0.9082,-0.2188,31.71,17.68,18.90
43,165149788,0.1665,-0.9141,-0.2183,30.98,17.74,18.96
44,165154787,0.1636,-0.9121,-0.2100,30.18,18.17,19.33
45,165159785,0.1641,-0.9146,-0.2114,29.51,18.29,19.39
46,165164789,0.1660,-0.9175,-0.2119,28.90,18.48,19.57
