# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,48452588,-0.7651,-0.4404,-0.2729,-3.66,31.77,43.60
1,48457590,-0.7603,-0.4409,-0.2710,-1.40,32.44,44.21
2,48462588,-0.7563,-0.4355,-0.2690,0.55,33.29,44.82
3,48467589,-0.7720,-0.4399,-0.2739,2.32,33.90,45.49
4,48472588,-0.7778,-0.4453,-0.2837,3.84,34.63,46.04
5,48477592,-0.7910,-0.4468,-0.2778,5.30,35.18,46.46
6,48482590,-0.7886,-0.4502,-0.2847,6.65,35.79,46.89
7,48487588,-0.7886,-0.4468,-0.2856,7.80,36.59,47.26
8,48492591,-0.7886,-0.4497,-0.2905,8.78,37.20,47.62
9,48497588,-0.7964,-0.4526,-0.2983,9.76,37.80,47.87
10,48502588,-0.7979,-0.4487,-0.3008,10.61,38.17,48.17
11,48507592,-0.8062,-0.4468,-0.3110,11.10,38.78,48.35
12,48512589,-0.8101,-0.4512,-0.3130,11.77,39.15,48.48
13,48517627,-0.8115,-0.4561,-0.3096,12.07,39.70,48.60
14,48522588,-0.8149,-0.4600,-0.3110,12.20,40.24,48.66
15,48527592,-0.8135,-0.4561,-0.3184,12.26,40.79,48.78
16,48533153,-0.8115,-0.4570,-0.3247,12.26,41.46,48.78
17,48537588,-0.8120,-0.4609,-0.3140,12.13,41.89,48.78
18,48542590,-0.8140,-0.4600,-0.3232,12.26,42.38,48.96
19,48547593,-0.8140,-0.4619,-0.3267,12.20,43.05,48.78
20,48552588,-0.8135,-0.4663,-0.3315,12.32,43.54,48.96
21,48557588,-0.8149,-0.4717,-0.3374,12.44,43.96,48.96
22,48562588,-0.8125,-0.4790,-0.3525,12.62,44.39,48.96
23,48567590,-0.8188,-0.4976,-0.3662,12.80,44.63,49.21
24,48572588,-0.8179,-0.5093,-0.3838,13.35,44.94,49.57
25,48577588,-0.8228,-0.5122,-0.3960,14.15,45.00,49.88
26,48582661,-0.8247,-0.5225,-0.4033,15.61,45.00,50.37
27,48587589,-0.8320,-0.5278,-0.4209,16.77,44.94,50.67
28,48592588,-0.8501,-0.5386,-0.4434,19.21,45.06,51.28
29,48597589,-0.8691,-0.5420,-0.4517,21.40,44.57,51.65
30,48602588,-0.8955,-0.5352,-0.4746,24.51,44.45,52.13
31,48607738,-0.9341,-0.5327,-0.4917,29.15,44.27,52.50
32,48612588,-0.9619,-0.5254,-0.4976,32.80,44.21,52.62
33,48617742,-0.9893,-0.5112,-0.5024,37.80,44.21,52.62
34,48622590,-1.0000,-0.5010,-0.5122,43.54,44.39,52.32
35,48627588,-1.0063,-0.4907,-0.5195,49.33,44.45,52.01
36,48632591,-1.0024,-0.4795,-0.5200,55.61,44.70,51.71
37,48637588,-0.9907,-0.4697,-0.5132,62.13,45.06,51.04
38,48642600,-0.9678,-0.4697,-0.5112,68.54,45.49,50.43
39,48647588,-0.9351,-0.4658,-0.5107,74.70,45.98,49.76
40,48652590,-0.9053,-0.4692,-0.5073,80.37,46.46,49.09
41,48657592,-0.8760,-0.4712,-0.4956,85.61,47.13,48.41
42,48662590,-0.8433,-0.4692,-0.4888,90.24,47.68,47.80
43,48668833,-0.7964,-0.4653,-0.4775,95.73,48.54,46.95
44,48672592,-0.7788,-0.4580,-0.4658,97.87,48.96,46.46
45,48677588,-0.7515,-0.4492,-0.4580,100.98,49.70,45.73
46,48682589,-0.7251,-0.4375,-0.4502,103.54,50.49,44.94
47,48687653,-0.6934,-0.4282,-0.4360,105.91,51.28,43.90
48,48692588,-0.6670,-0.4175,-0.4395,107.68,52.32,42.87
49,48697591,-0.6494,-0.4111,-0.4287,108.17,52.62,42.44
50,48702589,-0.6255,-0.4014,-0.4189,108.41,53.17,41.34
51,48707592,-0.5938,-0.4004,-0.4199,107.56,53.66,40.24
52,48712591,-0.5757,-0.3931,-0.4165,106.40,53.96,39.57
53,48717588,-0.5513,-0.3945,-0.4155,103.96,54.33,38.66
54,48722588,-0.5332,-0.4009,-0.4121,100.30,54.33,37.80
55,48727588,-0.5171,-0.4023,-0.4131,95.67,54.51,37.26
56,48732588,-0.4990,-0.4067,-0.4097,89.82,54.33,36.71
57,48737588,-0.4863,-0.4170,-0.4102,82.68,53.96,36.16
58,48742588,-0.4829,-0.4248,-0.4131,74.33,53.54,36.04
59,48747588,-0.4829,-0.4429,-0.4214,64.76,52.93,36.04
60,48752588,-0.4863,-0.4517,-0.4233,54.39,52.20,36.10
61,48757588,-0.4971,-0.4609,-0.4316,42.99,51.22,36.34
62,48762588,-0.5142,-0.4707,-0.4424,31.22,50.18,36.65
63,48767590,-0.5273,-0.4761,-0.4458,19.15,49.02,37.13
64,48772588,-0.5483,-0.4829,-0.4565,7.01,47.68,37.56
65,48777622,-0.5708,-0.4824,-0.4565,-7.07,45.85,38.41
