# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,295710442,-0.9150,0.3335,-0.0117,-7.44,12.74,7.93
1,295715446,-0.9272,0.3379,-0.0088,-9.02,12.87,8.35
2,295720441,-0.9370,0.3428,-0.0156,-10.55,13.23,8.60
3,295725442,-0.9497,0.3511,-0.0161,-12.01,13.35,9.15
4,295730440,-0.9546,0.3564,-0.0220,-13.29,13.60,9.82
5,295735442,-0.9531,0.3550,-0.0220,-14.45,13.72,10.49
6,295740441,-0.9561,0.3618,-0.0249,-15.61,13.84,11.28
7,295745442,-0.9551,0.3633,-0.0273,-16.34,13.96,12.38
8,295750440,-0.9575,0.3682,-0.0283,-16.89,14.15,13.17
9,295755442,-0.9556,0.3745,-0.0342,-17.50,14.39,14.70
10,295760441,-0.9556,0.3721,-0.0347,-17.80,14.63,15.67
11,295765442,-0.9619,0.3789,-0.0391,-18.11,14.76,17.44
12,295770441,-0.9678,0.3813,-0.0288,-18.23,15.00,18.66
13,295775440,-0.9712,0.3823,-0.0430,-18.48,15.12,20.24
14,295780444,-0.9775,0.3896,-0.0425,-18.41,15.30,22.07
15,295785442,-0.9814,0.3931,-0.0493,-18.29,15.37,23.48
16,295790441,-0.9854,0.4004,-0.0479,-18.11,15.49,25.18
17,295795444,-0.9946,0.4062,-0.0469,-17.74,15.49,26.95
18,295800440,-0.9932,0.4155,-0.0464,-17.26,15.73,28.60
19,295805442,-0.9927,0.4209,-0.0527,-16.65,15.79,30.30
20,295810442,-0.9927,0.4272,-0.0454,-15.79,16.04,31.77
21,295815442,-0.9941,0.4385,-0.0537,-14.88,16.10,33.35
22,295820440,-0.9951,0.4429,-0.0498,-13.96,16.22,34.94
23,295825442,-0.9980,0.4565,-0.0552,-12.93,16.46,36.34
24,295830441,-0.9980,0.4648,-0.0547,-11.59,16.52,37.87
25,295835442,-0.9971,0.4678,-0.0552,-10.06,16.77,39.33
26,295840440,-0.9995,0.4766,-0.0640,-8.35,17.01,40.73
27,295845444,-1.0010,0.4810,-0.0566,-6.34,17.26,42.07
28,295850441,-1.0068,0.4878,-0.0630,-4.09,17.38,43.48
29,295855442,-1.0054,0.4941,-0.0645,-1.40,17.62,45.00
30,295860440,-1.0117,0.5005,-0.0586,1.34,17.99,46.34
31,295865442,-1.0132,0.5083,-0.0591,4.33,18.05,47.80
32,295870440,-1.0151,0.5142,-0.0693,7.56,18.17,49.21
33,295875441,-1.0117,0.5225,-0.0679,10.73,18.23,50.49
34,295880442,-1.0088,0.5366,-0.0693,15.00,18.60,51.95
35,295885489,-1.0068,0.5425,-0.0693,17.62,18.54,52.93
36,295890444,-0.9985,0.5532,-0.0752,21.22,18.66,53.84
37,295895442,-0.9985,0.5728,-0.0796,24.51,18.84,54.51
38,295900441,-0.9941,0.5889,-0.0767,27.80,18.90,55.30
39,295905442,-1.0000,0.6011,-0.0845,31.04,19.02,55.67
40,295910441,-1.0063,0.6152,-0.1030,34.09,19.02,56.34
41,295915442,-1.0088,0.6265,-0.1094,36.83,19.09,56.77
42,295920441,-1.0132,0.6440,-0.1201,39.39,19.09,57.26
43,295925442,-1.0127,0.6479,-0.1372,41.71,18.84,57.68
44,295930442,-1.0151,0.6582,-0.1426,44.02,18.66,58.35
45,295935440,-1.0176,0.6699,-0.1528,46.04,18.54,59.09
46,295940442,-1.0239,0.6826,-0.1587,48.23,18.54,59.88
47,295945442,-1.0264,0.6880,-0.1729,50.49,18.72,61.16
48,295950442,-1.0347,0.6943,-0.1841,52.68,19.09,62.50
49,295955441,-1.0322,0.7114,-0.1836,54.76,19.45,63.96
50,295960443,-1.0293,0.7251,-0.1943,56.52,20.24,65.43
51,295965442,-1.0215,0.7363,-0.1934,58.29,21.10,66.89
52,295970442,-1.0151,0.7534,-0.1997,59.94,22.38,68.60
53,295975441,-1.0029,0.7700,-0.2173,61.22,23.66,69.94
54,295980442,-0.9971,0.7881,-0.2314,62.32,25.24,71.46
55,295985629,-1.0005,0.7969,-0.2437,63.23,26.83,73.05
56,295990442,-0.9956,0.8101,-0.2612,64.15,28.41,74.63
57,295995444,-1.0015,0.8237,-0.2812,65.06,30.24,76.40
58,296000441,-1.0024,0.8320,-0.2930,65.79,32.07,78.29
59,296005442,-0.9985,0.8398,-0.3076,66.77,34.09,80.55
60,296010441,-1.0000,0.8433,-0.3184,67.99,36.34,82.93
61,296015444,-1.0039,0.8535,-0.3325,69.27,38.54,86.16
62,296020441,-1.0049,0.8540,-0.3418,70.73,41.10,88.17
63,296025748,-1.0000,0.8613,-0.3594,72.01,44.27,91.22
64,296030442,-0.9927,0.8862,-0.3760,72.80,46.46,93.48
65,296035442,-0.9854,0.8877,-0.3862,73.90,49.02,96.40
66,296040443,-0.9800,0.8989,-0.3940,74.94,52.13,99.02
67,296045441,-0.9692,0.9131,-0.4189,75.73,55.18,101.77
68,296050442,-0.9712,0.9346,-0.4380,76.46,58.41,104.39
69,296055442,-0.9785,0.9429,-0.4585,76.83,61.65,107.01
70,296060442,-0.9927,0.9624,-0.4814,76.77,65.06,109.39
71,296065443,-1.0039,0.9795,-0.5190,76.52,68.54,112.07
72,296070442,-1.0205,0.9893,-0.5396,75.98,72.07,114.76
73,296075441,-1.0278,0.9990,-0.5669,75.12,75.98,117.68
74,296080442,-1.0337,1.0151,-0.5825,73.78,79.94,120.49
75,296085441,-1.0386,1.0151,-0.6021,72.26,84.09,123.48
76,296090443,-1.0454,1.0166,-0.6045,70.73,86.89,126.52
77,296095442,-1.0459,1.0190,-0.6187,68.72,92.13,129.45
78,296100441,-1.0439,1.0215,-0.6294,66.40,96.52,132.32
79,296105442,-1.0415,1.0161,-0.6348,63.78,100.91,135.00
80,296110441,-1.0381,1.0137,-0.6475,60.61,104.88,137.44
81,296115442,-1.0337,1.0122,-0.6504,57.07,108.96,139.76
82,296120442,-1.0317,1.0029,-0.6641,52.56,112.62,141.59
83,296125444,-1.0317,0.9966,-0.6675,47.80,116.04,143.23
84,296130441,-1.0259,0.9971,-0.6738,42.74,118.96,144.70
85,296135442,-1.0220,0.9917,-0.6802,37.13,121.71,145.98
86,296140441,-1.0171,0.9902,-0.6816,31.28,124.02,146.89
87,296145440,-1.0151,0.9810,-0.6895,25.24,126.04,147.68
88,296150444,-1.0020,0.9795,-0.7036,18.90,127.74,148.23
89,296155442,-0.9966,0.9810,-0.7100,12.50,128.90,148.66
90,296160442,-0.9937,0.9731,-0.7153,5.98,130.00,149.02
91,296165441,-0.9834,0.9688,-0.7222,-0.30,130.98,149.39
92,296170442,-0.9722,0.9590,-0.7261,-6.28,131.46,149.63
