# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,151043262,-0.8794,-0.3325,-0.2168,-15.98,-9.94,-14.21
1,151048576,-0.8774,-0.3335,-0.2295,-15.98,-9.88,-15.00
2,151053732,-0.8779,-0.3296,-0.2275,-16.10,-10.12,-15.98
3,151058261,-0.8784,-0.3276,-0.2261,-16.10,-10.06,-16.52
4,151063262,-0.8774,-0.3242,-0.2261,-16.22,-10.00,-17.32
5,151068261,-0.8740,-0.3223,-0.2212,-16.22,-10.06,-18.05
6,151073262,-0.8789,-0.3208,-0.2168,-16.34,-10.00,-18.66
7,151078545,-0.8696,-0.3198,-0.2158,-16.46,-10.00,-19.39
8,151083262,-0.8672,-0.3228,-0.2144,-16.46,-9.82,-19.94
9,151088262,-0.8647,-0.3193,-0.2236,-16.52,-9.88,-20.55
10,151093262,-0.8623,-0.3149,-0.2266,-16.65,-9.82,-21.22
11,151098260,-0.8594,-0.3145,-0.2241,-16.77,-9.70,-21.71
12,151103260,-0.8608,-0.3159,-0.2183,-16.83,-9.70,-22.07
13,151108260,-0.8574,-0.3179,-0.2197,-16.83,-9.33,-22.50
14,151113458,-0.8599,-0.3154,-0.2168,-17.07,-9.33,-22.87
15,151118262,-0.8652,-0.3145,-0.2188,-17.26,-9.27,-23.17
16,151123262,-0.8677,-0.3120,-0.2178,-17.26,-9.15,-23.54
17,151128332,-0.8696,-0.3149,-0.2104,-17.50,-8.90,-23.78
18,151133261,-0.8770,-0.3164,-0.2197,-17.56,-8.78,-24.15
19,151138262,-0.8760,-0.3164,-0.2173,-17.74,-8.60,-24.21
20,151143262,-0.8779,-0.3130,-0.2158,-18.11,-8.48,-24.51
21,151148566,-0.8809,-0.3120,-0.2178,-18.35,-8.17,-24.57
22,151153265,-0.8809,-0.3145,-0.2217,-18.54,-8.05,-24.94
23,151158262,-0.8843,-0.3135,-0.2202,-18.78,-7.87,-24.88
24,151163262,-0.8853,-0.3125,-0.2231,-18.84,-7.62,-25.06
25,151168264,-0.8877,-0.3110,-0.2217,-19.02,-7.62,-25.06
26,151173263,-0.8901,-0.3154,-0.2222,-19.02,-7.26,-25.00
27,151178262,-0.8867,-0.3115,-0.2285,-19.02,-7.20,-25.00
28,151183262,-0.8877,-0.3115,-0.2246,-18.90,-7.01,-24.88
29,151188716,-0.8882,-0.3091,-0.2207,-18.84,-6.83,-24.88
30,151193262,-0.8877,-0.3115,-0.2251,-18.72,-6.65,-24.88
31,151198318,-0.8896,-0.3066,-0.2251,-18.41,-6.46,-24.57
32,151203261,-0.8945,-0.3081,-0.2246,-18.23,-6.28,-24.45
33,151208260,-0.8877,-0.3032,-0.2261,-17.93,-6.16,-24.27
34,151213260,-0.8882,-0.3086,-0.2246,-17.50,-5.98,-24.15
35,151218260,-0.8877,-0.3022,-0.2212,-17.20,-5.91,-24.02
36,151223264,-0.8843,-0.3057,-0.2251,-16.77,-5.85,-23.78
37,151228262,-0.8823,-0.3018,-0.2217,-16.34,-5.73,-23.66
38,151233262,-0.8809,-0.2998,-0.2280,-15.85,-5.61,-23.48
39,151238262,-0.8838,-0.3003,-0.2266,-15.43,-5.61,-23.29
40,151243261,-0.8760,-0.2969,-0.2246,-14.76,-5.67,-23.23
41,151248264,-0.8750,-0.2935,-0.2285,-14.15,-5.49,-22.99
42,151253262,-0.8735,-0.2905,-0.2295,-13.48,-5.43,-22.87
43,151258285,-0.8677,-0.2910,-0.2339,-12.93,-5.49,-22.68
44,151263262,-0.8691,-0.2925,-0.2290,-12.38,-5.55,-22.62
45,151268262,-0.8721,-0.2896,-0.2275,-11.83,-5.55,-22.50
46,151273262,-0.8721,-0.2861,-0.2305,-11.28,-5.55,-22.38
47,151278748,-0.8706,-0.2842,-0.2300,-10.79,-5.55,-22.20
48,151283262,-0.8716,-0.2842,-0.2310,-10.43,-5.67,-22.13
49,151288263,-0.8730,-0.2798,-0.2300,-10.00,-5.67,-21.89
50,151293287,-0.8677,-0.2803,-0.2334,-9.70,-5.73,-21.89
51,151298263,-0.8726,-0.2817,-0.2314,-9.45,-5.61,-21.83
52,151303262,-0.8750,-0.2803,-0.2344,-9.15,-5.67,-21.71
53,151308263,-0.8750,-0.2817,-0.2271,-8.96,-5.55,-21.65
54,151313260,-0.8774,-0.2803,-0.2339,-8.78,-5.49,-21.65
55,151318262,-0.8779,-0.2783,-0.2329,-8.54,-5.43,-21.46
56,151323264,-0.8813,-0.2773,-0.2310,-8.60,-5.37,-21.52
57,151328261,-0.8809,-0.2769,-0.2329,-8.35,-5.30,-21.34
58,151333262,-0.8799,-0.2778,-0.2285,-8.29,-5.18,-21.16
59,151338262,-0.8750,-0.2788,-0.2344,-8.23,-5.06,-21.10
