# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,105438089,-0.8823,0.3921,0.0483,-14.76,9.51,2.01
1,105442985,-0.8799,0.3906,0.0498,-13.72,8.90,1.59
2,105447981,-0.8770,0.3901,0.0469,-12.50,8.17,0.98
3,105452980,-0.8784,0.3940,0.0420,-11.40,7.56,0.49
4,105457980,-0.8804,0.3984,0.0420,-10.24,6.83,0.12
5,105462980,-0.8770,0.3955,0.0371,-9.15,6.16,-0.30
6,105467982,-0.8779,0.4028,0.0352,-7.99,5.30,-0.67
7,105472983,-0.8789,0.3965,0.0371,-6.89,4.45,-1.04
8,105477982,-0.8755,0.3984,0.0352,-5.85,3.90,-1.40
9,105482982,-0.8770,0.4043,0.0347,-4.88,3.05,-1.71
10,105487980,-0.8730,0.4028,0.0288,-3.72,2.32,-1.89
11,105493486,-0.8740,0.4033,0.0278,-2.68,1.34,-2.07
12,105497982,-0.8687,0.4048,0.0308,-1.77,0.67,-2.26
13,105502982,-0.8662,0.4038,0.0273,-0.73,0.00,-2.44
14,105507982,-0.8711,0.4062,0.0254,0.18,-0.91,-2.44
15,105512981,-0.8677,0.4062,0.0288,1.16,-1.65,-2.50
16,105517980,-0.8647,0.4116,0.0200,2.13,-2.32,-2.50
17,105522982,-0.8687,0.4087,0.0244,2.99,-3.11,-2.74
18,105527980,-0.8716,0.4131,0.0303,3.90,-3.72,-2.74
19,105532980,-0.8765,0.4199,0.0278,4.94,-4.63,-2.80
20,105537981,-0.8726,0.4155,0.0259,5.61,-5.24,-2.87
21,105542982,-0.8765,0.4175,0.0249,6.52,-5.91,-2.93
22,105547980,-0.8740,0.4209,0.0234,7.13,-6.52,-2.99
23,105552980,-0.8760,0.4233,0.0298,7.93,-7.20,-3.11
24,105557982,-0.8809,0.4248,0.0259,8.60,-7.68,-3.17
25,105562980,-0.8818,0.4292,0.0283,9.21,-8.29,-3.29
