# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,96289787,0.6909,-0.7134,0.0586,5.55,2.56,-3.23
1,96294961,0.6914,-0.7173,0.0605,5.18,2.56,-3.41
2,96299847,0.6963,-0.7144,0.0532,5.06,2.26,-3.54
3,96304786,0.6929,-0.7168,0.0532,4.94,2.07,-3.72
4,96309787,0.6987,-0.7158,0.0557,4.76,1.95,-3.84
5,96314788,0.7012,-0.7144,0.0610,4.70,2.01,-3.78
6,96319787,0.7026,-0.7144,0.0532,4.70,1.89,-3.78
7,96324786,0.7051,-0.7158,0.0513,4.63,2.01,-3.78
8,96329787,0.7051,-0.7109,0.0542,4.51,1.89,-3.66
9,96334787,0.7051,-0.7114,0.0503,4.63,1.95,-3.72
10,96339787,0.7021,-0.7056,0.0498,4.57,2.07,-3.54
11,96344785,0.7070,-0.7065,0.0430,4.63,2.01,-3.48
12,96350362,0.7056,-0.7075,0.0435,4.51,2.13,-3.23
13,96354788,0.7061,-0.6987,0.0439,4.51,2.20,-3.23
14,96359787,0.7046,-0.6982,0.0405,4.51,2.32,-2.99
15,96364786,0.7041,-0.6992,0.0415,4.45,2.32,-2.87
16,96369787,0.7056,-0.6934,0.0464,4.33,2.32,-2.68
17,96374787,0.7065,-0.6914,0.0488,4.27,2.44,-2.50
18,96379787,0.7075,-0.6885,0.0459,3.90,2.44,-2.38
19,96384786,0.7070,-0.6851,0.0366,3.78,2.74,-2.07
20,96389787,0.7046,-0.6831,0.0391,3.54,2.87,-1.83
21,96394785,0.7085,-0.6826,0.0405,3.29,2.87,-1.52
22,96399786,0.7070,-0.6792,0.0347,3.11,3.11,-1.28
23,96404787,0.7119,-0.6807,0.0386,2.62,2.99,-0.79
24,96409787,0.7100,-0.6816,0.0415,2.44,3.29,-0.55
25,96415298,0.7129,-0.6753,0.0361,2.01,3.17,-0.12
26,96419789,0.7114,-0.6753,0.0396,1.77,3.41,0.43
27,96424787,0.7139,-0.6753,0.0371,1.52,3.54,0.79
28,96429788,0.7144,-0.6724,0.0371,1.10,3.48,1.34
29,96434785,0.7109,-0.6733,0.0327,0.85,3.66,1.71
30,96439786,0.7124,-0.6733,0.0381,0.55,3.60,2.38
31,96444788,0.7065,-0.6699,0.0327,0.24,3.66,2.87
32,96449996,0.7007,-0.6689,0.0293,-0.06,3.60,3.29
33,96454787,0.7046,-0.6636,0.0273,-0.55,3.48,3.72
34,96459788,0.6997,-0.6597,0.0234,-0.91,3.23,4.27
35,96464789,0.6973,-0.6519,0.0288,-1.40,2.99,4.82
36,96469785,0.6914,-0.6558,0.0244,-1.71,2.93,5.37
37,96474787,0.6860,-0.6553,0.0278,-2.01,2.62,5.98
38,96479786,0.6855,-0.6489,0.0210,-2.50,2.38,6.40
39,96484787,0.6875,-0.6431,0.0200,-2.80,2.07,7.01
40,96489785,0.6895,-0.6440,0.0117,-3.11,1.59,7.50
41,96494811,0.6890,-0.6450,0.0200,-3.54,1.52,8.11
42,96499787,0.6865,-0.6489,0.0195,-3.66,1.10,8.72
43,96504786,0.6851,-0.6470,0.0254,-4.09,0.61,9.33
44,96509785,0.6909,-0.6509,0.0137,-4.27,0.06,9.94
45,96514787,0.6851,-0.6514,0.0122,-4.45,-0.06,10.67
46,96519788,0.6865,-0.6553,0.0166,-4.63,-0.49,11.40
47,96524787,0.6880,-0.6587,0.0093,-4.82,-1.10,12.07
48,96530076,0.6895,-0.6626,0.0049,-4.76,-1.65,12.80
49,96534788,0.6934,-0.6729,0.0146,-4.63,-1.89,13.60
50,96539787,0.6943,-0.6807,0.0107,-4.45,-2.38,14.57
51,96544786,0.6938,-0.6851,0.0098,-4.57,-2.74,15.49
52,96549787,0.6953,-0.6890,0.0029,-4.76,-3.05,16.28
53,96554788,0.6875,-0.6885,0.0059,-5.12,-3.54,17.38
54,96559787,0.6899,-0.6909,-0.0010,-5.55,-3.96,17.99
55,96565014,0.6914,-0.6997,0.0073,-6.59,-4.27,19.15
56,96569788,0.6914,-0.7100,0.0117,-7.32,-4.70,19.94
57,96574787,0.6909,-0.7183,0.0142,-8.48,-4.88,20.85
58,96579787,0.6953,-0.7183,0.0171,-9.76,-5.12,21.71
59,96584786,0.6929,-0.7261,0.0127,-11.22,-5.37,22.62
60,96589787,0.6943,-0.7290,0.0151,-12.56,-5.79,23.41
61,96594787,0.6914,-0.7314,0.0103,-13.84,-5.98,24.21
62,96599787,0.6851,-0.7324,0.0024,-15.00,-6.40,25.06
63,96604786,0.6802,-0.7402,0.0029,-16.28,-6.77,25.61
64,96609819,0.6802,-0.7495,-0.0024,-17.38,-7.07,26.40
65,96614787,0.6782,-0.7554,-0.0034,-18.29,-7.56,27.01
66,96619788,0.6768,-0.7607,-0.0044,-19.09,-8.17,27.62
67,96624786,0.6753,-0.7676,-0.0054,-19.57,-8.60,28.29
68,96629787,0.6772,-0.7739,-0.0049,-19.94,-8.96,28.84
69,96634787,0.6714,-0.7793,-0.0049,-20.37,-9.39,29.45
70,96639787,0.6636,-0.7856,-0.0117,-20.61,-9.82,30.00
71,96644786,0.6592,-0.7856,-0.0093,-20.98,-10.24,30.43
72,96649787,0.6509,-0.7939,-0.0137,-21.22,-10.79,30.85
73,96654814,0.6465,-0.7949,-0.0166,-21.65,-11.22,31.22
74,96659787,0.6382,-0.8008,-0.0190,-22.07,-11.59,31.59
75,96664788,0.6338,-0.8013,-0.0186,-22.56,-12.07,31.83
76,96669787,0.6279,-0.8032,-0.0205,-23.17,-12.56,32.13
77,96674786,0.6250,-0.8052,-0.0200,-23.96,-13.11,32.26
78,96679787,0.6216,-0.8110,-0.0195,-24.82,-13.35,32.38
79,96684787,0.6226,-0.8174,-0.0151,-25.73,-13.78,32.32
80,96689787,0.6187,-0.8208,-0.0166,-26.77,-14.09,32.32
81,96694786,0.6182,-0.8232,-0.0059,-27.80,-14.33,32.32
82,96700426,0.6206,-0.8188,-0.0073,-29.15,-14.57,32.13
83,96704790,0.6172,-0.8242,-0.0063,-30.12,-14.63,31.95
84,96709786,0.6099,-0.8208,-0.0015,-31.22,-14.70,31.71
85,96714785,0.6084,-0.8193,0.0024,-32.50,-14.63,31.34
86,96719867,0.6084,-0.8154,0.0000,-33.78,-14.63,30.73
87,96724787,0.6021,-0.8164,-0.0020,-34.88,-14.39,30.12
88,96729787,0.5986,-0.8164,-0.0044,-35.98,-14.21,29.45
89,96734787,0.5942,-0.8159,-0.0049,-36.83,-14.09,28.66
90,96739786,0.5884,-0.8223,-0.0015,-37.68,-14.02,27.74
91,96744787,0.5845,-0.8179,-0.0078,-38.17,-13.72,27.13
92,96749786,0.5850,-0.8208,-0.0098,-38.60,-13.60,26.34
93,96754785,0.5825,-0.8213,-0.0107,-38.84,-13.48,25.67
94,96759785,0.5767,-0.8198,-0.0059,-39.09,-13.23,25.06
95,96764891,0.5786,-0.8174,-0.0151,-39.09,-12.93,24.33
96,96769788,0.5747,-0.8154,-0.0132,-39.02,-12.44,23.66
97,96774787,0.5723,-0.8130,-0.0166,-38.90,-12.32,23.05
98,96779787,0.5737,-0.8149,-0.0142,-38.48,-12.01,22.50
99,96784787,0.5713,-0.8164,-0.0220,-37.93,-11.77,21.77
100,96789787,0.5698,-0.8198,-0.0195,-37.13,-11.28,21.04
101,96794787,0.5698,-0.8252,-0.0195,-36.22,-11.04,20.55
102,96799788,0.5708,-0.8271,-0.0156,-35.37,-10.61,19.94
103,96804785,0.5747,-0.8340,-0.0190,-34.09,-10.30,19.39
104,96809788,0.5776,-0.8364,-0.0264,-32.80,-9.88,18.90
105,96814786,0.5728,-0.8384,-0.0254,-31.65,-9.39,18.54
106,96819785,0.5806,-0.8354,-0.0225,-30.37,-8.84,18.11
107,96824787,0.5771,-0.8354,-0.0234,-29.33,-8.29,17.68
108,96829787,0.5767,-0.8364,-0.0225,-28.23,-7.80,17.20
109,96834787,0.5732,-0.8311,-0.0244,-27.32,-7.32,16.65
110,96839786,0.5728,-0.8325,-0.0273,-26.59,-6.71,16.28
111,96844919,0.5737,-0.8262,-0.0220,-25.79,-6.22,15.79
112,96849788,0.5723,-0.8223,-0.0293,-25.06,-5.55,15.18
113,96854786,0.5669,-0.8213,-0.0249,-24.45,-4.88,14.70
114,96859785,0.5674,-0.8140,-0.0322,-24.02,-4.09,14.09
115,96865270,0.5610,-0.8115,-0.0361,-23.35,-3.41,13.23
116,96869788,0.5571,-0.8076,-0.0293,-22.87,-2.99,12.68
117,96874786,0.5542,-0.8086,-0.0283,-22.38,-2.26,12.01
118,96879931,0.5586,-0.8037,-0.0371,-22.13,-1.65,11.28
119,96884789,0.5605,-0.8037,-0.0425,-21.59,-0.91,10.61
120,96889786,0.5547,-0.8047,-0.0425,-21.04,-0.43,9.94
121,96894787,0.5581,-0.8013,-0.0381,-20.73,0.18,9.21
122,96899787,0.5596,-0.8013,-0.0366,-20.18,0.91,8.54
123,96904787,0.5615,-0.8003,-0.0376,-19.57,1.71,7.87
124,96909787,0.5630,-0.8042,-0.0425,-18.96,2.38,7.26
125,96914785,0.5674,-0.8013,-0.0430,-18.54,3.17,6.59
126,96919785,0.5630,-0.8027,-0.0483,-17.87,3.78,6.10
127,96924787,0.5708,-0.8018,-0.0498,-17.26,4.39,5.43
128,96929788,0.5693,-0.8047,-0.0464,-16.71,5.00,4.82
129,96934787,0.5747,-0.7988,-0.0435,-16.16,5.61,4.21
130,96939788,0.5635,-0.8105,-0.0703,-15.61,6.40,3.48
131,96945164,0.5557,-0.8120,-0.0776,-15.55,6.83,3.17
132,96949788,0.5757,-0.7954,-0.0649,-15.79,7.32,2.74
133,96954786,0.5859,-0.7744,-0.0327,-15.98,7.74,2.07
134,96959785,0.5977,-0.7603,-0.0244,-15.98,8.78,1.22
135,96964787,0.6099,-0.7607,-0.0259,-15.85,9.51,0.37
136,96969788,0.6021,-0.7720,-0.0366,-15.67,10.43,-0.43
137,96974787,0.5947,-0.7832,-0.0415,-15.55,11.04,-1.16
138,96979787,0.5957,-0.7871,-0.0552,-15.24,11.65,-1.71
139,96984787,0.6016,-0.7803,-0.0610,-14.45,12.01,-2.13
140,96989788,0.6035,-0.7754,-0.0596,-13.48,12.56,-2.74
141,96994785,0.6030,-0.7744,-0.0596,-12.26,13.11,-3.29
