# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,226305442,-1.1445,1.3584,0.4692,-55.24,-16.77,142.32
1,226310444,-1.1538,1.3711,0.4604,-53.41,-19.27,148.11
2,226315442,-1.1719,1.3921,0.4858,-50.30,-21.65,153.84
3,226320442,-1.1924,1.4185,0.4937,-46.10,-24.09,159.33
4,226325442,-1.2100,1.4341,0.5132,-41.46,-26.65,164.76
5,226330441,-1.2280,1.4448,0.5332,-36.71,-29.02,169.82
6,226335442,-1.2432,1.4512,0.5508,-32.80,-31.28,175.00
7,226340442,-1.2456,1.4600,0.5571,-29.88,-33.54,179.88
8,226345442,-1.2427,1.4692,0.5732,-28.41,-35.85,184.70
9,226350440,-1.2427,1.4697,0.5869,-28.48,-38.11,189.27
10,226355442,-1.2393,1.4717,0.5889,-30.00,-40.67,193.84
11,226360443,-1.2349,1.4785,0.6016,-32.32,-43.17,198.41
12,226365442,-1.2383,1.4854,0.6030,-35.24,-45.79,202.68
13,226370441,-1.2461,1.4995,0.6104,-38.72,-48.60,206.95
14,226375443,-1.2524,1.5142,0.6235,-42.38,-51.65,211.04
15,226380442,-1.2695,1.5322,0.6392,-46.59,-54.76,214.88
16,226385442,-1.3018,1.5347,0.6475,-51.22,-57.87,218.72
17,226390441,-1.3257,1.5483,0.6538,-56.46,-60.98,222.50
18,226395442,-1.3438,1.5620,0.6743,-61.95,-64.02,226.10
19,226400442,-1.3442,1.5708,0.6870,-67.93,-66.95,229.33
20,226405442,-1.3438,1.5747,0.7026,-74.39,-69.70,232.38
21,226410441,-1.3530,1.5776,0.7104,-81.95,-72.32,235.24
22,226415442,-1.3477,1.5742,0.7114,-90.61,-74.94,237.80
23,226420442,-1.3276,1.5703,0.7183,-99.88,-77.80,240.12
24,226425442,-1.3105,1.5537,0.7134,-108.48,-80.67,242.44
25,226430441,-1.3042,1.5557,0.7119,-115.43,-83.72,244.63
26,226435442,-1.2939,1.5576,0.7080,-120.43,-87.13,246.65
27,226440442,-1.2803,1.5635,0.7188,-124.02,-90.43,248.29
28,226445442,-1.2715,1.5571,0.7202,-126.28,-93.84,249.70
29,226450442,-1.2935,1.5742,0.7271,-127.80,-97.13,250.91
30,226455443,-1.2837,1.5815,0.7246,-128.90,-100.67,251.71
31,226460442,-1.2646,1.5918,0.7329,-130.06,-103.90,252.50
32,226465442,-1.2544,1.6108,0.7549,-131.89,-106.71,252.87
33,226470443,-1.2568,1.6182,0.7549,-135.18,-109.51,252.99
34,226475443,-1.2510,1.6289,0.7593,-140.43,-112.20,253.05
35,226480442,-1.2407,1.6313,0.7607,-147.74,-114.63,252.99
36,226485441,-1.2393,1.6440,0.7529,-157.56,-117.01,252.87
37,226490442,-1.2310,1.6450,0.7466,-169.21,-119.27,252.56
38,226495442,-1.2080,1.6440,0.7544,-182.13,-121.46,252.20
39,226500443,-1.1909,1.6265,0.7637,-194.70,-123.35,252.20
40,226505444,-1.2061,1.6133,0.7617,-204.94,-125.55,252.38
41,226510442,-1.2148,1.6055,0.7515,-212.07,-127.80,252.93
42,226515441,-1.2007,1.5913,0.7407,-216.04,-130.67,253.66
43,226520442,-1.1851,1.5835,0.7383,-217.50,-133.78,254.70
44,226525441,-1.1636,1.5771,0.7407,-217.20,-137.07,255.37
45,226530442,-1.1655,1.5776,0.7593,-215.30,-140.37,256.04
46,226535442,-1.1655,1.5771,0.7764,-213.17,-143.41,256.77
47,226540442,-1.1338,1.5693,0.7666,-211.22,-146.65,257.38
48,226545442,-1.1060,1.5654,0.7729,-210.00,-149.76,257.68
49,226550441,-1.0962,1.5557,0.7729,-209.45,-152.93,257.87
50,226555472,-1.0835,1.5381,0.7549,-210.12,-156.10,257.99
51,226560445,-1.0615,1.5200,0.7461,-212.07,-159.45,257.87
52,226565442,-1.0308,1.5020,0.7495,-214.94,-162.80,257.62
53,226570442,-0.9961,1.4707,0.7441,-217.99,-166.10,257.01
54,226575442,-0.9746,1.4575,0.7422,-220.61,-169.39,256.22
55,226580442,-0.9526,1.4370,0.7368,-222.32,-172.68,255.18
56,226585442,-0.9253,1.4204,0.7319,-222.99,-176.34,254.15
57,226590442,-0.9072,1.4185,0.7334,-222.93,-180.06,252.68
58,226595443,-0.8931,1.4106,0.7324,-222.62,-183.96,251.28
59,226600442,-0.8770,1.3804,0.7368,-222.68,-187.93,249.76
60,226605442,-0.8560,1.3608,0.7344,-223.35,-192.44,248.41
61,226610442,-0.8423,1.3438,0.7295,-224.57,-197.13,247.01
62,226615443,-0.8354,1.3208,0.7173,-225.98,-201.89,245.73
63,226620442,-0.8271,1.3071,0.7275,-226.95,-206.77,244.45
64,226625442,-0.8262,1.2871,0.7236,-227.01,-211.59,243.35
65,226630442,-0.8101,1.2554,0.7158,-226.34,-216.52,242.20
66,226635442,-0.7969,1.2305,0.7007,-224.51,-221.46,241.34
67,226640442,-0.7900,1.2119,0.6704,-221.52,-226.34,240.24
68,226645442,-0.7798,1.2012,0.6577,-217.26,-231.34,239.09
69,226650441,-0.7603,1.1797,0.6357,-211.46,-236.28,238.11
70,226655441,-0.7500,1.1558,0.6118,-204.02,-241.04,236.95
71,226660517,-0.7344,1.1265,0.6035,-195.18,-245.67,236.10
72,226665442,-0.7173,1.0908,0.5752,-185.24,-250.24,235.67
73,226670443,-0.7124,1.0576,0.5469,-174.02,-254.57,235.61
74,226675442,-0.7173,1.0391,0.5283,-161.71,-258.78,235.61
75,226680442,-0.7100,1.0039,0.5112,-148.35,-262.68,236.22
76,226685442,-0.7090,0.9697,0.4990,-134.33,-266.28,237.20
77,226690442,-0.7080,0.9434,0.4766,-122.99,-268.78,238.23
78,226695442,-0.7134,0.9033,0.4478,-106.28,-272.38,240.24
79,226700661,-0.7085,0.8716,0.4307,-93.05,-274.88,242.20
80,226705443,-0.7061,0.8501,0.4214,-83.17,-276.77,244.09
81,226710442,-0.7065,0.8159,0.4048,-71.52,-278.90,246.46
82,226715442,-0.7021,0.7925,0.3853,-60.98,-280.61,249.02
83,226720440,-0.6899,0.7510,0.3628,-49.51,-282.20,252.26
84,226725443,-0.6841,0.7271,0.3457,-42.32,-283.11,254.57
85,226730441,-0.6743,0.6870,0.3320,-34.09,-284.21,257.44
86,226735442,-0.6680,0.6465,0.3066,-26.34,-285.00,260.49
87,226740444,-0.6514,0.6118,0.2871,-18.66,-285.49,263.78
88,226745441,-0.6396,0.5767,0.2681,-11.10,-285.85,267.26
89,226750442,-0.6274,0.5356,0.2524,-3.54,-285.73,270.73
90,226755441,-0.6201,0.4980,0.2285,4.09,-285.30,274.45
91,226760440,-0.6138,0.4521,0.2075,11.77,-284.76,278.35
92,226765442,-0.6079,0.4141,0.1870,19.57,-283.96,282.20
93,226770443,-0.6006,0.3740,0.1631,27.20,-283.17,286.34
94,226775442,-0.6006,0.3335,0.1475,35.30,-282.20,290.24
95,226780442,-0.5981,0.3047,0.1235,43.84,-280.73,294.51
96,226785443,-0.6011,0.2700,0.0947,54.45,-278.78,299.45
97,226790442,-0.6128,0.2432,0.0859,61.77,-277.26,303.11
98,226795441,-0.6162,0.2056,0.0669,71.34,-275.18,307.50
99,226800440,-0.6211,0.1748,0.0483,81.52,-272.80,312.26
100,226805442,-0.6299,0.1450,0.0259,92.13,-270.18,317.13
101,226810624,-0.6621,0.1191,-0.0015,105.30,-266.71,323.60
102,226815442,-0.6768,0.0908,-0.0186,114.33,-264.21,328.29
103,226820442,-0.6758,0.0513,-0.0522,126.34,-260.79,334.39
104,226825442,-0.6860,0.0142,-0.0718,138.35,-257.32,340.85
105,226830442,-0.6543,-0.0405,-0.0898,150.43,-253.35,347.68
106,226835442,-0.6636,-0.0020,-0.1323,161.71,-248.90,354.82
107,226840442,-0.7383,-0.0547,-0.1431,172.44,-244.15,361.95
108,226845442,-0.7637,-0.0913,-0.1436,182.99,-238.54,369.15
109,226850442,-0.7959,-0.1411,-0.1572,193.17,-232.13,376.34
110,226855442,-0.9106,-0.1982,-0.1948,202.13,-225.06,383.35
111,226860442,-0.8193,-0.0962,-0.0830,209.51,-216.77,389.82
112,226865443,-0.6777,-0.1294,-0.1309,216.04,-207.50,394.94
113,226870442,-0.5786,-0.2534,-0.1392,221.59,-197.99,400.24
114,226875442,-0.5981,-0.3110,-0.1494,225.00,-188.11,406.16
115,226880442,-0.6729,-0.3237,-0.2012,225.91,-178.60,411.77
116,226885442,-0.7705,-0.3198,-0.2124,224.63,-168.96,416.40
117,226890442,-0.8110,-0.3198,-0.2148,221.65,-158.96,420.24
118,226895442,-0.7896,-0.3462,-0.1992,217.38,-149.09,423.17
119,226900442,-0.7939,-0.3789,-0.2026,212.13,-138.72,425.67
120,226905442,-0.8257,-0.4038,-0.2129,205.73,-128.41,427.62
121,226910442,-0.8521,-0.4146,-0.2041,198.41,-118.41,428.90
122,226915442,-0.8799,-0.4268,-0.2129,190.73,-108.72,429.45
123,226920442,-0.9106,-0.4336,-0.2197,182.68,-99.45,429.45
124,226925443,-0.9360,-0.4517,-0.2090,174.70,-90.67,428.84
