# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,35915440,0.6255,-0.7314,0.3555,9.15,-5.49,-1.04
1,35920442,0.6201,-0.7305,0.3574,9.09,-5.24,-1.10
2,35925498,0.6230,-0.7319,0.3579,9.21,-4.94,-1.28
3,35930442,0.6216,-0.7354,0.3608,9.21,-4.63,-1.52
4,35935441,0.6226,-0.7290,0.3613,9.21,-4.33,-1.77
5,35940981,0.6201,-0.7334,0.3667,9.09,-4.15,-1.95
6,35945444,0.6250,-0.7334,0.3647,8.90,-4.02,-2.13
7,35950442,0.6255,-0.7319,0.3701,8.90,-3.66,-2.32
8,35955442,0.6240,-0.7329,0.3633,8.60,-3.35,-2.56
9,35960442,0.6255,-0.7310,0.3667,8.35,-3.23,-2.87
10,35965443,0.6265,-0.7261,0.3687,7.99,-3.05,-2.93
11,35970442,0.6245,-0.7280,0.3735,7.74,-2.74,-3.17
12,35975442,0.6245,-0.7271,0.3770,7.20,-2.62,-3.48
13,35980440,0.6255,-0.7275,0.3765,6.77,-2.62,-3.72
14,35985441,0.6284,-0.7266,0.3706,6.28,-2.26,-3.96
15,35990542,0.6274,-0.7256,0.3735,5.91,-2.20,-4.21
16,35995442,0.6294,-0.7271,0.3750,5.49,-2.07,-4.45
17,36000442,0.6299,-0.7305,0.3735,5.06,-1.95,-4.70
18,36005441,0.6323,-0.7280,0.3779,4.76,-1.95,-4.88
19,36010442,0.6362,-0.7251,0.3794,4.63,-2.07,-5.12
20,36015441,0.6353,-0.7217,0.3794,4.39,-1.89,-5.24
21,36020442,0.6367,-0.7227,0.3779,4.15,-2.20,-5.49
22,36025441,0.6382,-0.7227,0.3823,4.15,-2.20,-5.49
23,36030442,0.6367,-0.7188,0.3828,4.02,-2.20,-5.67
24,36035442,0.6411,-0.7183,0.3833,3.78,-2.07,-5.98
25,36040442,0.6382,-0.7212,0.3735,3.72,-2.13,-6.10
26,36045441,0.6348,-0.7163,0.3843,3.72,-2.07,-6.28
27,36050442,0.6353,-0.7139,0.3794,3.48,-2.07,-6.28
