# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,79712498,-0.4805,0.5601,0.7598,50.98,-24.33,11.65
1,79717500,-0.4893,0.5483,0.7656,49.09,-22.68,13.17
2,79722499,-0.4863,0.5615,0.7539,46.04,-20.43,14.82
3,79727497,-0.4829,0.5562,0.7554,43.60,-19.02,16.04
4,79732498,-0.4727,0.5781,0.7349,40.37,-17.56,17.32
5,79737832,-0.4697,0.5601,0.7432,36.59,-15.79,18.41
6,79742497,-0.4717,0.5674,0.7524,34.57,-14.33,19.21
7,79747498,-0.4761,0.5522,0.7524,31.83,-12.68,20.43
8,79752499,-0.4858,0.5430,0.7412,29.33,-10.98,21.77
9,79757497,-0.4976,0.5405,0.7471,26.71,-9.09,23.17
10,79762501,-0.4966,0.5366,0.7544,23.29,-6.77,25.06
11,79767499,-0.4980,0.5317,0.7437,20.55,-5.06,26.16
12,79772497,-0.4937,0.5361,0.7285,16.83,-3.29,27.56
13,79777498,-0.4854,0.5327,0.7319,12.20,-0.85,29.15
14,79782499,-0.4878,0.5244,0.7417,8.72,0.91,30.24
15,79787862,-0.4858,0.5239,0.7363,3.48,3.23,31.77
16,79792497,-0.4795,0.5249,0.7271,-0.06,4.82,32.62
17,79797499,-0.4795,0.5215,0.7251,-5.37,7.38,33.78
18,79802497,-0.4824,0.5244,0.7368,-8.54,8.96,34.57
19,79807501,-0.4844,0.5195,0.7363,-13.35,11.22,35.55
20,79812499,-0.4780,0.5239,0.7295,-16.16,12.56,35.98
21,79817903,-0.4834,0.5273,0.7368,-20.18,14.63,36.59
22,79822497,-0.4810,0.5303,0.7417,-22.62,16.10,36.77
23,79827499,-0.4795,0.5312,0.7334,-25.12,17.62,37.13
24,79832499,-0.4780,0.5269,0.7344,-27.20,19.02,37.20
25,79837497,-0.4814,0.5234,0.7388,-28.72,20.06,37.32
26,79842497,-0.4785,0.5190,0.7441,-29.88,21.40,37.26
27,79847499,-0.4854,0.5244,0.7397,-30.55,22.32,37.13
28,79852497,-0.4810,0.5190,0.7471,-30.73,23.29,36.89
29,79857499,-0.4780,0.5171,0.7520,-30.55,23.90,36.71
