# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,381251984,-0.7031,-0.6494,-0.0840,-28.96,-28.48,-10.91
1,381256989,-0.7056,-0.6519,-0.0820,-28.54,-28.17,-10.61
2,381261984,-0.7031,-0.6504,-0.0859,-28.17,-27.68,-10.18
3,381266983,-0.6987,-0.6504,-0.0845,-27.68,-27.38,-9.76
4,381271984,-0.7002,-0.6479,-0.0835,-27.20,-26.89,-9.45
5,381276983,-0.6895,-0.6484,-0.0859,-26.46,-26.65,-9.09
6,381281984,-0.6914,-0.6465,-0.0830,-25.91,-26.34,-8.60
7,381286984,-0.6885,-0.6460,-0.0806,-24.94,-26.04,-8.05
8,381291986,-0.6875,-0.6479,-0.0830,-24.21,-25.67,-7.56
9,381296984,-0.6831,-0.6479,-0.0854,-23.29,-25.37,-6.89
10,381301984,-0.6846,-0.6455,-0.0864,-22.44,-25.24,-6.34
11,381306984,-0.6855,-0.6499,-0.0903,-21.46,-25.00,-5.67
12,381311984,-0.6802,-0.6479,-0.0845,-20.43,-24.70,-5.00
13,381316984,-0.6792,-0.6484,-0.0845,-19.39,-24.45,-4.33
14,381321984,-0.6772,-0.6470,-0.0923,-18.23,-24.33,-3.66
15,381326984,-0.6753,-0.6484,-0.0894,-17.07,-24.15,-2.99
16,381331984,-0.6787,-0.6475,-0.0933,-15.91,-23.90,-2.32
17,381336984,-0.6851,-0.6440,-0.0884,-14.76,-23.72,-1.46
18,381341984,-0.6816,-0.6470,-0.0869,-13.60,-23.35,-0.91
19,381347476,-0.6802,-0.6514,-0.0898,-12.38,-23.29,-0.12
20,381351984,-0.6821,-0.6460,-0.0894,-11.34,-22.99,0.55
21,381356984,-0.6860,-0.6465,-0.0898,-10.06,-22.80,1.34
22,381361984,-0.6836,-0.6475,-0.0962,-9.02,-22.56,2.07
23,381366986,-0.6802,-0.6421,-0.0928,-8.05,-22.32,2.74
24,381371984,-0.6797,-0.6450,-0.0972,-7.07,-22.26,3.60
25,381376984,-0.6841,-0.6514,-0.0923,-6.16,-21.77,4.21
26,381381984,-0.6831,-0.6465,-0.0850,-5.30,-21.59,5.06
27,381386984,-0.6782,-0.6499,-0.0898,-4.57,-21.40,5.67
28,381391984,-0.6772,-0.6436,-0.0913,-3.84,-21.04,6.46
29,381396986,-0.6792,-0.6450,-0.0908,-3.23,-20.85,7.07
30,381401984,-0.6787,-0.6460,-0.0923,-2.50,-20.61,7.62
31,381406984,-0.6777,-0.6499,-0.0923,-1.95,-20.37,8.29
32,381411984,-0.6772,-0.6489,-0.0913,-1.46,-20.06,8.96
33,381416983,-0.6792,-0.6475,-0.0903,-1.10,-19.76,9.57
34,381421984,-0.6816,-0.6479,-0.0903,-0.61,-19.39,10.12
35,381426984,-0.6758,-0.6484,-0.0967,-0.30,-19.21,10.61
36,381431983,-0.6738,-0.6509,-0.0898,0.24,-18.96,11.10
37,381436986,-0.6768,-0.6475,-0.0898,0.43,-18.54,11.59
38,381441984,-0.6772,-0.6494,-0.0977,0.67,-18.23,12.01
39,381446984,-0.6807,-0.6470,-0.0962,0.98,-17.74,12.32
40,381451984,-0.6812,-0.6460,-0.0967,1.10,-17.50,12.68
41,381456984,-0.6787,-0.6533,-0.0972,1.40,-17.01,12.99
42,381461984,-0.6812,-0.6494,-0.0947,1.28,-16.46,13.17
43,381466984,-0.6875,-0.6523,-0.0957,1.40,-15.98,13.41
44,381471984,-0.6875,-0.6572,-0.0938,1.34,-15.43,13.60
45,381476984,-0.6870,-0.6538,-0.0957,1.34,-14.88,13.78
46,381481984,-0.6982,-0.6616,-0.0908,1.04,-14.33,13.84
47,381486984,-0.6992,-0.6587,-0.0947,0.98,-13.60,13.96
48,381491983,-0.7007,-0.6646,-0.0903,0.73,-12.99,14.09
49,381496982,-0.6973,-0.6611,-0.0913,0.55,-12.44,14.09
50,381501982,-0.7017,-0.6685,-0.0869,0.18,-11.59,14.21
51,381506982,-0.7061,-0.6655,-0.0913,0.00,-10.98,14.09
52,381512253,-0.7056,-0.6680,-0.0894,-0.12,-10.24,14.15
53,381516983,-0.7012,-0.6719,-0.0874,-0.24,-9.57,14.02
54,381521984,-0.7002,-0.6704,-0.0889,-0.18,-9.02,13.90
55,381526982,-0.6992,-0.6724,-0.0864,0.00,-8.48,13.78
56,381531986,-0.7017,-0.6724,-0.0859,0.06,-7.93,13.60
57,381536988,-0.6997,-0.6719,-0.0806,0.43,-7.26,13.29
58,381541984,-0.6948,-0.6709,-0.0811,0.61,-6.95,13.11
59,381546984,-0.6943,-0.6743,-0.0835,0.91,-6.40,12.87
60,381551984,-0.6938,-0.6758,-0.0776,0.98,-5.91,12.50
61,381556984,-0.6968,-0.6782,-0.0801,1.10,-5.18,12.13
62,381561984,-0.6929,-0.6729,-0.0776,1.22,-4.82,11.95
63,381566984,-0.6997,-0.6733,-0.0771,1.22,-4.45,11.71
64,381571984,-0.7031,-0.6743,-0.0757,1.28,-4.21,11.40
65,381576984,-0.7021,-0.6768,-0.0742,1.28,-3.72,11.04
66,381581984,-0.7085,-0.6777,-0.0693,1.16,-3.23,10.73
67,381586984,-0.7061,-0.6782,-0.0698,0.98,-3.05,10.37
68,381591987,-0.7061,-0.6802,-0.0664,0.67,-2.74,10.12
69,381596983,-0.7100,-0.6821,-0.0693,0.37,-2.38,9.94
70,381601984,-0.7104,-0.6855,-0.0684,0.06,-2.01,9.63
71,381606986,-0.7095,-0.6831,-0.0625,-0.37,-1.77,9.45
72,381611983,-0.7134,-0.6860,-0.0703,-0.73,-1.46,9.15
73,381616984,-0.7153,-0.6836,-0.0649,-1.16,-1.10,9.02
74,381621982,-0.7192,-0.6836,-0.0640,-1.40,-0.98,8.72
75,381626984,-0.7197,-0.6816,-0.0620,-1.77,-0.49,8.48
76,381631986,-0.7173,-0.6831,-0.0605,-2.13,-0.37,8.17
77,381636983,-0.7197,-0.6816,-0.0605,-2.44,-0.06,7.99
78,381642302,-0.7183,-0.6841,-0.0566,-2.74,0.12,7.62
79,381646984,-0.7202,-0.6787,-0.0610,-2.74,0.24,7.32
80,381651988,-0.7212,-0.6831,-0.0645,-2.87,0.55,6.95
81,381656984,-0.7227,-0.6812,-0.0664,-2.74,0.73,6.71
82,381662251,-0.7227,-0.6802,-0.0625,-2.87,0.85,6.46
83,381666984,-0.7241,-0.6841,-0.0630,-2.93,1.16,6.22
84,381671983,-0.7290,-0.6841,-0.0615,-2.93,1.40,5.91
85,381677170,-0.7314,-0.6826,-0.0615,-2.87,1.40,5.55
