# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,139315442,0.3413,0.9209,0.4351,8.96,6.28,25.98
1,139320445,0.3477,0.9146,0.4253,8.84,5.30,26.16
2,139325442,0.3481,0.9170,0.4233,8.72,4.45,26.28
3,139330442,0.3521,0.9219,0.4233,8.35,3.66,26.46
4,139335440,0.3618,0.9194,0.4224,8.17,2.68,26.52
5,139340442,0.3579,0.9258,0.4180,7.87,1.65,26.46
6,139345441,0.3594,0.9233,0.4214,7.87,0.85,26.40
7,139350442,0.3584,0.9258,0.4253,7.68,0.12,26.40
8,139355440,0.3608,0.9258,0.4214,7.44,-0.61,26.28
9,139360442,0.3628,0.9224,0.4214,7.38,-1.46,26.10
10,139365498,0.3652,0.9185,0.4165,7.32,-2.01,25.98
11,139370440,0.3638,0.9209,0.4209,7.20,-2.74,25.79
12,139375442,0.3643,0.9229,0.4204,6.89,-3.23,25.43
13,139380442,0.3711,0.9277,0.4146,6.65,-3.90,25.06
14,139385442,0.3701,0.9268,0.4053,6.52,-4.45,24.82
15,139390441,0.3735,0.9243,0.3955,6.22,-4.88,24.39
16,139395443,0.3730,0.9243,0.3955,6.04,-5.73,24.02
17,139400440,0.3774,0.9248,0.3955,5.61,-6.16,23.54
18,139405442,0.3784,0.9238,0.3896,5.30,-6.77,23.23
19,139410441,0.3804,0.9243,0.3936,4.88,-7.32,22.68
20,139415440,0.3857,0.9209,0.3906,4.39,-7.99,22.50
21,139420442,0.3862,0.9219,0.3804,3.84,-8.41,21.95
22,139425442,0.3833,0.9199,0.3740,3.35,-8.90,21.46
23,139430442,0.3843,0.9194,0.3745,2.74,-9.33,21.10
24,139435440,0.3818,0.9204,0.3691,2.26,-9.70,20.73
25,139440442,0.3813,0.9199,0.3643,1.71,-10.37,20.24
26,139445442,0.3848,0.9229,0.3638,1.28,-10.79,19.88
27,139450442,0.3789,0.9209,0.3623,0.85,-11.34,19.39
28,139455440,0.3818,0.9258,0.3564,0.49,-11.71,18.90
29,139460442,0.3794,0.9253,0.3569,0.24,-12.20,18.41
30,139465441,0.3774,0.9248,0.3501,-0.12,-12.38,17.93
31,139470442,0.3774,0.9224,0.3501,-0.30,-12.62,17.44
32,139475440,0.3779,0.9233,0.3442,-0.43,-12.87,16.95
33,139480442,0.3799,0.9214,0.3364,-0.43,-13.11,16.52
34,139485442,0.3789,0.9243,0.3301,-0.61,-13.48,15.91
35,139490442,0.3774,0.9238,0.3335,-0.49,-13.66,15.49
36,139495440,0.3784,0.9199,0.3350,-0.61,-13.90,14.88
37,139500442,0.3760,0.9224,0.3276,-0.49,-13.84,14.51
38,139505441,0.3779,0.9209,0.3271,-0.43,-14.02,14.02
39,139510441,0.3760,0.9194,0.3276,-0.18,-14.02,13.48
40,139515442,0.3760,0.9189,0.3223,-0.18,-14.15,13.05
41,139520444,0.3706,0.9155,0.3213,0.12,-14.21,12.68
42,139525441,0.3657,0.9102,0.3169,0.12,-13.96,12.26
43,139530442,0.3691,0.9150,0.3145,0.30,-13.84,11.89
