# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,203606977,-0.8525,-0.4463,-0.1758,16.95,10.00,2.99
1,203611978,-0.8540,-0.4536,-0.1680,16.65,10.00,3.23
2,203616977,-0.8569,-0.4517,-0.1724,16.28,9.88,3.41
3,203621977,-0.8506,-0.4551,-0.1689,15.73,9.82,3.54
4,203626977,-0.8560,-0.4546,-0.1733,15.24,9.63,3.84
5,203632347,-0.8462,-0.4531,-0.1724,14.57,9.45,3.96
6,203636977,-0.8398,-0.4580,-0.1709,13.96,9.27,4.15
7,203641977,-0.8379,-0.4521,-0.1748,13.05,9.15,4.21
8,203646977,-0.8320,-0.4541,-0.1714,12.38,8.90,4.21
9,203652438,-0.8315,-0.4580,-0.1670,11.34,8.54,4.27
10,203656977,-0.8257,-0.4517,-0.1641,10.49,8.48,4.27
11,203661977,-0.8218,-0.4541,-0.1655,9.57,8.29,4.27
12,203666977,-0.8174,-0.4565,-0.1646,8.66,7.99,4.15
13,203671977,-0.8115,-0.4546,-0.1606,7.68,8.05,3.96
14,203676977,-0.8110,-0.4512,-0.1606,6.83,7.87,3.84
15,203681977,-0.8086,-0.4492,-0.1626,5.91,7.56,3.60
16,203686977,-0.8042,-0.4512,-0.1621,4.94,7.50,3.29
17,203691977,-0.8101,-0.4517,-0.1616,3.96,7.32,2.87
18,203696977,-0.8125,-0.4507,-0.1597,3.23,7.13,2.68
19,203701979,-0.8159,-0.4487,-0.1587,2.20,6.95,2.32
20,203706977,-0.8135,-0.4487,-0.1655,1.28,6.83,1.95
21,203711977,-0.8140,-0.4517,-0.1655,0.61,6.65,1.65
22,203716977,-0.8188,-0.4561,-0.1597,-0.12,6.52,1.22
23,203721977,-0.8252,-0.4502,-0.1631,-0.98,6.34,0.91
24,203726977,-0.8276,-0.4512,-0.1709,-1.65,6.28,0.49
25,203731977,-0.8291,-0.4536,-0.1670,-2.26,6.10,0.24
26,203736977,-0.8384,-0.4531,-0.1655,-2.74,5.98,-0.12
27,203741976,-0.8369,-0.4478,-0.1714,-3.23,5.79,-0.37
28,203746977,-0.8369,-0.4507,-0.1699,-3.54,5.73,-0.61
29,203751975,-0.8418,-0.4546,-0.1719,-3.84,5.49,-0.98
30,203756977,-0.8418,-0.4541,-0.1694,-4.02,5.49,-1.16
31,203761975,-0.8447,-0.4575,-0.1733,-4.15,5.43,-1.28
32,203767348,-0.8428,-0.4570,-0.1670,-4.33,5.24,-1.52
33,203771977,-0.8447,-0.4536,-0.1748,-4.39,5.37,-1.65
34,203776977,-0.8462,-0.4541,-0.1714,-4.45,5.37,-1.89
35,203781977,-0.8447,-0.4561,-0.1724,-4.51,5.24,-1.89
36,203786977,-0.8486,-0.4541,-0.1729,-4.33,5.43,-2.07
37,203791977,-0.8452,-0.4556,-0.1729,-4.15,5.61,-2.07
38,203796977,-0.8408,-0.4526,-0.1704,-4.09,5.79,-2.07
39,203801977,-0.8325,-0.4526,-0.1670,-3.72,5.85,-2.07
40,203806977,-0.8335,-0.4526,-0.1685,-3.41,6.16,-1.95
41,203811977,-0.8232,-0.4536,-0.1680,-2.80,6.46,-1.83
42,203816977,-0.8198,-0.4526,-0.1699,-2.32,6.65,-1.71
43,203821977,-0.8203,-0.4546,-0.1685,-1.59,7.07,-1.59
44,203826977,-0.8188,-0.4570,-0.1748,-0.79,7.20,-1.40
45,203831977,-0.8145,-0.4556,-0.1670,0.18,7.50,-1.16
46,203836977,-0.8076,-0.4492,-0.1724,1.34,7.74,-1.04
47,203841979,-0.8081,-0.4497,-0.1729,2.26,8.05,-0.79
48,203846977,-0.8037,-0.4526,-0.1724,3.48,8.23,-0.55
49,203851977,-0.8115,-0.4526,-0.1748,4.51,8.35,-0.37
50,203856977,-0.8096,-0.4536,-0.1743,5.61,8.48,-0.12
51,203861977,-0.8076,-0.4526,-0.1807,6.52,8.78,0.00
52,203867304,-0.8096,-0.4512,-0.1724,7.80,8.96,0.30
53,203871977,-0.8135,-0.4561,-0.1719,8.54,9.02,0.24
54,203876977,-0.8149,-0.4575,-0.1787,9.15,9.09,0.43
55,203881977,-0.8096,-0.4556,-0.1777,9.82,9.21,0.43
56,203886977,-0.8145,-0.4526,-0.1787,10.49,9.15,0.55
57,203891977,-0.8140,-0.4512,-0.1807,11.04,9.39,0.61
58,203896977,-0.8169,-0.4570,-0.1841,11.59,9.27,0.67
