# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,180376975,0.4912,-0.3184,-0.7358,-10.06,-2.99,8.05
1,180381979,0.4731,-0.3618,-0.7485,-9.57,-2.68,8.35
2,180386977,0.4707,-0.3467,-0.7642,-8.54,-2.56,8.41
3,180391976,0.4688,-0.3125,-0.7759,-7.26,-2.44,8.35
4,180396977,0.4844,-0.2729,-0.7607,-5.67,-2.01,8.29
5,180401977,0.4814,-0.2896,-0.7725,-3.66,-1.83,8.23
6,180406977,0.4736,-0.3047,-0.7598,-1.83,-1.46,8.05
7,180411977,0.4624,-0.3247,-0.7515,-0.55,-1.28,8.05
8,180416977,0.4561,-0.3398,-0.7808,0.73,-0.73,7.93
9,180421977,0.4780,-0.3696,-0.7578,2.13,-0.37,7.74
10,180426979,0.4678,-0.3633,-0.7568,3.23,0.24,8.05
11,180431977,0.4604,-0.3159,-0.7588,3.54,0.55,7.74
12,180436977,0.4746,-0.2812,-0.7676,3.54,0.98,7.56
13,180441977,0.4722,-0.2437,-0.7764,3.11,1.16,7.44
14,180446977,0.4727,-0.2979,-0.7534,2.32,1.59,7.20
15,180451975,0.4692,-0.3179,-0.7495,0.73,1.83,7.20
16,180456978,0.4712,-0.3340,-0.7568,-1.65,1.89,7.20
17,180461976,0.4761,-0.3232,-0.7632,-4.33,2.13,7.01
18,180466975,0.4907,-0.3442,-0.7363,-7.13,2.38,7.01
19,180472688,0.4888,-0.3481,-0.7446,-10.61,2.93,7.32
20,180476977,0.4849,-0.3208,-0.7285,-13.23,2.99,7.44
21,180481977,0.4756,-0.2852,-0.7271,-16.34,3.29,7.44
22,180486977,0.4839,-0.2310,-0.7549,-19.09,3.60,7.44
23,180491977,0.4883,-0.2686,-0.7432,-21.04,3.54,7.56
24,180496977,0.4927,-0.3115,-0.7349,-22.93,3.72,7.87
25,180501977,0.4961,-0.3135,-0.7236,-24.51,3.84,8.23
26,180506977,0.4897,-0.3022,-0.7319,-25.55,3.90,8.48
27,180511977,0.4736,-0.2881,-0.7246,-26.34,3.90,8.90
28,180516977,0.4761,-0.2798,-0.7324,-26.95,3.90,9.15
29,180521977,0.4907,-0.2710,-0.7520,-26.95,3.84,9.45
30,180526977,0.4863,-0.2314,-0.7520,-26.40,3.78,9.45
31,180531977,0.4805,-0.2695,-0.7388,-25.61,3.78,9.57
32,180536976,0.4829,-0.2832,-0.7573,-24.76,3.54,9.94
33,180541977,0.4863,-0.3096,-0.7500,-24.21,3.29,10.06
34,180546977,0.4834,-0.3193,-0.7324,-23.72,3.48,10.43
35,180551977,0.4810,-0.3149,-0.7334,-23.66,3.41,10.73
36,180556979,0.4692,-0.3018,-0.7295,-23.96,3.60,10.85
37,180561976,0.4741,-0.2808,-0.7310,-24.09,3.66,11.04
38,180566977,0.4624,-0.2783,-0.7275,-24.09,3.90,11.22
39,180571978,0.4658,-0.2974,-0.7329,-23.66,3.90,11.59
40,180576977,0.4404,-0.2866,-0.7358,-23.35,4.15,11.89
41,180581977,0.4536,-0.2847,-0.7168,-22.80,4.15,12.26
42,180586977,0.4756,-0.2749,-0.7202,-22.13,4.27,12.56
43,180591977,0.4907,-0.2715,-0.7163,-21.34,4.27,12.87
44,180596977,0.4839,-0.2769,-0.7129,-21.04,4.21,13.17
45,180601977,0.4863,-0.2451,-0.7212,-20.49,4.21,13.54
46,180606977,0.4800,-0.2544,-0.7065,-20.00,4.02,13.84
47,180611977,0.4883,-0.2705,-0.7017,-19.57,3.90,14.39
48,180616977,0.4756,-0.2778,-0.7026,-19.51,3.54,14.76
49,180621977,0.4834,-0.2710,-0.7070,-19.76,2.93,15.30
50,180626977,0.4839,-0.2603,-0.7031,-20.00,2.56,15.67
51,180631977,0.4810,-0.2593,-0.7085,-20.67,2.01,16.16
52,180636977,0.4868,-0.2598,-0.7051,-21.65,1.83,16.59
53,180641977,0.4834,-0.2539,-0.7036,-22.62,1.40,17.20
54,180646977,0.4790,-0.2622,-0.6997,-23.66,0.98,17.74
55,180651977,0.4624,-0.2622,-0.6973,-24.82,0.73,18.29
56,180656977,0.4688,-0.2539,-0.7002,-26.04,0.30,19.02
57,180661977,0.4702,-0.2529,-0.7085,-26.52,0.30,19.39
58,180666977,0.4531,-0.2544,-0.6987,-27.32,0.12,19.94
59,180671977,0.4492,-0.2539,-0.7007,-27.80,-0.12,20.61
