# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,53927151,0.3828,-0.8770,0.3867,2.20,-1.52,2.80
1,53931979,0.3867,-0.8779,0.3867,2.38,-1.40,2.68
2,53936978,0.3882,-0.8726,0.3877,2.32,-1.46,2.56
3,53941977,0.3843,-0.8711,0.3813,2.32,-1.40,2.50
4,53946977,0.3818,-0.8735,0.3804,2.44,-1.40,2.50
5,53951977,0.3843,-0.8706,0.3887,2.26,-1.52,2.26
6,53956977,0.3887,-0.8765,0.3828,2.32,-1.40,2.26
7,53961977,0.3906,-0.8716,0.3828,2.44,-1.40,2.32
8,53966977,0.3892,-0.8745,0.3867,2.26,-1.22,2.20
9,53971977,0.3896,-0.8750,0.3838,2.32,-1.22,2.20
10,53976980,0.3916,-0.8735,0.3906,2.44,-1.10,2.20
11,53981977,0.3955,-0.8765,0.3872,2.32,-1.10,2.20
12,53986977,0.3955,-0.8765,0.3911,2.32,-0.91,2.26
13,53991977,0.3945,-0.8765,0.3887,2.38,-0.85,2.32
14,53996977,0.3853,-0.8760,0.3955,2.44,-0.79,2.26
15,54001977,0.3789,-0.8755,0.3926,2.38,-0.79,2.13
16,54006977,0.3872,-0.8755,0.3857,2.50,-0.73,2.13
17,54011977,0.3936,-0.8706,0.3872,2.56,-0.79,2.01
18,54016977,0.3823,-0.8740,0.3848,2.38,-0.73,1.89
19,54021977,0.3872,-0.8745,0.3872,2.50,-0.73,1.95
20,54026977,0.3916,-0.8740,0.3843,2.62,-0.67,1.83
21,54031977,0.3901,-0.8711,0.3882,2.56,-0.55,1.71
22,54036977,0.3965,-0.8711,0.3887,2.74,-0.61,1.71
23,54041977,0.3906,-0.8696,0.3818,2.74,-0.43,1.77
24,54046977,0.3906,-0.8735,0.3853,2.80,-0.49,1.77
25,54051977,0.3916,-0.8750,0.3892,2.87,-0.24,1.77
26,54056975,0.3867,-0.8755,0.3877,2.87,-0.30,1.89
27,54061975,0.3887,-0.8779,0.3906,3.05,-0.06,1.89
28,54066976,0.3838,-0.8774,0.3877,2.99,0.00,1.89
29,54071978,0.3862,-0.8774,0.3926,2.93,0.00,1.95
30,54077297,0.3809,-0.8760,0.3892,2.87,0.00,1.95
31,54081977,0.3794,-0.8833,0.3872,3.05,-0.06,2.01
32,54086977,0.3784,-0.8799,0.3867,3.05,-0.06,2.07
33,54091977,0.3779,-0.8789,0.3892,3.11,0.00,2.01
34,54096977,0.3833,-0.8750,0.3872,3.17,-0.18,2.13
35,54101977,0.3813,-0.8765,0.3882,3.05,-0.18,2.13
36,54106977,0.3843,-0.8730,0.3882,3.23,-0.18,2.01
37,54111977,0.3882,-0.8711,0.3911,3.17,-0.30,2.07
38,54116978,0.3843,-0.8804,0.3911,3.05,-0.43,2.01
39,54122210,0.3833,-0.8779,0.3872,3.05,-0.37,1.89
40,54126977,0.3833,-0.8740,0.3857,3.11,-0.37,1.95
41,54131976,0.3755,-0.8735,0.3906,3.05,-0.55,1.89
42,54136977,0.3809,-0.8755,0.3877,2.99,-0.61,1.89
43,54141975,0.3726,-0.8809,0.3838,3.05,-0.73,1.83
44,54146977,0.3755,-0.8740,0.3872,2.87,-0.79,2.01
45,54151978,0.3799,-0.8770,0.3887,2.80,-0.79,1.89
46,54156977,0.3779,-0.8784,0.3916,2.74,-0.73,1.95
47,54161977,0.3760,-0.8799,0.3853,2.62,-0.98,1.95
48,54166977,0.3755,-0.8779,0.3911,2.62,-1.04,2.01
49,54171977,0.3765,-0.8794,0.3872,2.56,-1.10,2.07
50,54176977,0.3789,-0.8828,0.3872,2.50,-1.16,2.07
51,54181977,0.3779,-0.8896,0.3882,2.50,-1.34,2.20
52,54186977,0.3740,-0.8848,0.3901,2.44,-1.22,2.32
53,54191976,0.3765,-0.8823,0.3896,2.38,-1.28,2.26
54,54196979,0.3770,-0.8779,0.3950,2.38,-1.40,2.20
55,54201977,0.3813,-0.8813,0.3882,2.32,-1.52,2.38
