# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,169257147,-0.7827,-0.2603,-0.5000,4.63,1.16,-40.18
1,169261986,-0.7856,-0.2681,-0.4966,6.71,1.95,-41.10
2,169266984,-0.7778,-0.2725,-0.5020,9.09,3.05,-42.13
3,169271984,-0.7827,-0.2773,-0.5039,10.67,3.72,-42.80
4,169276984,-0.7827,-0.2881,-0.5059,12.44,4.76,-43.66
5,169281984,-0.7881,-0.2959,-0.5117,14.15,5.73,-44.33
6,169286983,-0.8018,-0.3032,-0.5098,15.79,6.71,-44.88
7,169291984,-0.8042,-0.3184,-0.5093,17.07,7.80,-45.43
8,169296982,-0.8062,-0.3271,-0.5166,18.35,8.90,-46.04
9,169302785,-0.8105,-0.3335,-0.5190,20.00,10.18,-46.40
10,169306984,-0.8066,-0.3389,-0.5254,21.16,10.98,-46.77
11,169312073,-0.8052,-0.3442,-0.5278,22.50,11.83,-47.13
12,169316982,-0.8052,-0.3535,-0.5278,24.21,12.80,-47.50
13,169321985,-0.8047,-0.3545,-0.5254,25.91,13.66,-47.87
14,169327012,-0.8091,-0.3569,-0.5293,27.93,14.51,-48.23
15,169331984,-0.8057,-0.3657,-0.5332,29.82,15.55,-48.60
16,169336984,-0.8066,-0.3691,-0.5342,31.65,16.34,-49.02
17,169341984,-0.8018,-0.3701,-0.5396,33.66,17.01,-49.51
18,169346984,-0.8008,-0.3730,-0.5366,35.67,17.74,-50.06
19,169351984,-0.7949,-0.3823,-0.5342,37.62,18.60,-50.61
20,169356984,-0.7988,-0.3823,-0.5405,39.39,19.09,-51.34
21,169361984,-0.7891,-0.3916,-0.5464,41.34,19.76,-51.95
22,169366984,-0.7939,-0.3970,-0.5483,42.93,20.00,-52.62
23,169371984,-0.7920,-0.4067,-0.5488,44.45,20.49,-53.29
24,169376984,-0.7886,-0.4170,-0.5557,45.73,20.67,-53.84
25,169381984,-0.7827,-0.4243,-0.5527,46.89,21.04,-54.45
26,169387374,-0.7817,-0.4277,-0.5601,48.17,21.10,-55.24
27,169391984,-0.7773,-0.4272,-0.5615,49.27,21.16,-55.73
28,169396984,-0.7754,-0.4351,-0.5640,50.61,21.28,-56.34
29,169401984,-0.7681,-0.4302,-0.5640,51.89,21.10,-57.01
30,169406984,-0.7563,-0.4307,-0.5659,53.66,21.22,-57.56
31,169411984,-0.7505,-0.4365,-0.5723,55.12,21.04,-58.29
32,169416984,-0.7441,-0.4380,-0.5713,56.77,21.04,-58.90
33,169421985,-0.7363,-0.4443,-0.5732,58.23,20.85,-59.70
34,169426984,-0.7344,-0.4463,-0.5698,59.45,20.79,-60.30
35,169431984,-0.7319,-0.4482,-0.5747,60.43,20.61,-61.10
36,169436984,-0.7251,-0.4512,-0.5811,61.16,20.43,-61.95
37,169441984,-0.7202,-0.4556,-0.5815,61.34,20.43,-62.62
38,169446984,-0.7207,-0.4546,-0.5713,61.46,20.30,-63.29
39,169451984,-0.7158,-0.4561,-0.5835,61.10,20.18,-64.21
40,169456982,-0.7173,-0.4604,-0.5825,60.24,20.00,-65.12
41,169462385,-0.7217,-0.4624,-0.5918,58.35,19.76,-66.40
42,169466984,-0.7222,-0.4658,-0.5845,56.83,19.70,-67.07
43,169472454,-0.7163,-0.4736,-0.5884,53.54,19.51,-68.35
